snapshot;on_wind;grid;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
1319;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1320;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1321;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1322;22.02;-0.0;-4.9;19.95;11.57;-11.57;-11.57;2.07;0.0;6.67
1323;20.47;-0.0;-4.09;18.54;10.75;-10.75;-10.75;1.93;0.0;6.67
1324;23.16;2.39;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1325;25.07;-0.0;-3.17;22.7;13.17;-13.17;-13.17;2.36;0.0;10.0
1326;23.57;-0.0;-2.39;21.35;12.38;-12.38;-12.38;2.22;0.0;10.0
1327;21.66;-0.0;-1.38;19.62;11.38;-11.38;-11.38;2.04;0.0;10.0
1328;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1329;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1330;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1331;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1332;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1333;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1334;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1335;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1336;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1337;23.93;-0.0;-2.57;21.68;12.57;-12.57;-12.57;2.25;0.0;10.0
1338;21.9;-0.0;-1.51;19.84;11.51;-11.51;-11.51;2.06;0.0;10.0
1339;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1340;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1341;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1342;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1343;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1344;16.53;-0.0;-2.02;14.97;8.68;-8.68;-8.68;1.56;0.0;6.67
1345;15.04;-0.0;-1.24;13.62;7.9;-7.9;-7.9;1.42;0.0;6.67
1346;14.38;-0.0;-0.89;13.03;7.56;-7.56;-7.56;1.35;0.0;6.67
1347;13.13;-0.0;-0.23;11.89;6.9;-6.9;-6.9;1.24;0.0;6.67
1348;13.43;-0.0;-0.39;12.16;7.05;-7.05;-7.05;1.26;0.0;6.67
1349;13.13;6.92;-0.53;18.16;10.53;-10.53;-10.53;1.89;0.0;10.0
1350;12.06;-0.0;3.67;10.92;6.33;-6.33;-6.33;1.14;0.0;10.0
1351;7.88;-0.0;5.86;7.14;4.14;-4.14;-4.14;0.74;0.0;10.0
1352;14.5;-0.0;2.38;13.14;7.62;-7.62;-7.62;1.37;0.0;10.0
1353;17.96;-0.0;0.56;16.27;9.44;-9.44;-9.44;1.69;0.0;10.0
1354;16.95;-0.0;1.09;15.35;8.9;-8.9;-8.9;1.6;0.0;10.0
1355;15.46;-0.0;1.88;14.0;8.12;-8.12;-8.12;1.46;0.0;10.0
1356;14.5;6.92;-1.25;19.4;11.25;-11.25;-11.25;2.02;0.0;10.0
1357;14.14;-0.0;2.57;12.81;7.43;-7.43;-7.43;1.33;0.0;10.0
1358;14.38;-0.0;2.44;13.03;7.56;-7.56;-7.56;1.35;0.0;10.0
1359;13.07;-0.0;3.13;11.84;6.87;-6.87;-6.87;1.23;0.0;10.0
1360;12.41;-0.0;3.48;11.24;6.52;-6.52;-6.52;1.17;0.0;10.0
1361;12.06;-0.0;3.67;10.92;6.33;-6.33;-6.33;1.14;0.0;10.0
1362;11.4;-0.0;4.01;10.33;5.99;-5.99;-5.99;1.07;0.0;10.0
1363;10.68;-0.0;1.05;9.68;5.61;-5.61;-5.61;1.01;0.0;6.67
1364;9.37;-0.0;1.74;8.49;4.92;-4.92;-4.92;0.88;0.0;6.67
1365;7.7;-0.0;2.62;6.97;4.04;-4.04;-4.04;0.73;0.0;6.67
1366;6.15;-0.0;3.44;5.57;3.23;-3.23;-3.23;0.58;0.0;6.67
1367;4.71;0.96;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1368;3.58;6.92;1.15;9.51;5.52;-5.52;-5.52;0.99;0.0;6.67
1369;2.86;2.81;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1370;2.86;6.92;1.53;8.86;5.14;-5.14;-5.14;0.92;0.0;6.67
1371;3.22;2.45;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1372;2.92;6.92;1.5;8.92;5.17;-5.17;-5.17;0.93;0.0;6.67
1373;2.33;3.35;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1374;1.85;3.83;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1375;1.31;4.36;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1376;2.8;6.92;4.89;8.81;5.11;-5.11;-5.11;0.92;0.0;10.0
1377;5.55;0.13;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1378;6.15;-0.0;6.77;5.57;3.23;-3.23;-3.23;0.58;0.0;10.0
1379;6.33;6.92;3.04;12.0;6.96;-6.96;-6.96;1.25;0.0;10.0
1380;6.8;6.92;2.79;12.43;7.21;-7.21;-7.21;1.29;0.0;10.0
1381;7.52;-0.0;6.05;6.81;3.95;-3.95;-3.95;0.71;0.0;10.0
1382;8.0;6.92;2.16;13.51;7.84;-7.84;-7.84;1.4;0.0;10.0
1383;8.18;6.92;2.07;13.67;7.93;-7.93;-7.93;1.42;0.0;10.0
1384;9.25;6.92;1.5;14.65;8.49;-8.49;-8.49;1.52;0.0;10.0
1385;9.61;-0.0;4.95;8.7;5.05;-5.05;-5.05;0.91;0.0;10.0
1386;9.43;6.92;1.41;14.81;8.59;-8.59;-8.59;1.54;0.0;10.0
1387;9.19;6.92;-1.8;14.59;8.46;-8.46;-8.46;1.52;0.0;6.67
1388;8.59;-0.0;2.15;7.78;4.51;-4.51;-4.51;0.81;0.0;6.67
1389;7.04;-0.0;2.97;6.38;3.7;-3.7;-3.7;0.66;0.0;6.67
1390;5.01;6.92;0.4;10.81;6.27;-6.27;-6.27;1.12;0.0;6.67
1391;3.28;6.92;1.31;9.24;5.36;-5.36;-5.36;0.96;0.0;6.67
1392;2.33;3.35;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1393;2.03;3.65;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1394;2.33;6.92;1.81;8.37;4.86;-4.86;-4.86;0.87;0.0;6.67
1395;3.16;2.51;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1396;4.12;1.56;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1397;4.95;6.92;3.76;10.75;6.24;-6.24;-6.24;1.12;0.0;10.0
1398;5.55;0.13;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1399;4.0;6.92;4.26;9.89;5.74;-5.74;-5.74;1.03;0.0;10.0
1400;4.6;1.08;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1401;6.39;6.92;3.01;12.05;6.99;-6.99;-6.99;1.25;0.0;10.0
1402;6.68;6.92;2.85;12.32;7.15;-7.15;-7.15;1.28;0.0;10.0
1403;6.74;-0.0;6.46;6.11;3.54;-3.54;-3.54;0.64;0.0;10.0
1404;6.56;-0.0;6.55;5.95;3.45;-3.45;-3.45;0.62;0.0;10.0
1405;6.51;-0.0;6.58;5.89;3.42;-3.42;-3.42;0.61;0.0;10.0
1406;6.45;6.92;2.98;12.1;7.02;-7.02;-7.02;1.26;0.0;10.0
1407;6.45;-0.0;6.61;5.84;3.39;-3.39;-3.39;0.61;0.0;10.0
1408;7.1;-0.0;6.27;6.43;3.73;-3.73;-3.73;0.67;0.0;10.0
1409;7.1;6.92;2.63;12.7;7.37;-7.37;-7.37;1.32;0.0;10.0
1410;6.68;6.92;2.85;12.32;7.15;-7.15;-7.15;1.28;0.0;10.0
1411;5.97;-0.0;3.53;5.41;3.14;-3.14;-3.14;0.56;0.0;6.67
1412;5.31;0.36;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1413;4.83;0.84;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1414;4.0;6.92;0.93;9.89;5.74;-5.74;-5.74;1.03;0.0;6.67
1415;2.98;2.69;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1416;2.21;3.47;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1417;1.73;6.92;2.12;7.83;4.54;-4.54;-4.54;0.81;0.0;6.67
1418;1.37;6.92;2.31;7.51;4.36;-4.36;-4.36;0.78;0.0;6.67
1419;1.25;6.92;2.37;7.4;4.29;-4.29;-4.29;0.77;0.0;6.67
1420;1.61;4.06;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1421;2.03;3.65;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1422;2.27;6.92;5.17;8.32;4.83;-4.83;-4.83;0.87;0.0;10.0
1423;1.55;4.12;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1424;1.61;6.92;5.52;7.73;4.48;-4.48;-4.48;0.8;0.0;10.0
1425;4.0;6.92;4.26;9.89;5.74;-5.74;-5.74;1.03;0.0;10.0
1426;4.95;6.92;3.76;10.75;6.24;-6.24;-6.24;1.12;0.0;10.0
1427;5.97;6.92;3.23;11.67;6.77;-6.77;-6.77;1.21;0.0;10.0
1428;7.16;-0.0;6.24;6.49;3.76;-3.76;-3.76;0.67;0.0;10.0
1429;8.59;-0.0;5.48;7.78;4.51;-4.51;-4.51;0.81;0.0;10.0
1430;9.73;-0.0;4.89;8.81;5.11;-5.11;-5.11;0.92;0.0;10.0
1431;10.62;-0.0;4.42;9.62;5.58;-5.58;-5.58;1.0;0.0;10.0
1432;13.85;-0.0;2.72;12.54;7.27;-7.27;-7.27;1.3;0.0;10.0
1433;16.35;6.92;-2.23;21.08;12.23;-12.23;-12.23;2.19;0.0;10.0
1434;17.07;6.92;-2.6;21.73;12.6;-12.6;-12.6;2.26;0.0;10.0
1435;16.71;6.92;-5.75;21.4;12.41;-12.41;-12.41;2.23;0.0;6.67
1436;15.82;6.92;-5.28;20.59;11.94;-11.94;-11.94;2.14;0.0;6.67
1437;14.68;-0.0;-1.05;13.3;7.71;-7.71;-7.71;1.38;0.0;6.67
1438;13.91;6.92;-4.27;18.86;10.94;-10.94;-10.94;1.96;0.0;6.67
1439;14.02;6.92;-4.34;18.97;11.0;-11.0;-11.0;1.97;0.0;6.67
1440;14.26;-0.0;-0.83;12.92;7.49;-7.49;-7.49;1.34;0.0;6.67
1441;13.01;-0.0;-0.17;11.78;6.84;-6.84;-6.84;1.23;0.0;6.67
1442;11.46;-0.0;0.65;10.38;6.02;-6.02;-6.02;1.08;0.0;6.67
1443;9.13;6.92;-1.77;14.54;8.43;-8.43;-8.43;1.51;0.0;6.67
1444;6.74;-0.0;3.12;6.11;3.54;-3.54;-3.54;0.64;0.0;6.67
1445;5.97;-0.0;6.86;5.41;3.14;-3.14;-3.14;0.56;0.0;10.0
1446;4.83;0.84;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1447;4.3;1.38;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1448;4.06;1.62;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1449;3.94;1.74;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1450;4.24;6.92;4.14;10.1;5.86;-5.86;-5.86;1.05;0.0;10.0
1451;4.77;0.9;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1452;5.19;6.92;3.64;10.97;6.36;-6.36;-6.36;1.14;0.0;10.0
1453;5.73;6.92;3.35;11.46;6.64;-6.64;-6.64;1.19;0.0;10.0
1454;6.21;-0.0;6.74;5.62;3.26;-3.26;-3.26;0.58;0.0;10.0
1455;6.21;-0.0;6.74;5.62;3.26;-3.26;-3.26;0.58;0.0;10.0
1456;7.46;-0.0;6.08;6.76;3.92;-3.92;-3.92;0.7;0.0;10.0
1457;8.18;6.92;2.07;13.67;7.93;-7.93;-7.93;1.42;0.0;10.0
1458;7.52;6.92;2.41;13.08;7.59;-7.59;-7.59;1.36;0.0;10.0
1459;6.09;6.92;-0.17;11.78;6.83;-6.83;-6.83;1.23;0.0;6.67
1460;4.06;1.62;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1461;2.27;3.41;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1462;1.19;6.92;2.4;7.35;4.26;-4.26;-4.26;0.76;0.0;6.67
1463;0.84;6.92;2.59;7.02;4.07;-4.07;-4.07;0.73;0.0;6.67
1464;0.72;6.92;2.66;6.92;4.01;-4.01;-4.01;0.72;0.0;6.67
1465;0.66;6.92;2.69;6.86;3.98;-3.98;-3.98;0.71;0.0;6.67
1466;0.66;5.02;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1467;0.66;5.02;3.68;5.14;2.98;-2.98;-2.98;0.53;0.0;6.67
1468;0.78;6.92;2.62;6.97;4.04;-4.04;-4.04;0.72;0.0;6.67
1469;0.95;6.92;5.86;7.13;4.14;-4.14;-4.14;0.74;0.0;10.0
1470;1.01;6.92;5.83;7.19;4.17;-4.17;-4.17;0.75;0.0;10.0
1471;0.66;6.92;6.02;6.86;3.98;-3.98;-3.98;0.71;0.0;10.0
1472;0.54;6.92;6.08;6.75;3.92;-3.92;-3.92;0.7;0.0;10.0
1473;0.72;4.96;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1474;0.95;6.92;5.86;7.13;4.14;-4.14;-4.14;0.74;0.0;10.0
1475;1.07;6.92;5.8;7.24;4.2;-4.2;-4.2;0.75;0.0;10.0
1476;1.61;4.06;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1477;2.86;2.81;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1478;4.36;6.92;4.08;10.21;5.92;-5.92;-5.92;1.06;0.0;10.0
1479;5.61;0.07;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1480;8.77;6.92;1.76;14.21;8.24;-8.24;-8.24;1.48;0.0;10.0
1481;13.91;5.13;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
1482;17.78;6.92;-2.98;22.38;12.98;-12.98;-12.98;2.33;0.0;10.0
1483;19.81;5.73;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1484;20.11;5.43;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1485;18.86;-0.0;-3.24;17.08;9.91;-9.91;-9.91;1.78;0.0;6.67
1486;16.59;-0.0;-2.05;15.03;8.72;-8.72;-8.72;1.56;0.0;6.67
1487;13.07;-0.0;-0.2;11.84;6.87;-6.87;-6.87;1.23;0.0;6.67
1488;12.0;-0.0;0.36;10.87;6.3;-6.3;-6.3;1.13;0.0;6.67
1489;14.56;-0.0;-0.98;13.19;7.65;-7.65;-7.65;1.37;0.0;6.67
1490;17.9;-0.0;-2.74;16.22;9.41;-9.41;-9.41;1.69;0.0;6.67
1491;20.35;-0.0;-4.03;18.43;10.69;-10.69;-10.69;1.92;0.0;6.67
1492;20.77;-0.0;-4.25;18.81;10.91;-10.91;-10.91;1.96;0.0;6.67
1493;19.63;-0.0;-0.32;17.79;10.32;-10.32;-10.32;1.85;0.0;10.0
1494;22.32;-0.0;-1.73;20.22;11.73;-11.73;-11.73;2.1;0.0;10.0
1495;22.62;-0.0;-1.88;20.49;11.88;-11.88;-11.88;2.13;0.0;10.0
1496;25.36;0.18;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1497;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1498;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1499;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1500;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1501;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1502;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1503;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1504;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1505;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1506;23.93;1.61;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1507;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1508;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1509;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1510;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1511;-0.0;-0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
1512;18.8;-0.0;-3.21;17.03;9.88;-9.88;-9.88;1.77;0.0;6.67
1513;19.63;-0.0;-3.65;17.79;10.32;-10.32;-10.32;1.85;0.0;6.67
1514;19.1;-0.0;-3.37;17.3;10.03;-10.03;-10.03;1.8;0.0;6.67
1515;18.5;-0.0;-3.05;16.76;9.72;-9.72;-9.72;1.74;0.0;6.67
1516;17.67;-0.0;-2.61;16.0;9.28;-9.28;-9.28;1.66;0.0;6.67
1517;19.4;-0.0;-0.19;17.57;10.19;-10.19;-10.19;1.83;0.0;10.0
1518;20.47;-0.0;-0.76;18.54;10.75;-10.75;-10.75;1.93;0.0;10.0
1519;17.37;-0.0;0.88;15.73;9.12;-9.12;-9.12;1.64;0.0;10.0
1520;16.83;-0.0;1.16;15.24;8.84;-8.84;-8.84;1.59;0.0;10.0
1521;17.01;-0.0;1.06;15.41;8.94;-8.94;-8.94;1.6;0.0;10.0
1522;18.44;6.92;-3.32;22.97;13.32;-13.32;-13.32;2.39;0.0;10.0
1523;19.46;6.09;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1524;19.75;-0.0;-0.38;17.89;10.38;-10.38;-10.38;1.86;0.0;10.0
1525;19.34;-0.0;-0.16;17.51;10.16;-10.16;-10.16;1.82;0.0;10.0
1526;16.11;-0.0;1.53;14.6;8.47;-8.47;-8.47;1.52;0.0;10.0
1527;11.7;6.92;0.22;16.86;9.78;-9.78;-9.78;1.75;0.0;10.0
1528;11.88;6.92;0.12;17.02;9.87;-9.87;-9.87;1.77;0.0;10.0
1529;14.14;-0.0;2.57;12.81;7.43;-7.43;-7.43;1.33;0.0;10.0
1530;15.64;-0.0;1.78;14.16;8.21;-8.21;-8.21;1.47;0.0;10.0
1531;16.29;6.92;-5.53;21.02;12.19;-12.19;-12.19;2.19;0.0;6.67
1532;17.49;-0.0;-2.52;15.84;9.19;-9.19;-9.19;1.65;0.0;6.67
1533;18.56;-0.0;-3.09;16.81;9.75;-9.75;-9.75;1.75;0.0;6.67
1534;18.74;6.8;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1535;17.72;6.92;-6.28;22.32;12.95;-12.95;-12.95;2.32;0.0;6.67
1536;16.65;-0.0;-2.08;15.08;8.75;-8.75;-8.75;1.57;0.0;6.67
1537;15.58;6.92;-5.15;20.38;11.82;-11.82;-11.82;2.12;0.0;6.67
1538;13.96;-0.0;-0.67;12.65;7.34;-7.34;-7.34;1.32;0.0;6.67
1539;11.82;-0.0;0.46;10.7;6.21;-6.21;-6.21;1.11;0.0;6.67
1540;10.26;6.92;-2.36;15.56;9.03;-9.03;-9.03;1.62;0.0;6.67
1541;9.43;-0.0;5.05;8.54;4.95;-4.95;-4.95;0.89;0.0;10.0
1542;8.53;6.92;1.88;14.0;8.12;-8.12;-8.12;1.46;0.0;10.0
1543;7.46;-0.0;6.08;6.76;3.92;-3.92;-3.92;0.7;0.0;10.0
1544;7.28;6.92;2.54;12.86;7.46;-7.46;-7.46;1.34;0.0;10.0
1545;5.79;-0.0;6.96;5.24;3.04;-3.04;-3.04;0.55;0.0;10.0
1546;4.65;6.92;3.92;10.48;6.08;-6.08;-6.08;1.09;0.0;10.0
1547;4.18;6.92;4.17;10.05;5.83;-5.83;-5.83;1.05;0.0;10.0
1548;3.94;1.74;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1549;3.76;6.92;4.39;9.67;5.61;-5.61;-5.61;1.01;0.0;10.0
1550;4.0;6.92;4.26;9.89;5.74;-5.74;-5.74;1.03;0.0;10.0
1551;4.42;1.26;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1552;6.15;6.92;3.13;11.83;6.86;-6.86;-6.86;1.23;0.0;10.0
1553;10.38;-0.0;4.54;9.41;5.46;-5.46;-5.46;0.98;0.0;10.0
1554;15.34;6.92;-1.69;20.16;11.69;-11.69;-11.69;2.1;0.0;10.0
1555;19.57;5.97;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1556;21.01;4.54;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1557;23.33;-0.0;-5.59;21.14;12.26;-12.26;-12.26;2.2;0.0;6.67
1558;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1559;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1560;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1561;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1562;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1563;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1564;25.54;-0.0;-6.75;23.14;13.42;-13.42;-13.42;2.41;0.0;6.67
1565;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1566;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1567;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1568;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1569;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1570;25.54;-0.0;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1571;23.75;1.79;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1572;21.19;-0.0;-1.13;19.19;11.13;-11.13;-11.13;2.0;0.0;10.0
1573;19.1;6.45;-3.42;23.14;13.42;-13.42;-13.42;2.41;0.0;10.0
1574;15.04;6.92;-1.54;19.89;11.54;-11.54;-11.54;2.07;0.0;10.0
1575;10.68;-0.0;4.39;9.68;5.61;-5.61;-5.61;1.01;0.0;10.0
1576;9.79;-0.0;4.86;8.87;5.14;-5.14;-5.14;0.92;0.0;10.0
1577;10.74;6.92;0.72;16.0;9.28;-9.28;-9.28;1.66;0.0;10.0
1578;11.82;-0.0;3.79;10.7;6.21;-6.21;-6.21;1.11;0.0;10.0
1579;13.91;-0.0;-0.64;12.6;7.31;-7.31;-7.31;1.31;0.0;6.67
1580;13.96;6.92;-4.31;18.92;10.97;-10.97;-10.97;1.97;0.0;6.67
1581;14.38;-0.0;-0.89;13.03;7.56;-7.56;-7.56;1.35;0.0;6.67
1582;14.38;-0.0;-0.89;13.03;7.56;-7.56;-7.56;1.35;0.0;6.67
1583;14.68;-0.0;-1.05;13.3;7.71;-7.71;-7.71;1.38;0.0;6.67
1584;12.77;6.92;-3.68;17.84;10.34;-10.34;-10.34;1.85;0.0;6.67
1585;12.77;6.92;-3.68;17.84;10.34;-10.34;-10.34;1.85;0.0;6.67
1586;11.7;6.92;-3.11;16.86;9.78;-9.78;-9.78;1.75;0.0;6.67
1587;9.73;-0.0;1.56;8.81;5.11;-5.11;-5.11;0.92;0.0;6.67
1588;8.83;6.92;-1.61;14.27;8.28;-8.28;-8.28;1.48;0.0;6.67
1589;8.06;6.92;2.13;13.56;7.87;-7.87;-7.87;1.41;0.0;10.0
1590;6.92;-0.0;6.36;6.27;3.64;-3.64;-3.64;0.65;0.0;10.0
1591;5.61;0.07;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1592;3.76;6.92;4.39;9.67;5.61;-5.61;-5.61;1.01;0.0;10.0
1593;3.04;6.92;4.77;9.02;5.23;-5.23;-5.23;0.94;0.0;10.0
1594;2.92;6.92;4.83;8.92;5.17;-5.17;-5.17;0.93;0.0;10.0
1595;3.34;2.33;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1596;5.07;0.6;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1597;6.86;-0.0;6.39;6.22;3.61;-3.61;-3.61;0.65;0.0;10.0
1598;7.88;-0.0;5.86;7.14;4.14;-4.14;-4.14;0.74;0.0;10.0
1599;7.64;6.92;2.35;13.19;7.65;-7.65;-7.65;1.37;0.0;10.0
1600;8.71;-0.0;5.42;7.89;4.58;-4.58;-4.58;0.82;0.0;10.0
1601;11.22;6.92;0.47;16.43;9.53;-9.53;-9.53;1.71;0.0;10.0
1602;12.17;-0.0;3.6;11.03;6.4;-6.4;-6.4;1.15;0.0;10.0
1603;12.06;6.92;-3.3;17.19;9.97;-9.97;-9.97;1.79;0.0;6.67
1604;12.11;6.92;-3.33;17.24;10.0;-10.0;-10.0;1.79;0.0;6.67
1605;12.35;-0.0;0.18;11.19;6.49;-6.49;-6.49;1.16;0.0;6.67
1606;12.35;4.15;-2.0;14.95;8.67;-8.67;-8.67;1.55;0.0;6.67
1607;13.19;-0.0;-0.26;11.95;6.93;-6.93;-6.93;1.24;0.0;6.67
1608;14.86;6.92;-4.78;19.73;11.44;-11.44;-11.44;2.05;0.0;6.67
1609;16.29;6.92;-5.53;21.02;12.19;-12.19;-12.19;2.19;0.0;6.67
1610;16.23;6.92;-5.5;20.97;12.16;-12.16;-12.16;2.18;0.0;6.67
1611;14.2;6.92;-4.43;19.13;11.1;-11.1;-11.1;1.99;0.0;6.67
1612;13.61;-0.0;-0.48;12.33;7.15;-7.15;-7.15;1.28;0.0;6.67
1613;11.88;6.92;0.12;17.02;9.87;-9.87;-9.87;1.77;0.0;10.0
1614;9.79;6.92;1.22;15.13;8.78;-8.78;-8.78;1.57;0.0;10.0
1615;7.16;6.92;2.6;12.75;7.4;-7.4;-7.4;1.33;0.0;10.0
1616;4.89;6.92;3.79;10.7;6.21;-6.21;-6.21;1.11;0.0;10.0
1617;3.28;2.39;7.02;5.14;2.98;-2.98;-2.98;0.53;0.0;10.0
1618;2.03;6.92;5.3;8.1;4.7;-4.7;-4.7;0.84;0.0;10.0
1619;1.19;6.92;5.74;7.35;4.26;-4.26;-4.26;0.76;0.0;10.0
1620;0.72;6.92;5.99;6.92;4.01;-4.01;-4.01;0.72;0.0;10.0
