snapshot;on_wind;battery_storage;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
2064;40.25;-16.4;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2065;36.65;-12.79;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2066;30.74;-6.89;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2067;26.23;-2.38;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2068;23.2;0.08;-5.57;21.09;12.23;-12.23;-12.23;2.19;0.0;6.67
2069;23.94;-0.08;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2070;20.41;3.44;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2071;19.43;4.43;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2072;20.58;3.28;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2073;17.3;1.73;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2074;14.68;4.36;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2075;14.43;9.43;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2076;14.1;9.76;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2077;13.69;10.17;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2078;13.2;10.66;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2079;13.12;10.74;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2080;12.71;6.32;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2081;14.35;9.51;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2082;17.54;1.49;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2083;21.81;0.0;-4.79;19.75;11.46;-11.46;-11.46;2.05;0.0;6.67
2084;24.76;-0.9;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2085;24.35;-0.49;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2086;24.1;-0.25;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2087;22.63;0.0;-5.22;20.5;11.89;-11.89;-11.89;2.13;0.0;6.67
2088;21.23;2.62;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2089;21.48;2.38;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2090;22.79;1.07;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2091;25.91;-2.05;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2092;29.1;-5.25;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2093;27.87;-4.02;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2094;19.43;0.0;-0.21;17.6;10.21;-10.21;-10.21;1.83;0.0;10.0
2095;15.9;7.95;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2096;14.27;0.0;2.5;12.92;7.49;-7.49;-7.49;1.34;0.0;10.0
2097;14.43;9.43;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2098;15.82;3.21;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2099;17.95;5.9;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2100;18.28;0.75;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2101;18.04;0.0;0.52;16.34;9.48;-9.48;-9.48;1.7;0.0;10.0
2102;17.05;1.98;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2103;15.0;8.4;-2.3;21.2;12.3;-12.3;-12.3;2.2;0.0;10.0
2104;14.84;9.02;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2105;15.99;3.05;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2106;18.61;5.25;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2107;20.17;0.0;-3.93;18.27;10.6;-10.6;-10.6;1.9;0.0;6.67
2108;21.81;2.05;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2109;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2110;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2111;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2112;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2113;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2114;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2115;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2116;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2117;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2118;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2119;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2120;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2121;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2122;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2123;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2124;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2125;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2126;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2127;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2128;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2129;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2130;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2131;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2132;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2133;29.35;-5.49;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2134;36.89;-13.04;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2135;35.01;-11.15;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2136;34.43;-10.58;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2137;29.19;-5.33;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2138;26.15;-2.3;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2139;25.66;-1.8;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2140;24.92;-1.07;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2141;23.37;0.49;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2142;22.14;1.72;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2143;22.46;1.39;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2144;27.87;-4.02;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2145;26.64;-2.79;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2146;26.89;-3.03;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2147;28.37;-4.51;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2148;25.91;-2.05;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2149;24.6;-0.74;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2150;25.01;-1.15;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2151;26.64;-2.79;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2152;26.89;-3.03;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2153;27.71;-3.85;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2154;27.63;-3.77;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2155;28.2;-4.35;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2156;29.1;-5.25;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2157;27.55;-3.69;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2158;26.23;-2.38;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2159;27.63;-3.77;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2160;27.96;-4.1;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2161;29.76;-5.9;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2162;27.22;-3.36;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2163;24.1;-0.25;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2164;21.48;2.38;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2165;17.79;6.07;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2166;13.77;10.08;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2167;10.49;13.36;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2168;7.38;16.48;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2169;5.82;18.04;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2170;6.89;16.97;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2171;9.84;14.02;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2172;13.94;9.92;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2173;19.27;4.59;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2174;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2175;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2176;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2177;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2178;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2179;19.4;-19.4;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2180;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2181;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2182;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2183;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2184;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2185;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2186;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2187;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2188;35.09;-11.23;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2189;30.83;-6.97;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2190;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2191;42.55;-18.69;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2192;39.11;-15.25;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2193;34.43;-10.58;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2194;30.83;-6.97;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2195;28.53;-4.67;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2196;26.89;-3.03;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2197;25.5;-1.64;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2198;24.84;-0.98;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2199;24.76;-0.9;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2200;24.19;-0.33;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2201;26.23;-2.38;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2202;32.38;-8.53;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2203;32.14;-8.28;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2204;29.68;-5.82;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2205;28.53;-4.67;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2206;26.73;-2.87;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2207;25.25;-1.39;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2208;24.35;-0.49;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2209;24.1;-0.25;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2210;23.94;-0.08;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2211;22.96;0.0;-5.39;20.79;12.06;-12.06;-12.06;2.16;0.0;6.67
2212;20.91;0.0;-4.32;18.94;10.98;-10.98;-10.98;1.97;0.0;6.67
2213;16.97;0.0;1.08;15.37;8.92;-8.92;-8.92;1.6;0.0;10.0
2214;10.41;0.0;4.53;9.43;5.47;-5.47;-5.47;0.98;0.0;10.0
2215;16.81;0.0;1.17;15.22;8.83;-8.83;-8.83;1.58;0.0;10.0
2216;20.58;0.0;-0.81;18.64;10.81;-10.81;-10.81;1.94;0.0;10.0
2217;20.58;0.0;-0.81;18.64;10.81;-10.81;-10.81;1.94;0.0;10.0
2218;20.5;0.0;-0.77;18.57;10.77;-10.77;-10.77;1.93;0.0;10.0
2219;20.0;0.0;-0.51;18.12;10.51;-10.51;-10.51;1.88;0.0;10.0
2220;18.94;0.0;0.05;17.15;9.95;-9.95;-9.95;1.78;0.0;10.0
2221;17.79;1.24;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2222;16.64;0.0;1.26;15.08;8.74;-8.74;-8.74;1.57;0.0;10.0
2223;16.23;2.2;0.31;16.7;9.68;-9.68;-9.68;1.74;0.0;10.0
2224;15.58;0.0;1.82;14.11;8.18;-8.18;-8.18;1.47;0.0;10.0
2225;16.97;0.0;1.08;15.37;8.92;-8.92;-8.92;1.6;0.0;10.0
2226;21.23;0.0;-1.16;19.23;11.16;-11.16;-11.16;2.0;0.0;10.0
2227;24.51;-0.66;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2228;25.5;-1.64;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2229;25.01;-1.15;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2230;23.28;0.0;-5.57;21.09;12.23;-12.23;-12.23;2.19;0.0;6.67
2231;21.07;0.0;-4.4;19.09;11.07;-11.07;-11.07;1.98;0.0;6.67
2232;18.53;0.0;-3.07;16.78;9.73;-9.73;-9.73;1.75;0.0;6.67
2233;14.92;0.0;-1.17;13.52;7.84;-7.84;-7.84;1.41;0.0;6.67
2234;11.48;0.0;0.64;10.4;6.03;-6.03;-6.03;1.08;0.0;6.67
2235;8.44;0.0;2.23;7.65;4.44;-4.44;-4.44;0.8;0.0;6.67
2236;5.98;0.0;3.52;5.42;3.14;-3.14;-3.14;0.56;0.0;6.67
2237;4.18;1.12;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2238;1.8;3.5;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2239;1.15;4.15;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2240;1.8;3.5;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2241;2.3;3.01;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2242;2.62;2.68;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2243;2.62;2.68;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2244;2.46;2.84;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2245;2.13;3.17;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2246;2.05;3.25;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2247;2.38;2.92;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2248;3.03;2.27;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2249;4.59;0.71;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2250;5.98;0.0;6.85;5.42;3.14;-3.14;-3.14;0.56;0.0;10.0
2251;6.89;0.0;3.05;6.24;3.62;-3.62;-3.62;0.65;0.0;6.67
2252;7.3;0.0;2.83;6.61;3.83;-3.83;-3.83;0.69;0.0;6.67
2253;7.3;0.0;2.83;6.61;3.83;-3.83;-3.83;0.69;0.0;6.67
2254;6.8;0.0;3.09;6.16;3.57;-3.57;-3.57;0.64;0.0;6.67
2255;5.82;0.0;3.61;5.27;3.06;-3.06;-3.06;0.55;0.0;6.67
2256;5.16;0.14;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2257;4.43;0.87;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2258;3.77;1.53;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2259;3.28;2.02;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2260;2.79;2.51;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2261;2.46;2.84;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2262;1.48;3.83;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2263;0.82;4.48;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2264;1.31;3.99;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2265;1.23;4.07;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2266;1.07;4.24;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2267;0.9;4.4;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2268;0.66;4.65;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2269;0.41;4.89;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2270;0.33;4.97;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2271;0.33;4.97;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2272;0.57;4.73;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2273;1.39;3.91;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2274;2.62;2.68;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2275;4.18;1.12;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2276;5.98;0.0;3.52;5.42;3.14;-3.14;-3.14;0.56;0.0;6.67
2277;7.95;0.0;2.49;7.2;4.18;-4.18;-4.18;0.75;0.0;6.67
2278;10.17;0.0;1.33;9.21;5.34;-5.34;-5.34;0.96;0.0;6.67
2279;12.95;0.0;-0.14;11.73;6.81;-6.81;-6.81;1.22;0.0;6.67
2280;16.15;0.0;-1.82;14.63;8.49;-8.49;-8.49;1.52;0.0;6.67
2281;19.27;0.0;-3.46;17.45;10.12;-10.12;-10.12;1.81;0.0;6.67
2282;21.4;0.0;-4.58;19.38;11.24;-11.24;-11.24;2.02;0.0;6.67
2283;22.14;0.0;-4.96;20.05;11.63;-11.63;-11.63;2.08;0.0;6.67
2284;22.38;0.0;-5.09;20.27;11.76;-11.76;-11.76;2.11;0.0;6.67
2285;20.91;0.0;-0.98;18.94;10.98;-10.98;-10.98;1.97;0.0;10.0
2286;11.15;0.0;4.14;10.1;5.86;-5.86;-5.86;1.05;0.0;10.0
2287;7.46;0.0;6.08;6.76;3.92;-3.92;-3.92;0.7;0.0;10.0
2288;12.71;0.0;3.32;11.51;6.68;-6.68;-6.68;1.2;0.0;10.0
2289;14.84;0.0;2.2;13.44;7.8;-7.8;-7.8;1.4;0.0;10.0
2290;15.9;0.0;1.64;14.41;8.36;-8.36;-8.36;1.5;0.0;10.0
2291;16.4;0.0;1.38;14.85;8.61;-8.61;-8.61;1.54;0.0;10.0
2292;15.58;0.0;1.82;14.11;8.18;-8.18;-8.18;1.47;0.0;10.0
2293;14.35;0.0;2.46;13.0;7.54;-7.54;-7.54;1.35;0.0;10.0
2294;12.95;0.0;3.19;11.73;6.81;-6.81;-6.81;1.22;0.0;10.0
2295;11.81;0.0;3.8;10.69;6.2;-6.2;-6.2;1.11;0.0;10.0
2296;11.4;0.0;4.01;10.32;5.99;-5.99;-5.99;1.07;0.0;10.0
2297;14.59;0.0;2.33;13.22;7.67;-7.67;-7.67;1.37;0.0;10.0
2298;19.18;0.0;-0.08;17.38;10.08;-10.08;-10.08;1.81;0.0;10.0
2299;22.87;0.0;-5.35;20.72;12.02;-12.02;-12.02;2.15;0.0;6.67
2300;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2301;23.28;0.0;-5.57;21.09;12.23;-12.23;-12.23;2.19;0.0;6.67
2302;23.12;0.0;-5.48;20.94;12.15;-12.15;-12.15;2.18;0.0;6.67
2303;22.3;0.0;-5.05;20.2;11.72;-11.72;-11.72;2.1;0.0;6.67
2304;22.71;0.0;-5.26;20.57;11.93;-11.93;-11.93;2.14;0.0;6.67
2305;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2306;23.86;0.0;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2307;23.45;0.0;-5.65;21.24;12.32;-12.32;-12.32;2.21;0.0;6.67
2308;23.37;0.0;-5.61;21.16;12.28;-12.28;-12.28;2.2;0.0;6.67
2309;20.82;0.0;-0.94;18.86;10.94;-10.94;-10.94;1.96;0.0;10.0
2310;14.59;0.0;2.33;13.22;7.67;-7.67;-7.67;1.37;0.0;10.0
2311;17.46;0.0;0.82;15.82;9.17;-9.17;-9.17;1.64;0.0;10.0
2312;23.86;0.0;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2313;27.3;-3.44;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2314;26.97;-3.12;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2315;24.35;-0.49;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2316;20.82;0.0;-0.94;18.86;10.94;-10.94;-10.94;1.96;0.0;10.0
2317;17.54;0.0;0.78;15.89;9.22;-9.22;-9.22;1.65;0.0;10.0
2318;15.0;0.0;2.12;13.59;7.88;-7.88;-7.88;1.41;0.0;10.0
2319;13.36;0.0;2.98;12.1;7.02;-7.02;-7.02;1.26;0.0;10.0
2320;13.2;0.0;3.06;11.96;6.93;-6.93;-6.93;1.24;0.0;10.0
2321;19.1;0.0;-0.04;17.3;10.04;-10.04;-10.04;1.8;0.0;10.0
2322;28.12;-4.26;-2.53;21.61;12.53;-12.53;-12.53;2.25;0.0;10.0
2323;30.09;-6.23;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2324;26.23;-2.38;-5.87;21.61;12.53;-12.53;-12.53;2.25;0.0;6.67
2325;21.32;0.0;-4.53;19.31;11.2;-11.2;-11.2;2.01;0.0;6.67
2326;16.48;0.0;-1.99;14.93;8.66;-8.66;-8.66;1.55;0.0;6.67
2327;12.05;0.0;0.33;10.92;6.33;-6.33;-6.33;1.14;0.0;6.67
2328;8.44;0.0;2.23;7.65;4.44;-4.44;-4.44;0.8;0.0;6.67
2329;6.97;1.37;2.28;7.56;4.38;-4.38;-4.38;0.79;0.0;6.67
2330;6.89;0.0;3.05;6.24;3.62;-3.62;-3.62;0.65;0.0;6.67
2331;6.97;0.0;3.0;6.31;3.66;-3.66;-3.66;0.66;0.0;6.67
2332;6.97;0.0;3.0;6.31;3.66;-3.66;-3.66;0.66;0.0;6.67
2333;6.23;0.0;6.73;5.64;3.27;-3.27;-3.27;0.59;0.0;10.0
2334;4.59;0.71;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2335;3.69;1.61;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2336;3.2;2.1;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2337;3.2;2.1;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2338;3.69;1.61;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2339;4.35;14.69;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2340;5.08;0.22;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2341;5.66;0.0;7.03;5.12;2.97;-2.97;-2.97;0.53;0.0;10.0
2342;5.98;0.0;6.85;5.42;3.14;-3.14;-3.14;0.56;0.0;10.0
2343;6.31;12.72;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2344;6.23;0.0;6.73;5.64;3.27;-3.27;-3.27;0.59;0.0;10.0
2345;5.66;0.0;7.03;5.12;2.97;-2.97;-2.97;0.53;0.0;10.0
2346;5.66;0.0;7.03;5.12;2.97;-2.97;-2.97;0.53;0.0;10.0
2347;5.57;-5.57;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2348;5.0;-5.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2349;4.35;-4.35;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2350;3.69;-3.69;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2351;3.28;-3.28;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
2352;3.28;2.02;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2353;3.53;1.78;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2354;3.94;1.37;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2355;4.51;0.79;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2356;4.84;0.46;3.88;4.8;2.79;-2.79;-2.79;0.5;0.0;6.67
2357;4.43;0.87;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2358;3.69;15.34;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2359;4.59;14.44;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
2360;5.16;0.14;7.21;4.8;2.79;-2.79;-2.79;0.5;0.0;10.0
2361;5.9;0.0;6.9;5.35;3.1;-3.1;-3.1;0.56;0.0;10.0
2362;6.48;0.0;6.6;5.87;3.4;-3.4;-3.4;0.61;0.0;10.0
2363;6.89;0.0;6.38;6.24;3.62;-3.62;-3.62;0.65;0.0;10.0
2364;6.89;0.0;6.38;6.24;3.62;-3.62;-3.62;0.65;0.0;10.0
2365;6.31;0.0;6.68;5.72;3.32;-3.32;-3.32;0.59;0.0;10.0
2366;5.66;0.0;7.03;5.12;2.97;-2.97;-2.97;0.53;0.0;10.0
