;grid;PEM input;Compressor;hydrogen_storage;Curtailment
6379;-0.0;0.0;0.0;6.67;0
6380;-0.0;0.0;0.0;6.67;0
6381;-0.0;0.0;0.0;6.67;0
6382;-0.0;0.0;0.0;6.67;0
6383;-0.0;0.0;0.0;6.67;0
6384;17.36;-15.73;-1.64;-2.46;0
6385;17.36;-15.73;-1.64;-2.46;0
6386;17.36;-15.73;-1.64;-2.46;0
6387;17.36;-15.73;-1.64;-2.46;0
6388;17.36;-15.73;-1.64;-2.46;0
6389;17.36;-15.73;-1.64;0.88;0
6390;17.36;-15.73;-1.64;0.88;0
6391;17.36;-15.73;-1.64;0.88;0
6392;17.36;-15.73;-1.64;0.88;0
6393;17.36;-15.73;-1.64;0.88;0
6394;17.36;-15.73;-1.64;0.88;0
6395;17.36;-15.73;-1.64;0.88;0
6396;17.36;-15.73;-1.64;0.88;0
6397;17.36;-15.73;-1.64;0.88;0
6398;17.36;-15.73;-1.64;0.88;0
6399;17.36;-15.73;-1.64;0.88;0
6400;17.36;-15.73;-1.64;0.88;0
6401;17.36;-15.73;-1.64;0.88;0
6402;17.36;-15.73;-1.64;0.88;0
6403;17.36;-15.73;-1.64;-2.46;0
6404;17.36;-15.73;-1.64;-2.46;0
6405;17.36;-15.73;-1.64;-2.46;0
6406;17.36;-15.73;-1.64;-2.46;0
6407;17.36;-15.73;-1.64;-2.46;0
6408;3.86;-3.49;-0.36;4.64;0
6409;17.36;-15.73;-1.64;-2.46;0
6410;17.36;-15.73;-1.64;-2.46;0
6411;17.36;-15.73;-1.64;-2.46;0
6412;17.36;-15.73;-1.64;-2.46;0
6413;17.36;-15.73;-1.64;0.88;0
6414;17.36;-15.73;-1.64;0.88;0
6415;17.36;-15.73;-1.64;0.88;0
6416;17.36;-15.73;-1.64;0.88;0
6417;7.49;-6.79;-0.71;6.06;0
6418;17.36;-15.73;-1.64;0.88;0
6419;17.36;-15.73;-1.64;0.88;0
6420;17.36;-15.73;-1.64;0.88;0
6421;17.36;-15.73;-1.64;0.88;0
6422;17.36;-15.73;-1.64;0.88;0
6423;17.36;-15.73;-1.64;0.88;0
6424;17.36;-15.73;-1.64;0.88;0
6425;17.36;-15.73;-1.64;0.88;0
6426;17.36;-15.73;-1.64;0.88;0
6427;12.69;-11.49;-1.2;0.0;0
6428;17.36;-15.73;-1.64;-2.46;0
6429;17.36;-15.73;-1.64;-2.46;0
6430;17.36;-15.73;-1.64;-2.46;0
6431;3.86;-3.49;-0.36;4.64;0
6432;17.36;-15.73;-1.64;-2.46;0
6433;17.36;-15.73;-1.64;-2.46;0
6434;12.69;-11.49;-1.2;0.0;0
6435;17.36;-15.73;-1.64;-2.46;0
6436;17.36;-15.73;-1.64;-2.46;0
6437;17.36;-15.73;-1.64;0.88;0
6438;17.36;-15.73;-1.64;0.88;0
6439;17.36;-15.73;-1.64;0.88;0
6440;17.36;-15.73;-1.64;0.88;0
6441;17.36;-15.73;-1.64;0.88;0
6442;17.36;-15.73;-1.64;0.88;0
6443;17.36;-15.73;-1.64;0.88;0
6444;17.36;-15.73;-1.64;0.88;0
6445;17.36;-15.73;-1.64;0.88;0
6446;17.36;-15.73;-1.64;0.88;0
6447;17.36;-15.73;-1.64;0.88;0
6448;17.36;-15.73;-1.64;0.88;0
6449;17.36;-15.73;-1.64;0.88;0
6450;16.84;-15.26;-1.59;1.15;0
6451;17.36;-15.73;-1.64;-2.46;0
6452;17.36;-15.73;-1.64;-2.46;0
6453;17.36;-15.73;-1.64;-2.46;0
6454;5.01;-4.54;-0.47;4.03;0
6455;17.36;-15.73;-1.64;-2.46;0
6456;17.36;-15.73;-1.64;-2.46;0
6457;17.36;-15.73;-1.64;-2.46;0
6458;17.36;-15.73;-1.64;-2.46;0
6459;17.36;-15.73;-1.64;-2.46;0
6460;17.36;-15.73;-1.64;-2.46;0
6461;17.36;-15.73;-1.64;0.88;0
6462;17.36;-15.73;-1.64;0.88;0
6463;17.36;-15.73;-1.64;0.88;0
6464;17.36;-15.73;-1.64;0.88;0
6465;6.34;-5.75;-0.6;6.67;0
6466;17.36;-15.73;-1.64;0.88;0
6467;17.36;-15.73;-1.64;0.88;0
6468;17.36;-15.73;-1.64;0.88;0
6469;17.36;-15.73;-1.64;0.88;0
6470;17.36;-15.73;-1.64;0.88;0
6471;17.36;-15.73;-1.64;0.88;0
6472;17.36;-15.73;-1.64;0.88;0
6473;17.36;-15.73;-1.64;0.88;0
6474;17.36;-15.73;-1.64;0.88;0
6475;17.36;-15.73;-1.64;-2.46;0
6476;17.36;-15.73;-1.64;-2.46;0
6477;17.36;-15.73;-1.64;-2.46;0
6478;17.36;-15.73;-1.64;-2.46;0
6479;17.36;-15.73;-1.64;-2.46;0
6480;17.36;-15.73;-1.64;-2.46;0
6481;17.36;-15.73;-1.64;-2.46;0
6482;17.36;-15.73;-1.64;-2.46;0
6483;17.36;-15.73;-1.64;-2.46;0
6484;17.36;-15.73;-1.64;-2.46;0
6485;17.36;-15.73;-1.64;0.88;0
6486;17.36;-15.73;-1.64;0.88;0
6487;17.36;-15.73;-1.64;0.88;0
6488;17.36;-15.73;-1.64;0.88;0
6489;17.36;-15.73;-1.64;0.88;0
6490;17.36;-15.73;-1.64;0.88;0
6491;10.68;-9.68;-1.01;4.39;0
6492;17.36;-15.73;-1.64;0.88;0
6493;17.36;-15.73;-1.64;0.88;0
6494;17.36;-15.73;-1.64;0.88;0
6495;17.36;-15.73;-1.64;0.88;0
6496;17.36;-15.73;-1.64;0.88;0
6497;17.36;-15.73;-1.64;0.88;0
6498;17.36;-15.73;-1.64;0.88;0
6499;17.36;-15.73;-1.64;-2.46;0
6500;17.36;-15.73;-1.64;-2.46;0
6501;17.36;-15.73;-1.64;-2.46;0
6502;17.36;-15.73;-1.64;-2.46;0
6503;17.36;-15.73;-1.64;-2.46;0
6504;17.36;-15.73;-1.64;-2.46;0
6505;17.36;-15.73;-1.64;-2.46;0
6506;17.36;-15.73;-1.64;-2.46;0
6507;17.36;-15.73;-1.64;-2.46;0
6508;17.36;-15.73;-1.64;-2.46;0
6509;17.36;-15.73;-1.64;0.88;0
6510;17.36;-15.73;-1.64;0.88;0
6511;17.36;-15.73;-1.64;0.88;0
6512;17.36;-15.73;-1.64;0.88;0
6513;17.36;-15.73;-1.64;0.88;0
6514;17.36;-15.73;-1.64;0.88;0
6515;17.36;-15.73;-1.64;0.88;0
6516;17.36;-15.73;-1.64;0.88;0
6517;17.36;-15.73;-1.64;0.88;0
6518;17.36;-15.73;-1.64;0.88;0
6519;17.36;-15.73;-1.64;0.88;0
6520;17.36;-15.73;-1.64;0.88;0
6521;17.36;-15.73;-1.64;0.88;0
6522;17.36;-15.73;-1.64;0.88;0
6523;17.36;-15.73;-1.64;-2.46;0
6524;17.36;-15.73;-1.64;-2.46;0
6525;17.36;-15.73;-1.64;-2.46;0
6526;17.36;-15.73;-1.64;-2.46;0
6527;17.36;-15.73;-1.64;-2.46;0
6528;17.36;-15.73;-1.64;-2.46;0
6529;17.36;-15.73;-1.64;-2.46;0
6530;17.36;-15.73;-1.64;-2.46;0
6531;17.36;-15.73;-1.64;-2.46;0
6532;17.36;-15.73;-1.64;-2.46;0
6533;17.36;-15.73;-1.64;0.88;0
6534;17.36;-15.73;-1.64;0.88;0
6535;17.36;-15.73;-1.64;0.88;0
6536;17.36;-15.73;-1.64;0.88;0
6537;17.36;-15.73;-1.64;0.88;0
6538;17.36;-15.73;-1.64;0.88;0
6539;17.36;-15.73;-1.64;0.88;0
6540;17.36;-15.73;-1.64;0.88;0
6541;17.36;-15.73;-1.64;0.88;0
6542;17.36;-15.73;-1.64;0.88;0
6543;17.36;-15.73;-1.64;0.88;0
6544;17.36;-15.73;-1.64;0.88;0
6545;17.36;-15.73;-1.64;0.88;0
6546;17.36;-15.73;-1.64;0.88;0
6547;-0.0;0.0;0.0;6.67;0
6548;-0.0;0.0;0.0;6.67;0
6549;-0.0;0.0;0.0;6.67;0
6550;-0.0;0.0;0.0;6.67;0
6551;-0.0;0.0;0.0;6.67;0
6552;17.36;-15.73;-1.64;-2.46;0
6553;17.36;-15.73;-1.64;-2.46;0
6554;17.36;-15.73;-1.64;-2.46;0
6555;17.36;-15.73;-1.64;-2.46;0
6556;17.36;-15.73;-1.64;-2.46;0
6557;17.36;-15.73;-1.64;0.88;0
6558;17.36;-15.73;-1.64;0.88;0
6559;17.36;-15.73;-1.64;0.88;0
6560;17.36;-15.73;-1.64;0.88;0
6561;17.36;-15.73;-1.64;0.88;0
6562;17.36;-15.73;-1.64;0.88;0
6563;17.36;-15.73;-1.64;0.88;0
6564;17.36;-15.73;-1.64;0.88;0
6565;17.36;-15.73;-1.64;0.88;0
6566;17.36;-15.73;-1.64;0.88;0
6567;17.36;-15.73;-1.64;0.88;0
6568;17.36;-15.73;-1.64;0.88;0
6569;17.36;-15.73;-1.64;0.88;0
6570;17.36;-15.73;-1.64;0.88;0
6571;17.36;-15.73;-1.64;-2.46;0
6572;17.36;-15.73;-1.64;-2.46;0
6573;17.36;-15.73;-1.64;-2.46;0
6574;17.36;-15.73;-1.64;-2.46;0
6575;17.36;-15.73;-1.64;-2.46;0
6576;17.36;-15.73;-1.64;-2.46;0
6577;17.36;-15.73;-1.64;-2.46;0
6578;17.36;-15.73;-1.64;-2.46;0
6579;17.36;-15.73;-1.64;-2.46;0
6580;17.36;-15.73;-1.64;-2.46;0
6581;17.36;-15.73;-1.64;0.88;0
6582;6.34;-5.75;-0.6;6.67;0
6583;17.36;-15.73;-1.64;0.88;0
6584;17.36;-15.73;-1.64;0.88;0
6585;17.36;-15.73;-1.64;0.88;0
6586;17.36;-15.73;-1.64;0.88;0
6587;17.36;-15.73;-1.64;0.88;0
6588;17.36;-15.73;-1.64;0.88;0
6589;6.34;-5.75;-0.6;6.67;0
6590;17.36;-15.73;-1.64;0.88;0
6591;17.36;-15.73;-1.64;0.88;0
6592;17.36;-15.73;-1.64;0.88;0
6593;16.03;-14.52;-1.51;1.58;0
6594;17.36;-15.73;-1.64;0.88;0
6595;17.36;-15.73;-1.64;-2.46;0
6596;17.36;-15.73;-1.64;-2.46;0
6597;17.36;-15.73;-1.64;-2.46;0
6598;17.36;-15.73;-1.64;-2.46;0
6599;17.36;-15.73;-1.64;-2.46;0
6600;3.86;-3.49;-0.36;4.64;0
6601;17.36;-15.73;-1.64;-2.46;0
6602;17.36;-15.73;-1.64;-2.46;0
6603;17.36;-15.73;-1.64;-2.46;0
6604;17.36;-15.73;-1.64;-2.46;0
6605;17.36;-15.73;-1.64;0.88;0
6606;17.36;-15.73;-1.64;0.88;0
6607;17.36;-15.73;-1.64;0.88;0
6608;17.36;-15.73;-1.64;0.88;0
6609;17.36;-15.73;-1.64;0.88;0
6610;17.36;-15.73;-1.64;0.88;0
6611;7.49;-6.79;-0.71;6.06;0
6612;17.36;-15.73;-1.64;0.88;0
6613;17.36;-15.73;-1.64;0.88;0
6614;17.36;-15.73;-1.64;0.88;0
6615;17.36;-15.73;-1.64;0.88;0
6616;17.36;-15.73;-1.64;0.88;0
6617;17.36;-15.73;-1.64;0.88;0
6618;17.36;-15.73;-1.64;0.88;0
6619;17.36;-15.73;-1.64;-2.46;0
6620;17.36;-15.73;-1.64;-2.46;0
6621;17.36;-15.73;-1.64;-2.46;0
6622;17.36;-15.73;-1.64;-2.46;0
6623;3.86;-3.49;-0.36;4.64;0
6624;7.49;-6.79;-0.71;2.73;0
6625;17.36;-15.73;-1.64;-2.46;0
6626;17.36;-15.73;-1.64;-2.46;0
6627;17.36;-15.73;-1.64;-2.46;0
6628;17.36;-15.73;-1.64;-2.46;0
6629;17.36;-15.73;-1.64;0.88;0
6630;17.36;-15.73;-1.64;0.88;0
6631;17.36;-15.73;-1.64;0.88;0
6632;17.36;-15.73;-1.64;0.88;0
6633;17.36;-15.73;-1.64;0.88;0
6634;17.36;-15.73;-1.64;0.88;0
6635;17.36;-15.73;-1.64;0.88;0
6636;17.36;-15.73;-1.64;0.88;0
6637;17.36;-15.73;-1.64;0.88;0
6638;17.36;-15.73;-1.64;0.88;0
6639;17.36;-15.73;-1.64;0.88;0
6640;17.36;-15.73;-1.64;0.88;0
6641;17.36;-15.73;-1.64;0.88;0
6642;17.36;-15.73;-1.64;0.88;0
6643;17.36;-15.73;-1.64;-2.46;0
6644;17.36;-15.73;-1.64;-2.46;0
6645;17.36;-15.73;-1.64;-2.46;0
6646;15.36;-13.91;-1.45;-1.4;0
6647;17.36;-15.73;-1.64;-2.46;0
6648;17.36;-15.73;-1.64;-2.46;0
6649;17.36;-15.73;-1.64;-2.46;0
6650;17.36;-15.73;-1.64;-2.46;0
6651;17.36;-15.73;-1.64;-2.46;0
6652;17.36;-15.73;-1.64;-2.46;0
6653;17.36;-15.73;-1.64;0.88;0
6654;17.36;-15.73;-1.64;0.88;0
6655;17.36;-15.73;-1.64;0.88;0
6656;17.36;-15.73;-1.64;0.88;0
6657;17.36;-15.73;-1.64;0.88;0
6658;17.36;-15.73;-1.64;0.88;0
6659;17.36;-15.73;-1.64;0.88;0
6660;17.36;-15.73;-1.64;0.88;0
6661;17.36;-15.73;-1.64;0.88;0
6662;17.36;-15.73;-1.64;0.88;0
6663;17.36;-15.73;-1.64;0.88;0
6664;17.36;-15.73;-1.64;0.88;0
6665;17.36;-15.73;-1.64;0.88;0
6666;17.36;-15.73;-1.64;0.88;0
6667;17.36;-15.73;-1.64;-2.46;0
6668;17.36;-15.73;-1.64;-2.46;0
6669;17.36;-15.73;-1.64;-2.46;0
6670;12.69;-11.49;-1.2;0.0;0
6671;17.36;-15.73;-1.64;-2.46;0
6672;17.36;-15.73;-1.64;-2.46;0
6673;17.36;-15.73;-1.64;-2.46;0
6674;17.36;-15.73;-1.64;-2.46;0
6675;17.36;-15.73;-1.64;-2.46;0
6676;17.36;-15.73;-1.64;-2.46;0
6677;17.36;-15.73;-1.64;0.88;0
6678;17.36;-15.73;-1.64;0.88;0
6679;17.36;-15.73;-1.64;0.88;0
6680;17.36;-15.73;-1.64;0.88;0
6681;17.36;-15.73;-1.64;0.88;0
6682;17.36;-15.73;-1.64;0.88;0
6683;17.36;-15.73;-1.64;0.88;0
6684;17.36;-15.73;-1.64;0.88;0
6685;17.36;-15.73;-1.64;0.88;0
6686;17.36;-15.73;-1.64;0.88;0
6687;17.36;-15.73;-1.64;0.88;0
6688;17.36;-15.73;-1.64;0.88;0
6689;17.36;-15.73;-1.64;0.88;0
6690;17.36;-15.73;-1.64;0.88;0
6691;17.36;-15.73;-1.64;-2.46;0
6692;17.36;-15.73;-1.64;-2.46;0
6693;17.36;-15.73;-1.64;-2.46;0
6694;17.36;-15.73;-1.64;-2.46;0
6695;17.36;-15.73;-1.64;-2.46;0
6696;17.36;-15.73;-1.64;-2.46;0
6697;17.36;-15.73;-1.64;-2.46;0
6698;17.36;-15.73;-1.64;-2.46;0
6699;17.36;-15.73;-1.64;-2.46;0
6700;17.36;-15.73;-1.64;-2.46;0
6701;17.36;-15.73;-1.64;0.88;0
6702;17.36;-15.73;-1.64;0.88;0
6703;17.36;-15.73;-1.64;0.88;0
6704;17.36;-15.73;-1.64;0.88;0
6705;17.36;-15.73;-1.64;0.88;0
6706;17.36;-15.73;-1.64;0.88;0
6707;17.36;-15.73;-1.64;0.88;0
6708;17.36;-15.73;-1.64;0.88;0
6709;17.36;-15.73;-1.64;0.88;0
6710;17.36;-15.73;-1.64;0.88;0
6711;17.36;-15.73;-1.64;0.88;0
6712;17.36;-15.73;-1.64;0.88;0
6713;17.36;-15.73;-1.64;0.88;0
6714;17.36;-15.73;-1.64;0.88;0
6715;-0.0;0.0;0.0;6.67;0
6716;-0.0;0.0;0.0;6.67;0
6717;-0.0;0.0;0.0;6.67;0
6718;-0.0;0.0;0.0;6.67;0
6719;-0.0;0.0;0.0;6.67;0
6720;17.36;-15.73;-1.64;-2.46;0
6721;17.36;-15.73;-1.64;-2.46;0
6722;17.36;-15.73;-1.64;-2.46;0
6723;17.36;-15.73;-1.64;-2.46;0
6724;17.36;-15.73;-1.64;-2.46;0
6725;17.36;-15.73;-1.64;0.88;0
6726;17.36;-15.73;-1.64;0.88;0
6727;17.36;-15.73;-1.64;0.88;0
6728;17.36;-15.73;-1.64;0.88;0
6729;17.36;-15.73;-1.64;0.88;0
6730;17.36;-15.73;-1.64;0.88;0
6731;17.36;-15.73;-1.64;0.88;0
6732;17.36;-15.73;-1.64;0.88;0
6733;17.36;-15.73;-1.64;0.88;0
6734;17.36;-15.73;-1.64;0.88;0
6735;17.36;-15.73;-1.64;0.88;0
6736;17.36;-15.73;-1.64;0.88;0
6737;17.36;-15.73;-1.64;0.88;0
6738;17.36;-15.73;-1.64;0.88;0
6739;17.36;-15.73;-1.64;-2.46;0
6740;17.36;-15.73;-1.64;-2.46;0
6741;17.36;-15.73;-1.64;-2.46;0
6742;17.36;-15.73;-1.64;-2.46;0
6743;3.86;-3.49;-0.36;4.64;0
6744;17.36;-15.73;-1.64;-2.46;0
6745;17.36;-15.73;-1.64;-2.46;0
6746;17.36;-15.73;-1.64;-2.46;0
6747;7.49;-6.79;-0.71;2.73;0
6748;17.36;-15.73;-1.64;-2.46;0
6749;17.36;-15.73;-1.64;0.88;0
6750;17.36;-15.73;-1.64;0.88;0
6751;17.36;-15.73;-1.64;0.88;0
6752;17.36;-15.73;-1.64;0.88;0
6753;17.36;-15.73;-1.64;0.88;0
6754;17.36;-15.73;-1.64;0.88;0
6755;17.36;-15.73;-1.64;0.88;0
6756;17.36;-15.73;-1.64;0.88;0
6757;17.36;-15.73;-1.64;0.88;0
6758;17.36;-15.73;-1.64;0.88;0
6759;17.36;-15.73;-1.64;0.88;0
6760;17.36;-15.73;-1.64;0.88;0
6761;17.36;-15.73;-1.64;0.88;0
6762;17.36;-15.73;-1.64;0.88;0
6763;17.36;-15.73;-1.64;-2.46;0
6764;17.36;-15.73;-1.64;-2.46;0
6765;17.36;-15.73;-1.64;-2.46;0
6766;17.36;-15.73;-1.64;-2.46;0
6767;17.36;-15.73;-1.64;-2.46;0
6768;17.36;-15.73;-1.64;-2.46;0
6769;17.36;-15.73;-1.64;-2.46;0
6770;17.36;-15.73;-1.64;-2.46;0
6771;17.36;-15.73;-1.64;-2.46;0
6772;3.86;-3.49;-0.36;4.64;0
6773;17.36;-15.73;-1.64;0.88;0
6774;7.49;-6.79;-0.71;6.06;0
6775;17.36;-15.73;-1.64;0.88;0
6776;17.36;-15.73;-1.64;0.88;0
6777;17.36;-15.73;-1.64;0.88;0
6778;17.36;-15.73;-1.64;0.88;0
6779;17.36;-15.73;-1.64;0.88;0
6780;17.36;-15.73;-1.64;0.88;0
6781;17.36;-15.73;-1.64;0.88;0
6782;17.36;-15.73;-1.64;0.88;0
6783;17.36;-15.73;-1.64;0.88;0
6784;17.36;-15.73;-1.64;0.88;0
6785;17.36;-15.73;-1.64;0.88;0
6786;17.36;-15.73;-1.64;0.88;0
6787;17.36;-15.73;-1.64;-2.46;0
6788;17.36;-15.73;-1.64;-2.46;0
6789;3.86;-3.49;-0.36;4.64;0
6790;17.36;-15.73;-1.64;-2.46;0
6791;17.36;-15.73;-1.64;-2.46;0
6792;17.36;-15.73;-1.64;-2.46;0
6793;12.69;-11.49;-1.2;0.0;0
6794;17.36;-15.73;-1.64;-2.46;0
6795;17.36;-15.73;-1.64;-2.46;0
6796;17.36;-15.73;-1.64;-2.46;0
6797;17.36;-15.73;-1.64;0.88;0
6798;17.36;-15.73;-1.64;0.88;0
6799;17.36;-15.73;-1.64;0.88;0
6800;17.36;-15.73;-1.64;0.88;0
6801;17.36;-15.73;-1.64;0.88;0
6802;17.36;-15.73;-1.64;0.88;0
6803;12.17;-11.02;-1.15;3.61;0
6804;17.36;-15.73;-1.64;0.88;0
6805;17.36;-15.73;-1.64;0.88;0
6806;17.36;-15.73;-1.64;0.88;0
6807;17.36;-15.73;-1.64;0.88;0
6808;17.36;-15.73;-1.64;0.88;0
6809;17.36;-15.73;-1.64;0.88;0
6810;17.36;-15.73;-1.64;0.88;0
6811;17.36;-15.73;-1.64;-2.46;0
6812;17.36;-15.73;-1.64;-2.46;0
6813;17.36;-15.73;-1.64;-2.46;0
6814;17.36;-15.73;-1.64;-2.46;0
6815;17.36;-15.73;-1.64;-2.46;0
6816;17.36;-15.73;-1.64;-2.46;0
6817;17.36;-15.73;-1.64;-2.46;0
6818;17.36;-15.73;-1.64;-2.46;0
6819;10.68;-9.68;-1.01;1.05;0
6820;17.36;-15.73;-1.64;-2.46;0
6821;17.36;-15.73;-1.64;0.88;0
6822;17.36;-15.73;-1.64;0.88;0
6823;17.36;-15.73;-1.64;0.88;0
6824;17.36;-15.73;-1.64;0.88;0
6825;17.36;-15.73;-1.64;0.88;0
6826;17.36;-15.73;-1.64;0.88;0
6827;17.36;-15.73;-1.64;0.88;0
6828;17.36;-15.73;-1.64;0.88;0
6829;17.36;-15.73;-1.64;0.88;0
6830;17.36;-15.73;-1.64;0.88;0
6831;17.36;-15.73;-1.64;0.88;0
6832;17.36;-15.73;-1.64;0.88;0
6833;17.36;-15.73;-1.64;0.88;0
6834;17.36;-15.73;-1.64;0.88;0
6835;17.36;-15.73;-1.64;-2.46;0
6836;17.36;-15.73;-1.64;-2.46;0
6837;17.36;-15.73;-1.64;-2.46;0
6838;17.36;-15.73;-1.64;-2.46;0
6839;17.36;-15.73;-1.64;-2.46;0
6840;17.36;-15.73;-1.64;-2.46;0
6841;17.36;-15.73;-1.64;-2.46;0
6842;17.36;-15.73;-1.64;-2.46;0
6843;17.36;-15.73;-1.64;-2.46;0
6844;17.36;-15.73;-1.64;-2.46;0
6845;17.36;-15.73;-1.64;0.88;0
6846;17.36;-15.73;-1.64;0.88;0
6847;17.36;-15.73;-1.64;0.88;0
6848;17.36;-15.73;-1.64;0.88;0
6849;17.36;-15.73;-1.64;0.88;0
6850;17.36;-15.73;-1.64;0.88;0
6851;17.36;-15.73;-1.64;0.88;0
6852;17.36;-15.73;-1.64;0.88;0
6853;17.36;-15.73;-1.64;0.88;0
6854;17.36;-15.73;-1.64;0.88;0
6855;17.36;-15.73;-1.64;0.88;0
6856;17.36;-15.73;-1.64;0.88;0
6857;17.36;-15.73;-1.64;0.88;0
6858;17.36;-15.73;-1.64;0.88;0
6859;17.36;-15.73;-1.64;-2.46;0
6860;17.36;-15.73;-1.64;-2.46;0
6861;17.36;-15.73;-1.64;-2.46;0
6862;17.36;-15.73;-1.64;-2.46;0
6863;17.36;-15.73;-1.64;-2.46;0
6864;17.36;-15.73;-1.64;-2.46;0
6865;17.36;-15.73;-1.64;-2.46;0
6866;17.36;-15.73;-1.64;-2.46;0
6867;17.36;-15.73;-1.64;-2.46;0
6868;17.36;-15.73;-1.64;-2.46;0
6869;17.36;-15.73;-1.64;0.88;0
6870;17.36;-15.73;-1.64;0.88;0
6871;17.36;-15.73;-1.64;0.88;0
6872;17.36;-15.73;-1.64;0.88;0
6873;17.36;-15.73;-1.64;0.88;0
6874;17.36;-15.73;-1.64;0.88;0
6875;17.36;-15.73;-1.64;0.88;0
6876;17.36;-15.73;-1.64;0.88;0
6877;17.36;-15.73;-1.64;0.88;0
6878;17.36;-15.73;-1.64;0.88;0
6879;17.36;-15.73;-1.64;0.88;0
6880;17.36;-15.73;-1.64;0.88;0
6881;17.36;-15.73;-1.64;0.88;0
6882;17.36;-15.73;-1.64;0.88;0
6883;-0.0;0.0;0.0;6.67;0
6884;-0.0;0.0;0.0;6.67;0
6885;-0.0;0.0;0.0;6.67;0
6886;-0.0;0.0;0.0;6.67;0
6887;-0.0;0.0;0.0;6.67;0
6888;17.36;-15.73;-1.64;-2.46;0
6889;17.36;-15.73;-1.64;-2.46;0
6890;17.36;-15.73;-1.64;-2.46;0
6891;17.36;-15.73;-1.64;-2.46;0
6892;17.36;-15.73;-1.64;-2.46;0
6893;17.36;-15.73;-1.64;0.88;0
6894;17.36;-15.73;-1.64;0.88;0
6895;17.36;-15.73;-1.64;0.88;0
6896;17.36;-15.73;-1.64;0.88;0
6897;17.36;-15.73;-1.64;0.88;0
6898;17.36;-15.73;-1.64;0.88;0
6899;17.36;-15.73;-1.64;0.88;0
6900;17.36;-15.73;-1.64;0.88;0
6901;17.36;-15.73;-1.64;0.88;0
6902;17.36;-15.73;-1.64;0.88;0
6903;17.36;-15.73;-1.64;0.88;0
6904;17.36;-15.73;-1.64;0.88;0
6905;17.36;-15.73;-1.64;0.88;0
6906;17.36;-15.73;-1.64;0.88;0
6907;17.36;-15.73;-1.64;-2.46;0
6908;17.36;-15.73;-1.64;-2.46;0
6909;17.36;-15.73;-1.64;-2.46;0
6910;17.36;-15.73;-1.64;-2.46;0
6911;17.36;-15.73;-1.64;-2.46;0
6912;17.36;-15.73;-1.64;-2.46;0
6913;17.36;-15.73;-1.64;-2.46;0
6914;7.49;-6.79;-0.71;2.73;0
6915;3.86;-3.49;-0.36;4.64;0
6916;17.36;-15.73;-1.64;-2.46;0
6917;17.36;-15.73;-1.64;0.88;0
6918;17.36;-15.73;-1.64;0.88;0
6919;17.36;-15.73;-1.64;0.88;0
6920;17.36;-15.73;-1.64;0.88;0
6921;17.36;-15.73;-1.64;0.88;0
6922;17.36;-15.73;-1.64;0.88;0
6923;17.36;-15.73;-1.64;0.88;0
6924;17.36;-15.73;-1.64;0.88;0
6925;17.36;-15.73;-1.64;0.88;0
6926;17.36;-15.73;-1.64;0.88;0
6927;17.36;-15.73;-1.64;0.88;0
6928;17.36;-15.73;-1.64;0.88;0
6929;17.36;-15.73;-1.64;0.88;0
6930;17.36;-15.73;-1.64;0.88;0
6931;12.69;-11.49;-1.2;0.0;0
6932;17.36;-15.73;-1.64;-2.46;0
6933;16.84;-15.26;-1.59;-2.18;0
6934;17.36;-15.73;-1.64;-2.46;0
6935;17.36;-15.73;-1.64;-2.46;0
6936;17.36;-15.73;-1.64;-2.46;0
6937;17.36;-15.73;-1.64;-2.46;0
6938;12.69;-11.49;-1.2;0.0;0
6939;17.36;-15.73;-1.64;-2.46;0
6940;3.86;-3.49;-0.36;4.64;0
6941;17.36;-15.73;-1.64;0.88;0
6942;17.36;-15.73;-1.64;0.88;0
6943;17.36;-15.73;-1.64;0.88;0
6944;17.36;-15.73;-1.64;0.88;0
6945;17.36;-15.73;-1.64;0.88;0
6946;17.36;-15.73;-1.64;0.88;0
6947;17.36;-15.73;-1.64;0.88;0
6948;17.36;-15.73;-1.64;0.88;0
6949;17.36;-15.73;-1.64;0.88;0
6950;17.36;-15.73;-1.64;0.88;0
6951;17.36;-15.73;-1.64;0.88;0
6952;17.36;-15.73;-1.64;0.88;0
6953;17.36;-15.73;-1.64;0.88;0
6954;17.36;-15.73;-1.64;0.88;0
6955;17.36;-15.73;-1.64;-2.46;0
6956;17.36;-15.73;-1.64;-2.46;0
6957;17.36;-15.73;-1.64;-2.46;0
6958;17.36;-15.73;-1.64;-2.46;0
6959;17.36;-15.73;-1.64;-2.46;0
6960;17.36;-15.73;-1.64;-2.46;0
6961;17.36;-15.73;-1.64;-2.46;0
6962;3.86;-3.49;-0.36;4.64;0
6963;17.36;-15.73;-1.64;-2.46;0
6964;17.36;-15.73;-1.64;-2.46;0
6965;17.36;-15.73;-1.64;0.88;0
6966;17.36;-15.73;-1.64;0.88;0
6967;17.36;-15.73;-1.64;0.88;0
6968;7.49;-6.79;-0.71;6.06;0
6969;17.36;-15.73;-1.64;0.88;0
6970;17.36;-15.73;-1.64;0.88;0
6971;17.36;-15.73;-1.64;0.88;0
6972;17.36;-15.73;-1.64;0.88;0
6973;17.36;-15.73;-1.64;0.88;0
6974;17.36;-15.73;-1.64;0.88;0
6975;17.36;-15.73;-1.64;0.88;0
6976;17.36;-15.73;-1.64;0.88;0
6977;17.36;-15.73;-1.64;0.88;0
