;on_wind;pv;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
1484;14.55;-0.0;-13.18;0.0;-1.37;-0.98;-0.0
1485;13.65;-0.0;-12.36;0.0;-1.29;-0.5;-0.0
1486;12.01;-0.0;-10.88;0.0;-1.13;0.36;-0.0
1487;9.46;-0.0;-11.49;3.23;-1.2;0.0;-0.0
1488;8.68;-0.0;-11.49;4.01;-1.2;0.0;-0.0
1489;10.54;-0.0;-9.55;0.0;-0.99;1.13;-0.0
1490;12.96;-0.0;-11.74;0.0;-1.22;-0.14;-0.0
1491;14.73;-0.0;-18.12;5.28;-1.88;-3.85;-0.0
1492;15.03;-0.0;-13.61;0.0;-1.42;-1.23;-0.0
1493;14.21;-0.0;-17.24;4.82;-1.79;0.0;-0.0
1494;16.15;0.23;-17.24;2.65;-1.79;0.0;-0.0
1495;16.37;1.26;-15.97;0.0;-1.66;0.74;-0.0
1496;18.36;4.38;-20.59;0.0;-2.14;-1.95;-0.0
1497;11.08;13.79;-22.53;0.0;-2.34;-3.07;-10.82
1498;5.86;19.01;-22.53;0.0;-2.34;-3.07;-17.89
1499;5.77;19.11;-22.53;0.0;-2.34;-3.07;-18.68
1500;5.54;19.34;-22.53;0.0;-2.34;-3.07;-19.64
1501;16.54;14.68;-22.53;-6.34;-2.34;-3.07;-8.64
1502;24.27;10.86;-22.53;-10.26;-2.34;-3.07;-0.0
1503;22.16;4.61;-22.53;-1.89;-2.34;-3.07;-0.0
1504;20.43;0.28;-22.53;4.17;-2.34;-3.07;-0.0
1505;19.09;-0.0;-22.53;5.79;-2.34;-3.07;-0.0
1506;17.32;-0.0;-22.53;7.56;-2.34;-3.07;-0.0
1507;16.41;-0.0;0.0;-16.41;0.0;6.67;-0.0
1508;16.89;-0.0;0.0;-16.89;0.0;6.67;-0.0
1509;16.37;-0.0;0.0;-16.37;0.0;6.67;-0.0
1510;14.94;-0.0;0.0;-14.94;0.0;6.67;-0.0
1511;14.12;-0.0;0.0;-14.12;0.0;6.67;-0.0
1512;13.6;-0.0;-12.32;0.0;-1.28;-0.48;-0.0
1513;14.21;-0.0;-12.87;0.0;-1.34;-0.8;-0.0
1514;13.82;-0.0;-12.52;0.0;-1.3;-0.59;-0.0
1515;13.39;-0.0;-12.13;0.0;-1.26;-0.37;-0.0
1516;12.78;-0.0;-11.58;0.0;-1.2;-0.05;-0.0
1517;14.04;-0.0;-12.71;0.0;-1.32;2.62;-0.0
1518;14.81;0.19;-13.59;0.0;-1.41;2.12;-0.0
1519;12.57;1.3;-12.57;0.0;-1.31;2.71;-0.0
1520;12.18;2.66;-13.44;0.0;-1.4;2.2;-0.0
1521;12.31;4.75;-15.46;0.0;-1.61;1.04;-0.0
1522;13.35;6.8;-18.25;0.0;-1.9;-0.59;-0.0
1523;14.08;7.46;-19.51;0.0;-2.03;-1.32;-0.0
1524;14.3;6.52;-18.86;0.0;-1.96;-0.94;-0.0
1525;13.99;5.17;-17.36;0.0;-1.81;-0.07;-0.0
1526;11.66;3.36;-13.6;0.0;-1.41;2.11;-0.0
1527;8.47;1.77;-9.27;0.0;-0.96;4.62;-0.0
1528;8.59;0.23;-8.0;0.0;-0.83;5.36;-0.0
1529;10.24;-0.0;-9.27;0.0;-0.96;4.62;-0.0
1530;11.32;-0.0;-10.25;0.0;-1.07;4.05;-0.0
1531;11.79;-0.0;-10.68;0.0;-1.11;0.47;-0.0
1532;12.65;-0.0;-11.46;0.0;-1.19;0.02;-0.0
1533;13.43;-0.0;-12.17;0.0;-1.27;-0.39;-0.0
1534;13.56;-0.0;-12.28;0.0;-1.28;-0.46;-0.0
1535;12.83;-0.0;-11.62;0.0;-1.21;-0.07;-0.0
1536;12.05;-0.0;-11.49;0.64;-1.2;0.0;-0.0
1537;11.27;-0.0;-10.21;0.0;-1.06;0.74;-0.0
1538;10.11;-0.0;-9.15;0.0;-0.95;1.36;-0.0
1539;8.55;-0.0;-11.49;4.14;-1.2;0.0;-0.0
1540;7.43;-0.0;-6.73;0.0;-0.7;2.76;-0.0
1541;6.82;-0.0;-6.18;0.0;-0.64;6.41;-0.0
1542;6.18;0.09;-17.24;12.76;-1.79;0.0;-0.0
1543;5.4;1.21;-17.24;12.42;-1.79;0.0;-0.0
1544;5.27;3.87;-8.28;0.0;-0.86;5.2;-0.0
1545;4.19;12.02;-17.24;2.82;-1.79;0.0;-0.0
1546;3.37;16.03;-17.57;0.0;-1.83;-0.19;-0.0
1547;3.02;15.8;-17.05;0.0;-1.77;0.11;-0.0
1548;2.85;14.59;-17.24;1.6;-1.79;0.0;-0.0
1549;2.72;12.91;-14.16;0.0;-1.47;1.79;-0.0
1550;2.89;10.67;-12.29;0.0;-1.28;2.87;-0.0
1551;3.2;5.87;-17.24;9.96;-1.79;0.0;-0.0
1552;4.45;0.98;-5.01;0.1;-0.52;7.09;-0.0
1553;7.51;-0.0;-6.81;0.0;-0.71;6.05;-0.0
1554;11.1;-0.0;-17.24;7.93;-1.79;0.0;-0.0
1555;14.17;-0.0;-12.83;0.0;-1.33;-0.78;-0.0
1556;15.2;-0.0;-13.77;0.0;-1.43;-1.32;-0.0
1557;16.89;-0.0;-15.3;0.0;-1.59;-2.21;-0.0
