;on_wind;pv;battery storage;hydrogen_storage;Curtailment
7205;0.0;0.0;19.93;174.12;0.0
7206;0.0;0.0;19.93;174.57;0.0
7207;0.0;0.0;19.93;174.84;0.0
7208;0.0;0.0;15.86;178.86;0.0
7209;0.0;0.0;19.93;179.87;0.0
7210;0.0;0.0;19.93;181.81;0.0
7211;0.0;0.0;24.68;182.22;0.0
7212;0.0;0.0;19.93;180.51;0.0
7213;0.0;0.0;19.93;176.58;0.0
7214;0.0;0.0;19.93;174.52;0.0
7215;0.0;0.0;19.93;174.74;0.0
7216;0.0;0.0;13.98;179.15;0.0
7217;0.0;0.0;19.93;177.07;0.0
7218;0.0;0.0;19.93;177.68;0.0
7219;14.12;0.0;21.91;172.48;14.12
7220;15.94;0.0;19.93;172.48;15.94
7221;16.02;0.0;19.93;172.48;16.02
7222;16.15;0.0;19.93;172.48;16.15
7223;19.18;0.0;19.93;172.48;19.18
7224;0.0;0.0;17.94;185.55;0.0
7225;0.22;0.0;19.93;185.55;0.22
7226;0.17;0.0;19.93;185.55;0.17
7227;1.6;0.0;19.93;185.55;1.6
7228;7.13;0.0;19.93;185.55;7.13
7229;7.6;0.0;19.93;182.22;7.6
7230;8.21;0.0;19.93;182.22;8.21
7231;5.31;0.0;19.93;182.22;5.31
7232;4.47;0.0;19.93;182.22;4.47
7233;3.72;0.0;19.93;182.22;3.72
7234;5.01;0.0;19.93;182.22;5.01
7235;17.98;0.0;19.93;182.22;17.98
7236;22.64;0.0;21.44;182.22;22.64
7237;0.0;0.0;34.67;182.22;0.0
7238;0.0;0.0;33.57;182.22;0.0
7239;0.0;0.0;25.81;182.22;0.0
7240;0.0;0.0;21.18;182.22;0.0
7241;0.0;0.0;21.44;182.22;0.0
7242;0.0;0.0;22.26;182.22;0.0
7243;0.0;0.0;22.26;185.55;0.0
7244;0.0;0.0;23.21;185.55;0.0
7245;0.0;0.0;27.66;185.55;0.0
7246;0.0;0.0;29.17;185.55;0.0
7247;0.0;0.0;27.36;185.55;0.0
7248;0.0;0.0;22.39;185.55;0.0
7249;0.0;0.0;17.08;185.55;0.0
7250;0.0;0.0;18.29;185.55;0.0
7251;0.0;0.0;17.6;185.55;0.0
7252;0.0;0.0;15.91;185.55;0.0
7253;0.0;0.0;15.18;182.22;0.0
7254;0.0;0.0;14.66;182.22;0.0
7255;0.0;0.0;15.07;182.22;0.0
7256;0.0;0.0;18.45;182.22;0.0
7257;0.0;0.0;31.28;182.22;0.0
7258;0.0;0.0;28.11;182.22;0.0
7259;0.0;0.0;28.0;182.22;0.0
7260;0.0;0.0;25.87;182.22;0.0
7261;0.0;0.0;16.87;182.22;0.0
7262;0.0;0.0;0.34;182.22;0.0
7263;0.0;0.0;3.97;179.15;0.0
7264;0.0;0.0;19.93;172.89;0.0
7265;0.0;0.0;12.43;179.15;0.0
7266;0.0;0.0;19.93;176.59;0.0
7267;0.0;0.0;17.4;180.69;0.0
7268;0.0;0.0;19.93;178.88;0.0
7269;0.0;0.0;19.93;178.81;0.0
7270;0.0;0.0;5.81;185.55;0.0
7271;0.0;0.0;18.56;179.15;0.0
7272;0.0;0.0;7.15;185.55;0.0
7273;0.0;0.0;19.93;179.99;0.0
7274;0.0;0.0;19.93;181.72;0.0
7275;0.0;0.0;17.56;185.55;0.0
7276;0.0;0.0;19.5;185.55;0.0
7277;0.05;0.0;20.01;182.22;0.05
7278;0.0;0.0;19.85;182.22;0.0
7279;0.27;0.0;19.93;182.22;0.27
7280;1.05;0.0;23.37;182.22;1.05
7281;0.0;0.0;32.83;182.22;0.0
7282;0.0;0.0;34.98;182.22;0.0
7283;4.29;0.0;39.86;182.22;4.29
7284;1.92;0.0;39.86;182.22;1.92
7285;0.0;0.0;28.4;182.22;0.0
7286;0.0;0.0;18.14;179.15;0.0
7287;0.0;0.0;19.93;174.91;0.0
7288;0.0;0.0;19.93;173.03;0.0
7289;0.0;0.0;18.72;172.05;0.0
7290;0.0;0.0;2.88;179.15;0.0
7291;0.0;0.0;8.75;179.15;0.0
7292;0.0;0.0;16.99;175.39;0.0
7293;0.0;0.0;18.5;175.39;0.0
7294;0.0;0.0;19.93;175.55;0.0
7295;0.0;0.0;19.93;176.61;0.0
7296;0.0;0.0;17.13;179.15;0.0
7297;0.0;0.0;19.93;179.15;0.0
7298;0.0;0.0;19.93;180.42;0.0
7299;0.0;0.0;19.93;180.74;0.0
7300;0.0;0.0;19.93;180.27;0.0
7301;0.0;0.0;15.45;179.15;0.0
7302;0.0;0.0;16.32;179.15;0.0
7303;0.0;0.0;19.93;177.44;0.0
7304;0.0;0.0;19.93;177.13;0.0
7305;0.0;0.0;18.98;179.15;0.0
7306;0.0;0.0;19.93;180.16;0.0
7307;0.0;0.0;19.93;179.84;0.0
7308;0.0;0.0;13.02;182.22;0.0
7309;0.0;0.0;19.93;178.12;0.0
7310;0.0;0.0;19.93;179.46;0.0
7311;0.0;0.0;19.93;179.84;0.0
7312;0.0;0.0;19.93;180.81;0.0
7313;0.0;0.0;19.93;181.92;0.0
7314;0.0;0.0;19.93;180.99;0.0
7315;0.0;0.0;15.83;185.55;0.0
7316;0.0;0.0;19.93;183.37;0.0
7317;0.0;0.0;19.93;182.78;0.0
7318;0.0;0.0;14.4;185.55;0.0
7319;0.0;0.0;14.01;185.55;0.0
7320;0.0;0.0;14.88;184.67;0.0
7321;0.0;0.0;19.93;182.28;0.0
7322;0.0;0.0;19.93;182.49;0.0
7323;0.0;0.0;19.93;182.83;0.0
7324;0.0;0.0;16.39;185.55;0.0
7325;0.0;0.0;18.68;182.22;0.0
7326;1.47;0.0;19.93;182.22;1.47
7327;9.8;0.0;19.93;182.22;9.8
7328;15.62;0.0;19.93;182.22;15.62
7329;19.28;0.0;19.93;182.22;19.28
7330;20.14;0.0;19.93;182.22;20.14
7331;26.25;0.0;19.93;182.22;26.25
7332;16.65;0.0;19.93;182.22;16.65
7333;13.78;0.0;19.93;182.22;13.78
7334;12.41;0.0;19.93;182.22;12.41
7335;11.35;0.0;19.93;182.22;11.35
7336;10.71;0.0;19.93;182.22;10.71
7337;10.54;0.0;19.93;182.22;10.54
7338;9.68;0.0;19.93;182.22;9.68
7339;7.65;0.0;19.93;185.55;7.65
7340;7.04;0.0;19.93;185.55;7.04
7341;7.39;0.0;19.93;185.55;7.39
7342;6.87;0.0;19.93;185.55;6.87
7343;6.39;0.0;19.93;185.55;6.39
7344;5.36;0.0;19.93;185.55;5.36
7345;3.8;0.0;19.93;185.55;3.8
7346;3.41;0.0;19.93;185.55;3.41
7347;4.02;0.0;19.93;185.55;4.02
7348;3.98;0.0;19.93;185.55;3.98
7349;2.46;0.0;19.93;182.22;2.46
7350;0.82;0.0;19.93;182.22;0.82
7351;2.39;0.0;19.93;182.22;2.39
7352;0.0;0.0;25.97;182.22;0.0
7353;0.0;0.0;28.49;182.22;0.0
7354;0.96;0.0;30.28;182.22;0.96
7355;0.0;0.0;34.27;182.22;0.0
7356;15.98;0.0;19.93;182.22;15.98
7357;0.0;0.0;33.99;182.22;0.0
7358;0.0;0.0;28.19;182.22;0.0
7359;0.0;0.0;21.16;182.22;0.0
7360;0.0;0.0;18.55;182.22;0.0
7361;0.0;0.0;18.03;182.22;0.0
7362;0.0;0.0;17.08;182.22;0.0
7363;0.0;0.0;15.61;185.55;0.0
7364;0.0;0.0;15.09;185.55;0.0
7365;0.0;0.0;14.88;185.55;0.0
7366;0.0;0.0;14.66;185.55;0.0
7367;0.0;0.0;14.84;185.55;0.0
7368;0.0;0.0;15.83;185.55;0.0
7369;0.0;0.0;16.39;185.55;0.0
7370;0.0;0.0;14.14;185.55;0.0
7371;0.0;0.0;14.79;185.55;0.0
7372;0.0;0.0;14.92;185.55;0.0
7373;0.0;0.0;16.17;182.22;0.0
7374;0.0;0.0;17.6;182.22;0.0
7375;0.0;0.0;17.44;182.22;0.0
7376;3.18;0.0;19.93;182.22;3.18
7377;12.46;0.0;19.93;182.22;12.46
7378;15.93;0.0;19.93;182.22;15.93
7379;23.8;0.0;19.93;182.22;23.8
7380;12.72;0.0;19.93;182.22;12.72
7381;3.04;0.0;19.93;182.22;3.04
7382;2.15;0.0;19.93;182.22;2.15
7383;4.8;0.0;19.93;182.22;4.8
7384;8.64;0.0;19.93;182.22;8.64
7385;11.45;0.0;19.93;182.22;11.45
7386;10.15;0.0;19.93;182.22;10.15
7387;10.17;0.0;39.86;172.48;10.17
7388;5.94;0.0;39.86;172.48;5.94
7389;4.86;0.0;39.86;172.48;4.86
7390;3.82;0.0;39.86;172.48;3.82
7391;21.51;0.0;19.93;172.48;21.51
7392;0.0;0.0;15.27;185.55;0.0
7393;0.0;0.0;13.79;185.49;0.0
7394;0.0;0.0;13.19;185.55;0.0
7395;0.0;0.0;15.96;185.55;0.0
7396;0.0;0.0;14.79;185.55;0.0
7397;0.0;0.0;14.36;182.22;0.0
7398;0.0;0.0;11.08;182.22;0.0
7399;0.0;0.0;8.67;182.22;0.0
7400;0.0;0.0;9.13;182.22;0.0
7401;0.0;0.0;10.53;182.22;0.0
7402;0.0;0.0;12.74;182.22;0.0
7403;0.0;0.0;19.93;180.14;0.0
7404;0.0;0.0;20.16;182.22;0.0
7405;0.0;0.0;19.7;181.95;0.0
7406;0.2;0.0;19.93;182.22;0.2
7407;1.68;0.0;19.93;182.22;1.68
7408;5.05;0.0;19.93;182.22;5.05
7409;7.26;0.0;19.93;182.22;7.26
7410;9.42;0.0;19.93;182.22;9.42
7411;11.92;0.0;19.93;185.55;11.92
7412;12.4;0.0;19.93;185.55;12.4
7413;11.49;0.0;19.93;185.55;11.49
7414;9.33;0.0;19.93;185.55;9.33
7415;7.13;0.0;19.93;185.55;7.13
7416;3.33;0.0;19.93;185.55;3.33
7417;0.48;0.0;19.93;185.55;0.48
7418;1.08;0.0;19.93;185.55;1.08
7419;1.64;0.0;19.93;185.55;1.64
7420;2.2;0.0;19.93;185.55;2.2
7421;1.38;0.0;19.93;182.22;1.38
7422;1.47;0.0;19.93;182.22;1.47
7423;2.98;0.0;19.93;182.22;2.98
7424;8.66;0.0;19.93;182.22;8.66
7425;12.42;0.0;19.93;182.22;12.42
7426;0.0;0.0;36.88;182.22;0.0
7427;14.86;0.0;28.02;182.22;14.86
7428;4.96;0.0;39.86;182.22;4.96
7429;0.33;0.0;39.86;182.22;0.33
7430;0.0;0.0;30.32;182.22;0.0
7431;0.0;0.0;23.14;182.22;0.0
7432;0.0;0.0;20.92;182.22;0.0
7433;0.0;0.0;20.15;182.22;0.0
7434;0.0;0.0;19.72;182.22;0.0
7435;0.0;0.0;19.62;185.26;0.0
7436;0.0;0.0;18.33;185.55;0.0
7437;0.0;0.0;19.93;184.55;0.0
7438;0.0;0.0;16.91;185.55;0.0
7439;0.0;0.0;16.3;185.55;0.0
7440;0.0;0.0;16.26;185.55;0.0
7441;0.0;0.0;19.93;183.35;0.0
7442;0.0;0.0;14.79;185.55;0.0
7443;0.0;0.0;15.87;185.55;0.0
7444;0.0;0.0;16.13;185.55;0.0
7445;0.0;0.0;16.04;182.22;0.0
7446;0.0;0.0;16.87;182.22;0.0
7447;0.0;0.0;16.86;182.22;0.0
7448;0.0;0.0;21.31;182.22;0.0
7449;0.0;0.0;23.57;182.22;0.0
7450;0.0;0.0;27.33;182.22;0.0
7451;0.0;0.0;28.84;182.22;0.0
7452;0.0;0.0;28.93;182.22;0.0
7453;0.0;0.0;25.04;182.22;0.0
7454;0.0;0.0;16.19;182.22;0.0
7455;0.0;0.0;19.59;179.15;0.0
7456;0.0;0.0;13.58;182.22;0.0
7457;0.0;0.0;13.89;182.22;0.0
7458;0.0;0.0;19.93;179.36;0.0
7459;0.0;0.0;15.53;185.55;0.0
7460;0.0;0.0;19.93;183.46;0.0
7461;0.0;0.0;15.74;185.55;0.0
7462;0.0;0.0;14.92;185.55;0.0
7463;0.0;0.0;19.93;183.22;0.0
7464;0.0;0.0;19.93;184.37;0.0
7465;0.0;0.0;19.93;184.28;0.0
7466;0.0;0.0;17.64;185.55;0.0
7467;0.0;0.0;19.93;184.44;0.0
7468;0.0;0.0;19.93;184.51;0.0
7469;0.0;0.0;19.93;181.36;0.0
7470;0.0;0.0;18.16;182.22;0.0
7471;0.0;0.0;19.93;181.46;0.0
7472;0.0;0.0;21.49;182.22;0.0
7473;0.0;0.0;24.3;182.22;0.0
7474;0.0;0.0;25.23;182.22;0.0
7475;0.0;0.0;26.37;182.22;0.0
7476;0.0;0.0;26.4;182.22;0.0
7477;0.0;0.0;27.27;182.22;0.0
7478;0.0;0.0;22.37;182.22;0.0
7479;0.0;0.0;19.93;180.88;0.0
7480;0.0;0.0;19.93;180.2;0.0
7481;0.0;0.0;16.02;182.07;0.0
7482;0.0;0.0;16.65;182.22;0.0
7483;0.0;0.0;18.03;185.55;0.0
7484;0.0;0.0;19.85;185.55;0.0
7485;0.0;0.0;23.21;185.55;0.0
7486;0.0;0.0;23.04;185.55;0.0
7487;0.0;0.0;22.22;185.55;0.0
7488;0.0;0.0;20.62;185.55;0.0
7489;0.0;0.0;19.93;185.51;0.0
7490;0.0;0.0;19.93;185.44;0.0
7491;0.0;0.0;19.93;184.55;0.0
7492;0.0;0.0;19.93;184.12;0.0
7493;0.0;0.0;19.93;180.65;0.0
7494;0.0;0.0;19.93;180.54;0.0
7495;0.0;0.0;19.93;180.23;0.0
7496;0.0;0.0;19.93;180.29;0.0
7497;0.0;0.0;19.93;179.75;0.0
7498;0.0;0.0;19.93;181.03;0.0
7499;0.0;0.0;19.93;180.08;0.0
7500;0.0;0.0;19.93;178.88;0.0
7501;0.0;0.0;19.54;179.15;0.0
7502;0.0;0.0;18.71;179.15;0.0
7503;0.0;0.0;19.93;177.12;0.0
7504;0.0;0.0;19.93;176.21;0.0
7505;0.0;0.0;19.93;176.59;0.0
7506;0.0;0.0;18.13;179.15;0.0
7507;0.0;0.0;19.93;183.69;0.0
7508;0.0;0.0;19.93;184.05;0.0
7509;0.0;0.0;20.02;185.55;0.0
7510;0.0;0.0;21.18;185.55;0.0
7511;0.0;0.0;20.92;185.55;0.0
7512;0.0;0.0;19.93;185.23;0.0
7513;0.0;0.0;19.93;183.49;0.0
7514;0.0;0.0;19.93;182.35;0.0
7515;0.0;0.0;19.93;182.06;0.0
7516;0.0;0.0;19.93;181.58;0.0
7517;0.0;0.0;19.93;177.75;0.0
7518;0.0;0.0;17.35;179.15;0.0
7519;0.0;0.0;19.93;178.21;0.0
7520;0.0;0.0;19.93;178.54;0.0
7521;0.0;0.0;19.93;178.45;0.0
7522;0.0;0.0;19.02;179.15;0.0
7523;0.0;0.0;19.93;180.62;0.0
7524;0.0;0.0;20.48;182.22;0.0
7525;0.0;0.0;19.93;180.66;0.0
7526;0.0;0.0;19.93;178.41;0.0
7527;0.0;0.0;16.15;179.15;0.0
7528;0.0;0.0;19.93;176.8;0.0
7529;0.0;0.0;19.93;176.48;0.0
7530;0.0;0.0;19.93;176.8;0.0
7531;0.0;0.0;19.93;179.54;0.0
7532;0.0;0.0;19.93;179.29;0.0
7533;0.0;0.0;19.93;179.15;0.0
7534;0.0;0.0;17.22;179.15;0.0
7535;0.0;0.0;19.93;176.59;0.0
7536;0.0;0.0;19.93;175.84;0.0
7537;0.0;0.0;19.93;175.43;0.0
7538;0.0;0.0;19.93;175.52;0.0
7539;0.0;0.0;13.59;179.15;0.0
7540;0.0;0.0;19.93;176.52;0.0
7541;0.0;0.0;19.93;174.14;0.0
7542;0.0;0.0;6.46;182.22;0.0
7543;0.0;0.0;13.3;179.15;0.0
7544;0.0;0.0;19.93;175.88;0.0
7545;0.0;0.0;17.69;178.98;0.0
7546;0.0;0.0;19.93;179.7;0.0
7547;0.0;0.0;19.93;181.68;0.0
7548;0.0;0.0;19.93;182.05;0.0
7549;0.0;0.0;19.93;180.22;0.0
7550;0.0;0.0;19.93;176.7;0.0
7551;0.0;0.0;19.93;175.44;0.0
7552;0.0;0.0;19.93;175.82;0.0
7553;0.0;0.0;7.75;182.22;0.0
7554;0.0;0.0;14.55;179.15;0.0
7555;0.0;0.0;33.88;172.48;0.0
7556;0.0;0.0;32.5;172.48;0.0
7557;0.0;0.0;31.59;172.48;0.0
7558;0.0;0.0;30.17;172.48;0.0
7559;0.0;0.0;28.27;172.48;0.0
7560;0.0;0.0;19.93;176.66;0.0
7561;0.0;0.0;19.93;176.84;0.0
7562;0.0;0.0;19.93;177.0;0.0
7563;0.0;0.0;19.93;176.84;0.0
7564;0.0;0.0;19.93;176.59;0.0
7565;0.0;0.0;19.93;173.14;0.0
7566;0.0;0.0;19.93;173.14;0.0
7567;0.0;0.0;19.93;173.17;0.0
7568;0.0;0.0;19.93;174.02;0.0
7569;0.0;0.0;19.93;175.8;0.0
7570;0.0;0.0;19.93;178.07;0.0
7571;0.0;0.0;19.93;179.43;0.0
7572;0.0;0.0;19.93;179.04;0.0
7573;0.0;0.0;19.93;178.85;0.0
7574;0.0;0.0;19.93;176.08;0.0
7575;0.0;0.0;19.93;174.31;0.0
7576;0.0;0.0;19.93;174.44;0.0
7577;0.0;0.0;19.93;174.75;0.0
7578;0.0;0.0;19.93;174.84;0.0
7579;0.0;0.0;19.93;177.91;0.0
7580;0.0;0.0;19.93;177.79;0.0
7581;0.0;0.0;19.93;178.16;0.0
7582;0.0;0.0;18.9;179.15;0.0
7583;0.0;0.0;19.72;179.15;0.0
7584;0.0;0.0;18.99;179.15;0.0
7585;0.0;0.0;6.33;185.55;0.0
7586;0.0;0.0;17.52;179.15;0.0
7587;0.0;0.0;16.61;179.15;0.0
7588;0.0;0.0;15.53;179.15;0.0
7589;0.0;0.0;19.93;173.55;0.0
7590;0.0;0.0;14.37;176.4;0.0
7591;0.0;0.0;3.4;182.22;0.0
7592;0.0;0.0;10.6;179.15;0.0
7593;0.0;0.0;12.98;179.15;0.0
7594;0.0;0.0;18.2;179.15;0.0
7595;0.0;0.0;18.03;179.15;0.0
7596;0.0;0.0;13.13;182.22;0.0
7597;0.0;0.0;16.52;182.22;0.0
7598;0.0;0.0;18.31;182.22;0.0
7599;8.34;0.0;19.93;182.22;8.34
7600;12.79;0.0;19.93;182.22;12.79
7601;12.35;0.0;19.93;182.22;12.35
7602;10.06;0.0;19.93;182.22;10.06
7603;9.33;0.0;19.93;185.55;9.33
7604;10.15;0.0;19.93;185.55;10.15
7605;10.76;0.0;19.93;185.55;10.76
7606;11.06;0.0;19.93;185.55;11.06
7607;10.97;0.0;19.93;185.55;10.97
7608;11.92;0.0;19.93;185.55;11.92
7609;13.43;0.0;19.93;185.55;13.43
7610;14.38;0.0;19.93;185.55;14.38
7611;14.86;0.0;19.93;185.55;14.86
7612;15.03;0.0;19.93;185.55;15.03
7613;14.86;0.0;19.93;182.22;14.86
7614;14.47;0.0;19.93;182.22;14.47
7615;14.4;0.0;19.93;182.22;14.4
7616;16.69;0.0;19.93;182.22;16.69
7617;24.89;0.0;19.93;182.22;24.89
7618;18.33;0.0;30.26;182.22;18.33
7619;9.41;0.0;39.86;182.22;9.41
7620;7.16;0.0;39.86;182.22;7.16
7621;0.0;0.0;38.44;182.22;0.0
7622;0.0;0.0;28.99;182.22;0.0
7623;0.0;0.0;21.88;182.22;0.0
7624;0.0;0.0;19.93;180.59;0.0
7625;0.0;0.0;19.93;179.04;0.0
7626;0.0;0.0;19.93;178.29;0.0
7627;0.0;0.0;19.93;181.1;0.0
7628;0.0;0.0;19.93;181.35;0.0
7629;0.0;0.0;19.93;182.01;0.0
7630;0.0;0.0;19.93;182.63;0.0
7631;0.0;0.0;19.93;181.65;0.0
7632;0.0;0.0;19.93;181.08;0.0
7633;0.0;0.0;19.93;180.11;0.0
7634;0.0;0.0;19.93;179.34;0.0
7635;0.0;0.0;19.93;178.04;0.0
7636;0.0;0.0;19.93;176.73;0.0
7637;0.0;0.0;19.93;172.83;0.0
7638;0.0;0.0;19.93;172.8;0.0
7639;0.0;0.0;12.2;176.83;0.0
7640;0.0;0.0;19.93;173.6;0.0
7641;0.0;0.0;19.93;175.26;0.0
7642;0.0;0.0;17.31;179.15;0.0
7643;0.0;0.0;19.93;179.87;0.0
7644;0.0;0.0;19.93;179.08;0.0
7645;0.0;0.0;19.93;180.09;0.0
7646;0.0;0.0;19.93;180.52;0.0
7647;0.0;0.0;19.93;179.69;0.0
7648;0.0;0.0;19.93;179.02;0.0
7649;0.0;0.0;18.6;179.15;0.0
7650;0.0;0.0;19.93;178.91;0.0
7651;0.0;0.0;19.93;183.01;0.0
7652;0.0;0.0;19.93;183.15;0.0
7653;0.0;0.0;20.1;185.55;0.0
7654;0.0;0.0;19.93;185.08;0.0
7655;0.0;0.0;19.93;185.1;0.0
7656;0.0;0.0;22.48;185.55;0.0
7657;0.0;0.0;22.91;185.55;0.0
7658;0.0;0.0;23.47;185.55;0.0
7659;0.0;0.0;22.35;185.55;0.0
7660;0.0;0.0;19.93;185.08;0.0
7661;0.0;0.0;19.93;179.56;0.0
7662;0.0;0.0;19.93;176.91;0.0
7663;0.0;0.0;19.93;175.32;0.0
7664;0.0;0.0;19.93;176.85;0.0
7665;0.0;0.0;19.93;178.23;0.0
7666;0.0;0.0;19.93;179.36;0.0
7667;0.0;0.0;19.93;179.17;0.0
7668;0.0;0.0;19.93;176.73;0.0
7669;0.0;0.0;19.93;173.96;0.0
7670;0.0;0.0;19.29;172.05;0.0
7671;0.0;0.0;17.14;172.05;0.0
7672;0.0;0.0;17.77;172.05;0.0
7673;0.0;0.0;18.85;172.05;0.0
7674;0.0;0.0;19.71;172.05;0.0
7675;0.0;0.0;19.76;175.39;0.0
7676;0.0;0.0;19.5;175.39;0.0
7677;0.0;0.0;19.67;175.39;0.0
7678;0.0;0.0;19.84;175.39;0.0
7679;0.0;0.0;19.76;175.39;0.0
7680;0.0;0.0;19.93;175.39;0.0
7681;0.0;0.0;19.93;175.7;0.0
7682;0.0;0.0;19.93;176.07;0.0
7683;0.0;0.0;19.93;175.95;0.0
7684;0.0;0.0;13.81;179.15;0.0
7685;0.0;0.0;7.68;179.15;0.0
7686;0.0;0.0;8.28;179.15;0.0
7687;0.0;0.0;19.93;173.45;0.0
7688;0.0;0.0;19.93;174.42;0.0
7689;0.0;0.0;14.88;179.15;0.0
7690;0.0;0.0;19.93;178.66;0.0
7691;0.0;0.0;19.93;179.86;0.0
7692;0.0;0.0;19.93;179.88;0.0
7693;0.0;0.0;19.93;177.72;0.0
7694;0.0;0.0;14.97;177.37;0.0
7695;0.0;0.0;19.93;173.16;0.0
7696;0.0;0.0;19.93;173.21;0.0
7697;0.0;0.0;19.93;172.49;0.0
7698;0.0;0.0;18.5;172.05;0.0
7699;0.0;0.0;17.6;175.39;0.0
7700;0.0;0.0;18.25;175.39;0.0
7701;0.0;0.0;18.98;175.39;0.0
7702;0.0;0.0;18.76;175.39;0.0
7703;0.0;0.0;18.07;175.39;0.0
7704;0.0;0.0;17.17;175.39;0.0
7705;0.0;0.0;16.39;175.39;0.0
7706;0.0;0.0;16.35;175.39;0.0
7707;0.0;0.0;16.47;175.39;0.0
7708;0.0;0.0;16.69;175.39;0.0
7709;0.0;0.0;17.17;172.05;0.0
7710;0.0;0.0;17.9;172.05;0.0
7711;0.0;0.0;19.04;172.05;0.0
7712;0.0;0.0;19.93;172.93;0.0
7713;0.0;0.0;19.93;176.09;0.0
7714;0.0;0.0;19.93;178.75;0.0
7715;0.0;0.0;19.93;175.4;0.0
7716;0.0;0.0;19.93;174.89;0.0
7717;0.0;0.0;19.93;174.8;0.0
7718;0.0;0.0;19.93;175.52;0.0
7719;0.0;0.0;19.93;177.25;0.0
7720;0.0;0.0;19.93;177.91;0.0
7721;0.0;0.0;19.93;178.72;0.0
7722;0.0;0.0;19.93;181.36;0.0
7723;26.47;0.0;19.93;172.48;26.47
7724;26.43;0.0;19.93;172.48;26.43
7725;25.01;0.0;19.93;172.48;25.01
7726;14.08;0.0;26.4;172.48;14.08
7727;19.87;0.0;19.93;172.48;19.87
7728;0.0;0.0;15.61;185.55;0.0
7729;0.0;0.0;17.77;185.55;0.0
7730;1.9;0.0;19.93;185.55;1.9
7731;2.85;0.0;19.93;185.55;2.85
7732;4.28;0.0;19.93;185.55;4.28
7733;5.01;0.0;19.93;182.22;5.01
7734;5.92;0.0;19.93;182.22;5.92
7735;7.67;0.0;19.93;182.22;7.67
7736;15.31;0.0;19.93;182.22;15.31
7737;22.49;0.0;19.93;182.22;22.49
7738;26.3;0.0;19.93;182.22;26.3
7739;18.88;0.0;28.35;182.22;18.88
7740;4.28;0.0;39.86;182.22;4.28
7741;0.0;0.0;36.49;182.22;0.0
7742;0.0;0.0;24.68;182.22;0.0
7743;0.0;0.0;18.89;182.22;0.0
7744;0.0;0.0;20.23;182.22;0.0
7745;0.0;0.0;19.85;182.22;0.0
7746;0.0;0.0;18.07;182.22;0.0
7747;0.0;0.0;17.17;185.55;0.0
7748;0.0;0.0;17.21;185.55;0.0
7749;0.0;0.0;17.17;185.55;0.0
7750;0.0;0.0;18.16;185.55;0.0
7751;0.0;0.0;18.68;185.55;0.0
7752;0.0;0.0;19.11;185.55;0.0
7753;0.0;0.0;20.1;185.55;0.0
7754;0.0;0.0;20.19;185.55;0.0
7755;0.0;0.0;22.61;185.55;0.0
7756;0.0;0.0;23.95;185.55;0.0
7757;0.0;0.0;24.16;182.22;0.0
7758;0.0;0.0;23.08;182.22;0.0
7759;0.0;0.0;21.88;182.22;0.0
7760;0.0;0.0;21.66;182.22;0.0
7761;0.0;0.0;23.42;182.22;0.0
7762;0.0;0.0;26.22;182.22;0.0
7763;0.0;0.0;27.72;182.22;0.0
7764;0.0;0.0;26.59;182.22;0.0
7765;0.0;0.0;22.33;182.22;0.0
7766;0.0;0.0;19.93;179.58;0.0
7767;0.0;0.0;19.93;176.33;0.0
7768;0.0;0.0;19.93;176.07;0.0
7769;0.0;0.0;19.93;175.62;0.0
7770;0.0;0.0;19.93;174.69;0.0
7771;0.0;0.0;19.93;177.13;0.0
7772;0.0;0.0;19.93;176.11;0.0
7773;0.0;0.0;19.37;175.39;0.0
7774;0.0;0.0;17.86;175.39;0.0
7775;0.0;0.0;16.69;175.39;0.0
7776;0.0;0.0;15.74;175.39;0.0
7777;0.0;0.0;15.14;175.39;0.0
7778;0.0;0.0;14.79;175.39;0.0
7779;0.0;0.0;14.66;175.39;0.0
7780;0.0;0.0;14.66;175.39;0.0
7781;0.0;0.0;15.09;172.05;0.0
7782;0.0;0.0;16.26;172.05;0.0
7783;0.0;0.0;18.03;172.05;0.0
7784;0.0;0.0;19.93;172.28;0.0
7785;0.0;0.0;19.93;174.0;0.0
7786;0.0;0.0;19.93;176.1;0.0
7787;0.0;0.0;19.93;178.09;0.0
7788;0.0;0.0;19.79;178.9;0.0
7789;0.0;0.0;19.93;177.34;0.0
7790;0.0;0.0;19.93;174.96;0.0
7791;0.0;0.0;19.93;174.01;0.0
7792;0.0;0.0;19.93;174.53;0.0
7793;0.0;0.0;19.93;174.96;0.0
7794;0.0;0.0;19.93;175.59;0.0
7795;0.0;0.0;19.93;178.97;0.0
7796;0.0;0.0;19.93;178.61;0.0
7797;0.0;0.0;19.93;178.27;0.0
7798;0.0;0.0;19.93;177.72;0.0
7799;0.0;0.0;19.93;177.07;0.0
7800;0.0;0.0;19.93;176.54;0.0
7801;0.0;0.0;19.93;175.8;0.0
7802;0.0;0.0;19.33;175.39;0.0
7803;0.0;0.0;18.07;175.39;0.0
7804;0.0;0.0;17.68;175.39;0.0
7805;0.0;0.0;17.77;172.05;0.0
7806;0.0;0.0;18.12;172.05;0.0
7807;0.0;0.0;17.96;172.05;0.0
7808;0.0;0.0;18.89;172.05;0.0
7809;0.0;0.0;19.93;172.45;0.0
7810;0.0;0.0;19.93;172.69;0.0
7811;0.0;0.0;19.93;173.13;0.0
