;pv;battery storage;hydrogen_storage;Curtailment
4435;0.0;166.6;230.21;0.0
4436;0.0;166.6;230.21;0.0
4437;0.0;166.6;230.21;0.0
4438;0.0;166.6;230.21;0.0
4439;0.0;166.6;230.21;0.0
4440;0.0;166.6;230.21;0.0
4441;0.0;166.6;230.21;0.0
4442;0.0;166.6;230.21;0.0
4443;0.0;166.6;230.21;0.0
4444;0.0;170.7;230.21;0.0
4445;0.0;174.33;230.36;0.0
4446;32.91;174.33;232.82;32.91
4447;192.82;174.33;232.82;192.82
4448;367.09;174.33;232.82;367.09
4449;448.42;174.33;232.82;448.42
4450;419.03;174.33;232.82;419.03
4451;482.59;174.33;232.82;482.59
4452;445.0;174.33;232.82;445.0
4453;384.86;174.33;232.82;384.86
4454;339.07;174.33;232.82;339.07
4455;237.89;174.33;241.1;237.89
4456;106.9;191.81;239.7;106.9
4457;0.0;213.35;241.1;0.0
4458;0.0;183.32;232.82;0.0
4459;0.0;167.28;230.21;0.0
4460;0.0;166.6;230.21;0.0
4461;0.0;166.6;230.21;0.0
4462;0.0;166.6;230.21;0.0
4463;0.0;166.6;230.21;0.0
4464;0.0;166.6;230.21;0.0
4465;0.0;166.6;230.21;0.0
4466;0.0;166.6;230.21;0.0
4467;0.0;170.02;230.21;0.0
4468;16.01;174.33;232.82;16.01
4469;67.76;174.33;232.82;67.76
4470;179.84;174.33;232.82;179.84
4471;285.08;174.33;232.82;285.08
4472;371.88;174.33;232.82;371.88
4473;434.75;174.33;232.82;434.75
4474;466.87;174.33;232.82;466.87
4475;472.34;174.33;232.82;472.34
4476;449.1;174.33;232.82;449.1
4477;392.38;174.33;232.82;392.38
4478;271.31;174.33;239.7;271.31
4479;187.36;174.33;232.82;187.36
4480;96.03;196.59;241.1;96.03
4481;0.0;212.66;241.1;0.0
4482;0.0;179.9;232.82;0.0
4483;0.0;166.6;230.21;0.0
4484;0.0;166.6;230.21;0.0
4485;0.0;166.6;230.21;0.0
4486;0.0;166.6;230.21;0.0
4487;0.0;166.6;230.21;0.0
4488;0.0;166.6;230.21;0.0
4489;0.0;166.6;230.21;0.0
4490;0.0;166.6;230.21;0.0
4491;0.0;170.02;230.21;0.0
4492;15.33;174.33;232.82;15.33
4493;62.29;174.33;232.82;62.29
4494;166.85;174.33;232.82;166.85
4495;285.77;174.33;232.82;285.77
4496;386.23;174.33;232.82;386.23
4497;457.3;174.33;232.82;457.3
4498;496.94;174.33;232.82;496.94
4499;508.56;174.33;232.82;508.56
4500;491.47;174.33;232.82;491.47
4501;447.05;174.33;232.82;447.05
4502;375.29;174.33;232.82;375.29
4503;263.17;174.33;241.1;263.17
4504;119.2;202.81;241.1;119.2
4505;0.0;212.02;239.28;0.0
4506;0.0;174.33;233.23;0.0
4507;0.0;167.28;230.21;0.0
4508;0.0;166.6;230.21;0.0
4509;0.0;166.6;230.21;0.0
4510;0.0;166.6;230.21;0.0
4511;0.0;166.6;230.21;0.0
4512;0.0;166.6;230.21;0.0
4513;0.0;166.6;230.21;0.0
4514;0.0;166.6;230.21;0.0
4515;0.0;169.33;230.21;0.0
4516;11.23;174.33;232.82;11.23
4517;62.98;174.33;232.82;62.98
4518;181.89;174.33;232.82;181.89
4519;293.97;174.33;232.82;293.97
4520;382.13;174.33;232.82;382.13
4521;439.53;174.33;232.82;439.53
4522;475.07;174.33;232.82;475.07
4523;482.59;174.33;232.82;482.59
4524;463.18;174.33;233.68;463.18
4525;405.32;174.33;241.1;405.32
4526;335.61;174.33;241.1;335.61
4527;242.67;174.33;241.1;242.67
4528;134.69;174.33;241.1;134.69
4529;5.36;202.52;241.1;5.36
4530;0.0;174.33;234.31;0.0
4531;0.0;174.33;226.15;0.0
4532;0.0;174.33;226.15;0.0
4533;0.0;174.33;226.15;0.0
4534;0.0;174.33;226.15;0.0
4535;0.0;174.33;226.15;0.0
4536;0.0;166.6;230.21;0.0
4537;0.0;166.6;230.21;0.0
4538;0.0;166.6;230.21;0.0
4539;0.0;169.33;230.21;0.0
4540;16.7;174.33;232.82;16.7
4541;63.66;174.33;232.82;63.66
4542;164.8;174.33;232.82;164.8
4543;266.63;174.33;232.82;266.63
4544;345.22;174.33;232.82;345.22
4545;404.68;174.33;232.82;404.68
4546;433.38;174.33;232.82;433.38
4547;453.88;174.33;232.82;453.88
4548;429.28;174.33;232.82;429.28
4549;387.59;174.33;232.82;387.59
4550;303.49;174.33;241.1;303.49
4551;214.73;174.33;233.16;214.73
4552;75.42;211.73;241.1;75.42
4553;0.0;205.83;241.1;0.0
4554;0.0;174.33;231.08;0.0
4555;0.0;166.6;230.21;0.0
4556;0.0;166.6;230.21;0.0
4557;0.0;166.6;230.21;0.0
4558;0.0;166.6;230.21;0.0
4559;0.0;166.6;230.21;0.0
4560;0.0;166.6;230.21;0.0
4561;0.0;166.6;230.21;0.0
4562;0.0;166.6;230.21;0.0
4563;0.0;167.28;230.21;0.0
4564;10.55;174.33;232.82;10.55
4565;39.06;174.33;232.82;39.06
4566;89.63;174.33;232.82;89.63
4567;188.72;174.33;232.82;188.72
4568;345.22;174.33;232.82;345.22
4569;424.5;174.33;232.82;424.5
4570;470.29;174.33;232.82;470.29
4571;472.34;174.33;232.82;472.34
4572;438.85;174.33;232.82;438.85
4573;387.59;174.33;232.82;387.59
4574;323.35;174.33;232.82;323.35
4575;229.69;174.33;241.1;229.69
4576;109.63;197.34;241.1;109.63
4577;0.0;214.65;239.7;0.0
4578;0.0;179.22;232.82;0.0
4579;0.0;166.6;230.21;0.0
4580;0.0;166.6;230.21;0.0
4581;0.0;166.6;230.21;0.0
4582;0.0;166.6;230.21;0.0
4583;0.0;166.6;230.21;0.0
4584;0.0;166.6;230.21;0.0
4585;0.0;166.6;230.21;0.0
4586;0.0;166.6;230.21;0.0
4587;0.0;167.97;230.21;0.0
4588;16.01;174.33;232.82;16.01
4589;63.66;174.33;232.82;63.66
4590;147.72;174.33;232.82;147.72
4591;212.64;174.33;232.82;212.64
4592;248.18;174.33;232.82;248.18
4593;274.15;174.33;232.82;274.15
4594;296.02;174.33;232.82;296.02
4595;329.5;174.33;232.82;329.5
4596;338.39;174.33;232.82;338.39
4597;284.4;174.33;232.82;284.4
4598;222.25;174.33;233.87;222.25
4599;146.99;174.33;241.1;146.99
4600;3.6;243.91;241.1;3.6
4601;15.78;174.33;241.1;15.78
4602;0.0;174.33;230.36;0.0
4603;0.0;166.6;230.21;0.0
4604;0.0;166.6;230.21;0.0
4605;0.0;166.6;230.21;0.0
4606;0.0;166.6;230.21;0.0
4607;0.0;166.6;230.21;0.0
4608;0.0;166.6;230.21;0.0
4609;0.0;166.6;230.21;0.0
4610;0.0;166.6;230.21;0.0
4611;0.0;166.6;230.21;0.0
4612;11.91;174.33;232.82;11.91
4613;59.56;174.33;232.82;59.56
4614;170.95;174.33;232.82;170.95
4615;293.97;174.33;232.82;293.97
4616;384.86;174.33;232.82;384.86
4617;448.42;174.33;232.82;448.42
4618;486.69;174.33;232.82;486.69
4619;498.99;174.33;232.82;498.99
4620;474.39;174.33;232.82;474.39
4621;412.09;174.33;239.7;412.09
4622;344.54;174.33;232.82;344.54
4623;224.22;174.33;241.1;224.22
4624;104.27;192.45;241.1;104.27
4625;0.0;221.59;232.82;0.0
4626;0.0;176.48;232.82;0.0
4627;0.0;166.6;230.21;0.0
4628;0.0;166.6;230.21;0.0
4629;0.0;166.6;230.21;0.0
4630;0.0;166.6;230.21;0.0
4631;0.0;166.6;230.21;0.0
4632;0.0;166.6;230.21;0.0
4633;0.0;166.6;230.21;0.0
4634;0.0;166.6;230.21;0.0
4635;0.0;168.65;230.21;0.0
4636;14.65;174.33;232.82;14.65
4637;63.66;174.33;232.82;63.66
4638;177.11;174.33;232.82;177.11
4639;291.23;174.33;232.82;291.23
4640;379.39;174.33;232.82;379.39
4641;431.33;174.33;232.82;431.33
4642;456.62;174.33;232.82;456.62
4643;453.2;174.33;232.82;453.2
4644;423.13;174.33;232.82;423.13
4645;336.34;174.33;232.82;336.34
4646;207.86;174.33;232.82;207.86
4647;103.19;174.33;239.7;103.19
4648;65.28;202.06;241.1;65.28
4649;0.0;211.3;241.1;0.0
4650;0.0;177.85;232.82;0.0
4651;0.0;166.6;230.21;0.0
4652;0.0;166.6;230.21;0.0
4653;0.0;166.6;230.21;0.0
4654;0.0;166.6;230.21;0.0
4655;0.0;166.6;230.21;0.0
4656;0.0;166.6;230.21;0.0
4657;0.0;166.6;230.21;0.0
4658;0.0;166.6;230.21;0.0
4659;0.0;167.97;230.21;0.0
4660;13.28;174.33;232.82;13.28
4661;57.51;174.33;232.82;57.51
4662;151.82;174.33;232.82;151.82
4663;269.36;174.33;232.82;269.36
4664;369.14;174.33;232.82;369.14
4665;426.55;174.33;232.82;426.55
4666;419.71;174.33;232.82;419.71
4667;346.59;174.33;232.82;346.59
4668;272.78;174.33;232.82;272.78
4669;213.33;174.33;232.82;213.33
4670;246.7;174.33;239.7;246.7
4671;200.98;174.33;241.1;200.98
4672;109.74;188.35;241.1;109.74
4673;0.0;226.37;232.82;0.0
4674;0.0;176.48;232.82;0.0
4675;0.0;166.6;230.21;0.0
4676;0.0;166.6;230.21;0.0
4677;0.0;166.6;230.21;0.0
4678;0.0;166.6;230.21;0.0
4679;0.0;166.6;230.21;0.0
4680;0.0;166.6;230.21;0.0
4681;0.0;166.6;230.21;0.0
4682;0.0;166.6;230.21;0.0
4683;0.0;167.97;230.21;0.0
4684;16.01;174.33;232.82;16.01
4685;64.34;174.33;232.82;64.34
4686;177.11;174.33;232.82;177.11
4687;273.47;174.33;232.82;273.47
4688;360.94;174.33;232.82;360.94
4689;432.02;174.33;232.82;432.02
4690;440.22;174.33;232.82;440.22
4691;165.49;174.33;232.82;165.49
4692;105.99;174.33;241.1;105.99
4693;126.26;174.33;235.11;126.26
4694;68.4;174.33;241.1;68.4
4695;84.8;174.33;241.1;84.8
4696;21.14;181.28;241.1;21.14
4697;0.0;196.95;241.1;0.0
4698;0.0;174.33;232.87;0.0
4699;0.0;174.33;226.15;0.0
4700;0.0;174.33;226.15;0.0
4701;0.0;174.33;226.15;0.0
4702;0.0;174.33;226.15;0.0
4703;0.0;174.33;226.15;0.0
4704;0.0;166.6;230.21;0.0
4705;0.0;166.6;230.21;0.0
4706;0.0;166.6;230.21;0.0
4707;0.0;167.97;230.21;0.0
4708;11.23;174.33;232.82;11.23
4709;58.88;174.33;232.82;58.88
4710;181.21;174.33;232.82;181.21
4711;300.12;174.33;232.82;300.12
4712;396.48;174.33;232.82;396.48
4713;462.09;174.33;232.82;462.09
4714;498.31;174.33;232.82;498.31
4715;503.09;174.33;232.82;503.09
4716;477.8;174.33;232.82;477.8
4717;425.86;174.33;232.82;425.86
4718;348.68;174.33;234.23;348.68
4719;219.44;174.33;241.1;219.44
4720;47.4;221.98;241.1;47.4
4721;0.0;196.26;241.1;0.0
4722;0.0;174.33;230.0;0.0
4723;0.0;166.6;230.21;0.0
4724;0.0;166.6;230.21;0.0
4725;0.0;166.6;230.21;0.0
4726;0.0;166.6;230.21;0.0
4727;0.0;166.6;230.21;0.0
4728;0.0;166.6;230.21;0.0
4729;0.0;166.6;230.21;0.0
4730;0.0;166.6;230.21;0.0
4731;0.0;166.6;230.21;0.0
4732;3.71;174.33;232.82;3.71
4733;37.01;174.33;232.82;37.01
4734;152.5;174.33;232.82;152.5
4735;285.08;174.33;232.82;285.08
4736;389.64;174.33;232.82;389.64
4737;456.62;174.33;232.82;456.62
4738;492.84;174.33;232.82;492.84
4739;496.26;174.33;232.82;496.26
4740;455.25;174.33;232.82;455.25
4741;351.37;174.33;232.82;351.37
4742;241.3;174.33;241.1;241.3
4743;135.7;180.77;239.7;135.7
4744;0.0;214.03;241.1;0.0
4745;0.0;196.99;232.82;0.0
4746;0.0;174.43;232.82;0.0
4747;0.0;166.6;230.21;0.0
4748;0.0;166.6;230.21;0.0
4749;0.0;166.6;230.21;0.0
4750;0.0;166.6;230.21;0.0
4751;0.0;166.6;230.21;0.0
4752;0.0;166.6;230.21;0.0
4753;0.0;166.6;230.21;0.0
4754;0.0;166.6;230.21;0.0
4755;0.0;167.28;230.21;0.0
4756;13.96;174.33;232.82;13.96
4757;61.61;174.33;232.82;61.61
4758;157.29;174.33;232.82;157.29
4759;246.13;174.33;232.82;246.13
4760;320.62;174.33;232.82;320.62
4761;363.67;174.33;232.82;363.67
4762;386.23;174.33;232.82;386.23
4763;367.78;174.33;232.82;367.78
4764;354.79;174.33;232.82;354.79
4765;407.37;174.33;241.1;407.37
4766;362.99;174.33;232.82;362.99
4767;244.72;174.33;241.1;244.72
4768;17.41;226.01;241.1;17.41
4769;0.0;192.24;233.52;0.0
4770;0.0;174.33;230.72;0.0
4771;0.0;166.6;230.21;0.0
4772;0.0;166.6;230.21;0.0
4773;0.0;166.6;230.21;0.0
4774;0.0;166.6;230.21;0.0
4775;0.0;166.6;230.21;0.0
4776;0.0;166.6;230.21;0.0
4777;0.0;166.6;230.21;0.0
4778;0.0;166.6;230.21;0.0
4779;0.0;166.6;230.21;0.0
4780;7.81;174.33;232.82;7.81
4781;54.78;174.33;232.82;54.78
4782;134.05;174.33;232.82;134.05
4783;237.24;174.33;232.82;237.24
4784;324.04;174.33;232.82;324.04
4785;415.61;174.33;232.82;415.61
4786;452.52;174.33;232.82;452.52
4787;453.2;174.33;232.82;453.2
4788;360.26;174.33;232.82;360.26
4789;201.71;174.33;232.82;201.71
4790;128.58;174.33;232.82;128.58
4791;81.39;174.33;241.1;81.39
4792;36.51;217.16;241.1;36.51
4793;0.0;200.4;240.72;0.0
4794;0.0;174.33;231.79;0.0
4795;0.0;166.6;230.21;0.0
4796;0.0;166.6;230.21;0.0
4797;0.0;166.6;230.21;0.0
4798;0.0;166.6;230.21;0.0
4799;0.0;166.6;230.21;0.0
4800;0.0;166.6;230.21;0.0
4801;0.0;166.6;230.21;0.0
4802;0.0;166.6;230.21;0.0
4803;0.0;167.28;230.21;0.0
4804;11.23;174.33;232.82;11.23
4805;57.51;174.33;232.82;57.51
4806;172.32;174.33;232.82;172.32
4807;289.18;174.33;232.82;289.18
4808;383.49;174.33;232.82;383.49
4809;450.47;174.33;232.82;450.47
4810;491.47;174.33;232.82;491.47
4811;498.31;174.33;232.82;498.31
4812;475.07;174.33;232.82;475.07
4813;416.3;174.33;232.82;416.3
4814;339.07;174.33;232.82;339.07
4815;230.41;174.33;240.0;230.41
4816;31.62;243.91;241.1;31.62
4817;26.03;174.33;241.1;26.03
4818;0.0;174.33;232.51;0.0
4819;0.0;166.6;230.21;0.0
4820;0.0;166.6;230.21;0.0
4821;0.0;166.6;230.21;0.0
4822;0.0;166.6;230.21;0.0
4823;0.0;166.6;230.21;0.0
4824;0.0;166.6;230.21;0.0
4825;0.0;166.6;230.21;0.0
4826;0.0;166.6;230.21;0.0
4827;0.0;166.6;230.21;0.0
4828;2.35;174.33;232.82;2.35
4829;32.91;174.33;232.82;32.91
4830;102.61;174.33;232.82;102.61
4831;194.87;174.33;232.82;194.87
4832;294.65;174.33;232.82;294.65
4833;352.06;174.33;232.82;352.06
4834;381.44;174.33;232.82;381.44
4835;397.16;174.33;232.82;397.16
4836;264.58;174.33;232.82;264.58
4837;160.7;174.33;232.82;160.7
4838;205.08;174.33;241.1;205.08
4839;118.62;188.36;241.1;118.62
4840;0.0;229.36;237.35;0.0
4841;0.0;175.08;241.1;0.0
4842;0.0;174.12;226.88;0.0
4843;0.0;166.6;230.21;0.0
4844;0.0;166.6;230.21;0.0
4845;0.0;166.6;230.21;0.0
4846;0.0;166.6;230.21;0.0
4847;0.0;166.6;230.21;0.0
4848;0.0;166.6;230.21;0.0
4849;0.0;166.6;230.21;0.0
4850;0.0;166.6;230.21;0.0
4851;0.0;166.6;230.21;0.0
4852;13.28;174.33;232.82;13.28
4853;59.56;174.33;232.82;59.56
4854;148.4;174.33;232.82;148.4
4855;209.23;174.33;232.82;209.23
4856;272.78;174.33;232.82;272.78
4857;331.55;174.33;232.82;331.55
4858;344.54;174.33;232.82;344.54
4859;313.1;174.33;232.82;313.1
4860;244.11;174.33;238.91;244.11
4861;254.29;174.33;241.1;254.29
4862;187.32;174.33;241.1;187.32
4863;130.59;174.33;241.1;130.59
4864;89.48;177.17;241.1;89.48
4865;0.0;202.41;241.1;0.0
4866;0.0;174.33;230.36;0.0
4867;0.0;174.33;226.15;0.0
4868;0.0;174.33;226.15;0.0
4869;0.0;174.33;226.15;0.0
4870;0.0;174.33;226.15;0.0
4871;0.0;174.33;226.15;0.0
4872;0.0;166.6;230.21;0.0
4873;0.0;166.6;230.21;0.0
4874;0.0;166.6;230.21;0.0
4875;0.0;166.6;230.21;0.0
4876;0.0;174.33;231.54;0.0
4877;30.17;174.33;232.82;30.17
4878;62.29;174.33;232.82;62.29
4879;93.73;174.33;232.82;93.73
4880;101.93;174.33;232.82;101.93
4881;127.9;174.33;232.82;127.9
4882;150.45;174.33;232.82;150.45
4883;143.62;174.33;232.82;143.62
4884;151.82;174.33;232.82;151.82
4885;179.84;174.33;232.82;179.84
4886;175.05;174.33;232.82;175.05
4887;157.25;174.33;241.1;157.25
4888;60.42;211.01;241.1;60.42
4889;0.0;207.23;240.36;0.0
4890;0.0;174.33;232.15;0.0
4891;0.0;166.6;230.21;0.0
4892;0.0;166.6;230.21;0.0
4893;0.0;166.6;230.21;0.0
4894;0.0;166.6;230.21;0.0
4895;0.0;166.6;230.21;0.0
4896;0.0;166.6;230.21;0.0
4897;0.0;166.6;230.21;0.0
4898;0.0;166.6;230.21;0.0
4899;0.0;166.6;230.21;0.0
4900;5.76;174.33;232.82;5.76
4901;41.79;174.33;232.82;41.79
4902;95.78;174.33;232.82;95.78
4903;136.78;174.33;232.82;136.78
4904;138.83;174.33;232.82;138.83
4905;162.07;174.33;232.82;162.07
4906;311.05;174.33;232.82;311.05
4907;449.1;174.33;232.82;449.1
4908;405.36;174.33;232.82;405.36
4909;283.03;174.33;232.82;283.03
4910;190.81;174.33;233.16;190.81
4911;125.81;174.33;241.1;125.81
4912;29.63;220.62;241.1;29.63
4913;0.0;197.63;241.1;0.0
4914;0.0;174.33;231.08;0.0
4915;0.0;166.6;230.21;0.0
4916;0.0;166.6;230.21;0.0
4917;0.0;166.6;230.21;0.0
4918;0.0;166.6;230.21;0.0
4919;0.0;166.6;230.21;0.0
4920;0.0;166.6;230.21;0.0
4921;0.0;166.6;230.21;0.0
4922;0.0;166.6;230.21;0.0
4923;0.0;166.6;230.21;0.0
4924;11.91;174.33;232.82;11.91
4925;54.78;174.33;232.82;54.78
4926;152.5;174.33;232.82;152.5
4927;283.03;174.33;232.82;283.03
4928;371.19;174.33;232.82;371.19
4929;415.61;174.33;232.82;415.61
4930;390.33;174.33;232.82;390.33
4931;283.03;174.33;232.82;283.03
4932;219.48;174.33;232.82;219.48
4933;189.41;174.33;232.82;189.41
4934;200.38;174.33;233.87;200.38
4935;162.03;174.33;241.1;162.03
4936;11.8;243.91;241.1;11.8
4937;19.2;174.33;241.1;19.2
4938;0.0;174.33;230.36;0.0
4939;0.0;166.6;230.21;0.0
4940;0.0;166.6;230.21;0.0
4941;0.0;166.6;230.21;0.0
4942;0.0;166.6;230.21;0.0
4943;0.0;166.6;230.21;0.0
4944;0.0;166.6;230.21;0.0
4945;0.0;166.6;230.21;0.0
4946;0.0;166.6;230.21;0.0
4947;0.0;166.6;230.21;0.0
4948;7.13;174.33;232.82;7.13
4949;43.16;174.33;232.82;43.16
4950;119.7;174.33;232.82;119.7
4951;205.12;174.33;232.82;205.12
4952;302.17;174.33;232.82;302.17
4953;343.17;174.33;232.82;343.17
4954;350.01;174.33;232.82;350.01
4955;360.94;174.33;232.82;360.94
4956;335.66;174.33;232.82;335.66
4957;272.78;174.33;232.82;272.78
4958;166.72;174.33;235.4;166.72
4959;84.12;174.33;241.1;84.12
4960;8.24;219.46;241.1;8.24
4961;0.0;201.05;241.1;0.0
4962;0.0;174.33;231.43;0.0
4963;0.0;166.6;230.21;0.0
4964;0.0;166.6;230.21;0.0
4965;0.0;166.6;230.21;0.0
4966;0.0;166.6;230.21;0.0
4967;0.0;166.6;230.21;0.0
4968;0.0;166.6;230.21;0.0
4969;0.0;166.6;230.21;0.0
4970;0.0;166.6;230.21;0.0
4971;0.0;166.6;230.21;0.0
4972;0.0;172.07;230.21;0.0
4973;2.84;174.33;232.82;2.84
4974;25.39;174.33;232.82;25.39
4975;73.23;174.33;232.82;73.23
4976;115.6;174.33;232.82;115.6
4977;140.88;174.33;232.82;140.88
4978;119.7;174.33;232.82;119.7
4979;106.03;174.33;232.82;106.03
4980;105.35;174.33;232.82;105.35
4981;78.65;174.33;241.1;78.65
4982;32.61;190.3;241.1;32.61
4983;0.0;199.68;241.1;0.0
4984;0.0;191.09;237.35;0.0
4985;0.0;186.05;232.82;0.0
4986;0.0;174.12;226.88;0.0
4987;0.0;166.6;230.21;0.0
4988;0.0;166.6;230.21;0.0
4989;0.0;166.6;230.21;0.0
4990;0.0;166.6;230.21;0.0
4991;0.0;166.6;230.21;0.0
4992;0.0;166.6;230.21;0.0
4993;0.0;166.6;230.21;0.0
4994;0.0;166.6;230.21;0.0
4995;0.0;166.6;230.21;0.0
4996;0.3;174.33;232.82;0.3
4997;37.01;174.33;232.82;37.01
4998;106.03;174.33;232.82;106.03
4999;194.19;174.33;232.82;194.19
5000;321.99;174.33;232.82;321.99
5001;416.3;174.33;232.82;416.3
5002;456.62;174.33;232.82;456.62
5003;440.9;174.33;232.82;440.9
5004;403.31;174.33;232.82;403.31
5005;372.56;174.33;232.82;372.56
5006;291.19;174.33;241.1;291.19
5007;211.23;174.33;241.1;211.23
5008;53.93;217.51;241.1;53.93
5009;0.0;204.37;237.56;0.0
5010;0.0;174.33;229.28;0.0
5011;0.0;166.6;230.21;0.0
5012;0.0;166.6;230.21;0.0
5013;0.0;166.6;230.21;0.0
5014;0.0;166.6;230.21;0.0
5015;0.0;166.6;230.21;0.0
5016;0.0;166.6;230.21;0.0
5017;0.0;166.6;230.21;0.0
5018;0.0;166.6;230.21;0.0
5019;0.0;166.6;230.21;0.0
5020;0.0;170.7;230.21;0.0
5021;16.5;174.33;232.82;16.5
5022;59.56;174.33;232.82;59.56
5023;89.63;174.33;232.82;89.63
5024;103.3;174.33;232.82;103.3
5025;202.39;174.33;232.82;202.39
5026;420.4;174.33;232.82;420.4
5027;475.07;174.33;232.82;475.07
5028;416.03;174.33;237.63;416.03
5029;311.01;174.33;241.1;311.01
5030;212.6;174.33;241.1;212.6
5031;129.91;174.33;241.1;129.91
5032;82.64;179.22;241.1;82.64
5033;0.0;200.36;241.1;0.0
5034;0.0;174.33;230.36;0.0
5035;0.0;174.33;226.15;0.0
5036;0.0;174.33;226.15;0.0
5037;0.0;174.33;226.15;0.0
5038;0.0;174.33;226.15;0.0
5039;0.0;174.33;226.15;0.0
5040;0.0;166.6;230.21;0.0
5041;0.0;166.6;230.21;0.0
5042;0.0;166.6;230.21;0.0
5043;0.0;166.6;230.21;0.0
5044;7.13;174.33;232.82;7.13
5045;52.04;174.33;232.82;52.04
5046;160.02;174.33;232.82;160.02
5047;238.61;174.33;232.82;238.61
5048;248.86;174.33;232.82;248.86
5049;328.82;174.33;232.82;328.82
5050;432.02;174.33;232.82;432.02
5051;477.8;174.33;232.82;477.8
5052;457.3;174.33;232.82;457.3
5053;401.95;174.33;232.82;401.95
5054;290.63;174.33;239.96;290.63
5055;185.95;174.33;241.1;185.95
5056;31.94;228.56;241.1;31.94
5057;0.0;194.21;241.1;0.0
5058;0.0;173.43;226.88;0.0
5059;0.0;166.6;230.21;0.0
5060;0.0;166.6;230.21;0.0
5061;0.0;166.6;230.21;0.0
5062;0.0;166.6;230.21;0.0
5063;0.0;166.6;230.21;0.0
5064;0.0;166.6;230.21;0.0
5065;0.0;166.6;230.21;0.0
5066;0.0;166.6;230.21;0.0
5067;0.0;166.6;230.21;0.0
5068;0.0;170.7;230.21;0.0
5069;3.52;174.33;232.82;3.52
5070;39.74;174.33;232.82;39.74
5071;111.5;174.33;232.82;111.5
5072;193.51;174.33;232.82;193.51
5073;210.59;174.33;232.82;210.59
5074;216.06;174.33;232.82;216.06
5075;181.21;174.33;232.82;181.21
5076;146.9;174.33;238.99;146.9
5077;181.16;174.33;241.1;181.16
5078;85.67;200.12;241.1;85.67
5079;0.0;202.41;241.1;0.0
5080;0.0;192.2;232.82;0.0
5081;0.0;178.53;232.82;0.0
5082;0.0;167.97;226.88;0.0
5083;0.0;166.6;230.21;0.0
5084;0.0;166.6;230.21;0.0
5085;0.0;166.6;230.21;0.0
5086;0.0;166.6;230.21;0.0
5087;0.0;166.6;230.21;0.0
5088;0.0;166.6;230.21;0.0
5089;0.0;166.6;230.21;0.0
5090;0.0;166.6;230.21;0.0
5091;0.0;166.6;230.21;0.0
5092;0.0;174.33;231.18;0.0
5093;39.74;174.33;232.82;39.74
5094;120.38;174.33;232.82;120.38
5095;250.91;174.33;232.82;250.91
5096;347.27;174.33;232.82;347.27
5097;386.23;174.33;232.82;386.23
5098;370.51;174.33;232.82;370.51
5099;235.88;174.33;232.82;235.88
5100;183.26;174.33;232.82;183.26
5101;169.59;174.33;232.82;169.59
5102;182.61;174.33;234.95;182.61
5103;153.83;174.33;241.1;153.83
5104;47.4;217.88;241.1;47.4
5105;0.0;200.36;241.1;0.0
5106;0.0;174.33;229.28;0.0
5107;0.0;166.6;230.21;0.0
5108;0.0;166.6;230.21;0.0
5109;0.0;166.6;230.21;0.0
5110;0.0;166.6;230.21;0.0
5111;0.0;166.6;230.21;0.0
5112;0.0;166.6;230.21;0.0
5113;0.0;166.6;230.21;0.0
5114;0.0;166.6;230.21;0.0
5115;0.0;166.6;230.21;0.0
5116;4.4;174.33;232.82;4.4
5117;51.36;174.33;232.82;51.36
5118;166.17;174.33;232.82;166.17
5119;283.03;174.33;232.82;283.03
5120;257.75;174.33;232.82;257.75
5121;216.74;174.33;232.82;216.74
5122;205.81;174.33;232.82;205.81
5123;205.81;174.33;232.82;205.81
5124;140.2;174.33;232.82;140.2
5125;118.88;174.33;237.92;118.88
5126;198.29;174.33;232.82;198.29
5127;151.78;174.33;241.1;151.78
5128;51.29;224.93;241.1;51.29
5129;0.0;199.0;241.1;0.0
5130;0.0;174.33;228.92;0.0
5131;0.0;166.6;230.21;0.0
5132;0.0;166.6;230.21;0.0
5133;0.0;166.6;230.21;0.0
5134;0.0;166.6;230.21;0.0
5135;0.0;166.6;230.21;0.0
5136;0.0;166.6;230.21;0.0
5137;0.0;166.6;230.21;0.0
5138;0.0;166.6;230.21;0.0
5139;0.0;166.6;230.21;0.0
5140;0.0;168.65;230.21;0.0
5141;2.15;174.33;232.82;2.15
5142;60.24;174.33;232.82;60.24
5143;184.62;174.33;232.82;184.62
5144;344.54;174.33;232.82;344.54
5145;425.86;174.33;232.82;425.86
5146;447.73;174.33;232.82;447.73
5147;377.34;174.33;232.82;377.34
5148;289.87;174.33;232.82;289.87
5149;302.85;174.33;232.82;302.85
5150;235.91;174.33;236.39;235.91
5151;159.98;174.33;241.1;159.98
5152;39.89;221.3;241.1;39.89
5153;0.0;196.95;241.1;0.0
5154;0.0;174.33;227.84;0.0
5155;0.0;166.6;230.21;0.0
5156;0.0;166.6;230.21;0.0
5157;0.0;166.6;230.21;0.0
5158;0.0;166.6;230.21;0.0
5159;0.0;166.6;230.21;0.0
5160;0.0;166.6;230.21;0.0
5161;0.0;166.6;230.21;0.0
5162;0.0;166.6;230.21;0.0
5163;0.0;166.6;230.21;0.0
5164;2.35;174.33;232.82;2.35
5165;44.52;174.33;232.82;44.52
5166;138.83;174.33;232.82;138.83
5167;265.95;174.33;232.82;265.95
5168;368.46;174.33;232.82;368.46
5169;438.17;174.33;232.82;438.17
