;pv;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
6744;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6745;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6746;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6747;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6748;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6749;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6750;2.05;-7.0;5.68;-0.73;5.94;-0.0
6751;19.82;-17.95;0.0;-1.87;-0.41;-0.0
6752;34.79;-31.51;0.0;-3.28;-8.28;-31.5
6753;34.79;-31.51;0.0;-3.28;-8.28;-83.44
6754;34.79;-31.51;0.0;-3.28;-8.28;-72.5
6755;34.79;-31.51;0.0;-3.28;-8.28;-101.21
6756;34.79;-31.51;0.0;-3.28;-8.28;-118.29
6757;58.85;-31.51;-24.06;-3.28;-8.28;-77.83
6758;96.36;-31.51;-61.57;-3.28;-8.28;-0.0
6759;49.89;-31.51;-15.1;-3.28;-8.28;-0.0
6760;7.52;-7.0;0.21;-0.73;5.94;-0.0
6761;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6762;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6763;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6764;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6765;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6766;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6767;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6768;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6769;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6770;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6771;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6772;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6773;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6774;12.3;-11.14;0.0;-1.16;3.54;-0.0
6775;34.79;-31.51;0.0;-3.28;-8.28;-31.5
6776;34.79;-31.51;0.0;-3.28;-8.28;-95.74
6777;34.79;-31.51;0.0;-3.28;-8.28;-107.36
6778;34.79;-31.51;0.0;-3.28;-8.28;-107.36
6779;34.79;-31.51;0.0;-3.28;-8.28;-100.52
6780;34.79;-31.51;0.0;-3.28;-8.28;-92.32
6781;34.79;-31.51;0.0;-3.28;-8.28;-86.85
6782;116.32;-31.51;-81.53;-3.28;-8.28;-19.0
6783;58.09;-31.51;-23.3;-3.28;-8.28;-0.0
6784;3.42;-7.0;4.31;-0.73;5.94;-0.0
6785;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6786;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6787;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6788;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6789;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6790;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6791;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6792;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6793;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6794;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6795;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6796;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6797;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6798;15.72;-14.24;0.0;-1.48;1.74;-0.0
6799;34.79;-31.51;0.0;-3.28;-8.28;-60.2
6800;34.79;-31.51;0.0;-3.28;-8.28;-207.82
6801;34.79;-31.51;0.0;-3.28;-8.28;-294.61
6802;34.79;-31.51;0.0;-3.28;-8.28;-339.71
6803;34.79;-31.51;0.0;-3.28;-8.28;-353.38
6804;34.79;-31.51;0.0;-3.28;-8.28;-315.8
6805;84.73;-31.51;-49.94;-3.28;-8.28;-141.48
6806;120.28;-31.51;-85.49;-3.28;-8.28;-0.0
6807;48.52;-31.51;-13.73;-3.28;-8.28;-0.0
6808;5.47;-7.0;2.26;-0.73;5.94;-0.0
6809;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6810;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6811;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6812;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6813;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6814;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6815;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6816;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6817;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6818;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6819;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6820;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6821;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6822;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6823;4.78;-7.0;2.95;-0.73;5.94;-0.0
6824;13.67;-12.38;0.0;-1.29;2.82;-0.0
6825;26.65;-24.14;0.0;-2.51;-4.0;-0.0
6826;39.64;-31.51;-4.85;-3.28;-8.28;-0.0
6827;56.04;-31.51;-21.25;-3.28;-8.28;-0.0
6828;52.62;-31.51;-17.83;-3.28;-8.28;-0.0
6829;53.99;-31.51;-19.2;-3.28;-8.28;-0.0
6830;48.52;-31.51;-13.73;-3.28;-8.28;-0.0
6831;24.6;-22.29;0.0;-2.32;-2.93;-0.0
6832;1.37;-7.0;6.36;-0.73;5.94;-0.0
6833;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6834;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6835;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6836;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6837;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6838;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6839;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6840;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6841;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6842;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6843;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6844;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6845;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6846;2.05;-7.0;5.68;-0.73;5.94;-0.0
6847;17.77;-16.09;0.0;-1.67;0.66;-0.0
6848;34.79;-31.51;0.0;-3.28;-8.28;-18.51
6849;34.79;-31.51;0.0;-3.28;-8.28;-53.37
6850;34.79;-31.51;0.0;-3.28;-8.28;-147.68
6851;34.79;-31.51;0.0;-3.28;-8.28;-276.16
6852;34.79;-31.51;0.0;-3.28;-8.28;-323.31
6853;36.3;-31.51;-1.5;-3.28;-8.28;-224.08
6854;131.9;-31.51;-97.11;-3.28;-8.28;-0.0
6855;43.05;-31.51;-8.26;-3.28;-8.28;-0.0
6856;1.37;-7.0;6.36;-0.73;5.94;-0.0
6857;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6858;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6859;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6860;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6861;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6862;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6863;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6864;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6865;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6866;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6867;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6868;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6869;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6870;28.02;-25.38;0.0;-2.64;-4.72;-0.0
6871;34.79;-31.51;0.0;-3.28;-8.28;-125.13
6872;34.79;-31.51;0.0;-3.28;-8.28;-265.22
6873;34.79;-31.51;0.0;-3.28;-8.28;-358.17
6874;34.79;-31.51;0.0;-3.28;-8.28;-408.06
6875;34.79;-31.51;0.0;-3.28;-8.28;-412.84
6876;34.79;-31.51;0.0;-3.28;-8.28;-360.9
6877;34.79;-31.51;0.0;-3.28;-8.28;-257.02
6878;58.05;-31.51;-23.26;-3.28;-8.28;-127.83
6879;79.28;-31.51;-44.48;-3.28;-8.28;-0.0
6880;4.78;-7.0;2.95;-0.73;5.94;-0.0
6881;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6882;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6883;-0.0;0.0;0.0;0.0;6.67;-0.0
6884;-0.0;0.0;0.0;0.0;6.67;-0.0
6885;-0.0;0.0;0.0;0.0;6.67;-0.0
6886;-0.0;0.0;0.0;0.0;6.67;-0.0
6887;-0.0;0.0;0.0;0.0;6.67;-0.0
6888;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6889;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6890;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6891;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6892;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6893;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6894;4.78;-7.0;2.95;-0.73;5.94;-0.0
6895;34.79;-31.51;0.0;-3.28;-8.28;-3.48
6896;34.79;-31.51;0.0;-3.28;-8.28;-42.43
6897;34.79;-31.51;0.0;-3.28;-8.28;-88.22
6898;34.79;-31.51;0.0;-3.28;-8.28;-131.28
6899;34.79;-31.51;0.0;-3.28;-8.28;-132.64
6900;34.79;-31.51;0.0;-3.28;-8.28;-175.7
6901;34.79;-31.51;0.0;-3.28;-8.28;-129.91
6902;102.18;-31.51;-67.39;-3.28;-8.28;-13.32
6903;75.86;-31.51;-41.07;-3.28;-8.28;-0.0
6904;6.15;-7.0;1.58;-0.73;5.94;-0.0
6905;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6906;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6907;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6908;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6909;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6910;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6911;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6912;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6913;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6914;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6915;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6916;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6917;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6918;1.37;-7.0;6.36;-0.73;5.94;-0.0
6919;23.92;-21.67;0.0;-2.25;-2.57;-0.0
6920;34.79;-31.51;0.0;-3.28;-8.28;-32.87
6921;34.79;-31.51;0.0;-3.28;-8.28;-73.19
6922;34.79;-31.51;0.0;-3.28;-8.28;-128.54
6923;34.79;-31.51;0.0;-3.28;-8.28;-209.18
6924;34.79;-31.51;0.0;-3.28;-8.28;-148.36
6925;94.66;-31.51;-59.87;-3.28;-8.28;-35.87
6926;82.69;-31.51;-47.9;-3.28;-8.28;-0.0
6927;33.49;-30.33;0.0;-3.15;-7.59;-0.0
6928;2.05;-7.0;5.68;-0.73;5.94;-0.0
6929;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6930;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6931;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6932;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6933;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6934;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6935;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6936;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6937;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6938;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6939;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6940;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6941;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6942;6.15;-7.0;1.58;-0.73;5.94;-0.0
6943;34.79;-31.51;0.0;-3.28;-8.28;-10.31
6944;34.79;-31.51;0.0;-3.28;-8.28;-82.07
6945;34.79;-31.51;0.0;-3.28;-8.28;-228.32
6946;34.79;-31.51;0.0;-3.28;-8.28;-408.74
6947;34.79;-31.51;0.0;-3.28;-8.28;-425.82
6948;34.79;-31.51;0.0;-3.28;-8.28;-404.64
6949;34.79;-31.51;0.0;-3.28;-8.28;-344.5
6950;34.79;-31.51;0.0;-3.28;-8.28;-244.72
6951;135.51;-31.51;-100.72;-3.28;-8.28;-7.32
6952;7.52;-7.0;0.21;-0.73;5.94;-0.0
6953;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6954;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6955;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6956;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6957;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6958;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6959;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6960;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6961;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6962;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6963;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6964;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6965;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6966;16.4;-14.86;0.0;-1.54;1.38;-0.0
6967;34.79;-31.51;0.0;-3.28;-8.28;-83.44
6968;34.79;-31.51;0.0;-3.28;-8.28;-200.98
6969;34.79;-31.51;0.0;-3.28;-8.28;-270.01
6970;34.79;-31.51;0.0;-3.28;-8.28;-294.61
6971;34.79;-31.51;0.0;-3.28;-8.28;-267.96
6972;34.79;-31.51;0.0;-3.28;-8.28;-190.73
6973;116.53;-31.51;-81.74;-3.28;-8.28;-24.93
6974;68.34;-31.51;-33.55;-3.28;-8.28;-0.0
6975;24.6;-22.29;0.0;-2.32;-2.93;-0.0
6976;0.68;-7.0;7.05;-0.73;5.94;-0.0
6977;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6978;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6979;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6980;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6981;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6982;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6983;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6984;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6985;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6986;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6987;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6988;-0.0;-7.0;7.73;-0.73;2.6;-0.0
6989;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6990;-0.0;-7.0;7.73;-0.73;5.94;-0.0
6991;15.72;-14.24;0.0;-1.48;1.74;-0.0
6992;34.79;-31.51;0.0;-3.28;-8.28;-6.21
6993;34.79;-31.51;0.0;-3.28;-8.28;-36.28
6994;34.79;-31.51;0.0;-3.28;-8.28;-69.77
6995;34.79;-31.51;0.0;-3.28;-8.28;-77.29
6996;138.99;-31.51;-104.2;-3.28;-8.28;-10.67
6997;112.08;-31.51;-77.29;-3.28;-8.28;-0.0
6998;64.92;-31.51;-30.13;-3.28;-8.28;-0.0
6999;22.55;-20.43;0.0;-2.12;-1.85;-0.0
7000;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7001;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7002;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7003;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7004;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7005;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7006;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7007;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7008;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7009;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7010;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7011;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7012;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7013;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7014;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7015;7.52;-7.0;0.21;-0.73;5.94;-0.0
7016;17.77;-16.09;0.0;-1.67;0.66;-0.0
7017;28.7;-26.0;0.0;-2.7;-5.08;-0.0
7018;43.05;-31.51;-8.26;-3.28;-8.28;-0.0
7019;41.69;-31.51;-6.9;-3.28;-8.28;-0.0
7020;38.95;-31.51;-4.16;-3.28;-8.28;-0.0
7021;38.95;-31.51;-4.16;-3.28;-8.28;-0.0
7022;17.09;-15.48;0.0;-1.61;1.02;-0.0
7023;4.78;-7.0;2.95;-0.73;5.94;-0.0
7024;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7025;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7026;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7027;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7028;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7029;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7030;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7031;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7032;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7033;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7034;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7035;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7036;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7037;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7038;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7039;15.72;-14.24;0.0;-1.48;1.74;-0.0
7040;34.79;-31.51;0.0;-3.28;-8.28;-52.0
7041;34.79;-31.51;0.0;-3.28;-8.28;-125.81
7042;34.79;-31.51;0.0;-3.28;-8.28;-143.58
7043;34.79;-31.51;0.0;-3.28;-8.28;-299.39
7044;34.79;-31.51;0.0;-3.28;-8.28;-349.28
7045;34.79;-31.51;0.0;-3.28;-8.28;-324.0
7046;34.79;-31.51;0.0;-3.28;-8.28;-223.54
7047;103.91;-31.51;-69.11;-3.28;-8.28;-10.91
7048;2.05;-7.0;5.68;-0.73;5.94;-0.0
7049;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7050;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7051;-0.0;0.0;0.0;0.0;6.67;-0.0
7052;-0.0;0.0;0.0;0.0;6.67;-0.0
7053;-0.0;0.0;0.0;0.0;6.67;-0.0
7054;-0.0;0.0;0.0;0.0;6.67;-0.0
7055;-0.0;0.0;0.0;0.0;6.67;-0.0
7056;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7057;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7058;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7059;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7060;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7061;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7062;6.15;-7.0;1.58;-0.73;5.94;-0.0
7063;34.79;-31.51;0.0;-3.28;-8.28;-38.33
7064;34.79;-31.51;0.0;-3.28;-8.28;-110.77
7065;34.79;-31.51;0.0;-3.28;-8.28;-245.4
7066;34.79;-31.51;0.0;-3.28;-8.28;-367.05
7067;34.79;-31.51;0.0;-3.28;-8.28;-375.25
7068;34.79;-31.51;0.0;-3.28;-8.28;-335.61
7069;34.79;-31.51;0.0;-3.28;-8.28;-244.72
7070;144.61;-31.51;-109.82;-3.28;-8.28;-3.69
7071;25.29;-22.9;0.0;-2.38;-3.29;-0.0
7072;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7073;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7074;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7075;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7076;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7077;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7078;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7079;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7080;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7081;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7082;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7083;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7084;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7085;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7086;6.15;-7.0;1.58;-0.73;5.94;-0.0
7087;34.79;-31.51;0.0;-3.28;-8.28;-49.27
7088;34.79;-31.51;0.0;-3.28;-8.28;-191.42
7089;34.79;-31.51;0.0;-3.28;-8.28;-313.75
7090;34.79;-31.51;0.0;-3.28;-8.28;-377.3
7091;34.79;-31.51;0.0;-3.28;-8.28;-375.94
7092;34.79;-31.51;0.0;-3.28;-8.28;-282.99
7093;111.75;-31.51;-76.96;-3.28;-8.28;-93.96
7094;73.81;-31.51;-39.02;-3.28;-8.28;-0.0
7095;14.35;-13.0;0.0;-1.35;2.46;-0.0
7096;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7097;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7098;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7099;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7100;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7101;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7102;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7103;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7104;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7105;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7106;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7107;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7108;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7109;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7110;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7111;12.3;-11.14;0.0;-1.16;3.54;-0.0
7112;34.79;-31.51;0.0;-3.28;-8.28;-24.66
7113;43.43;-31.51;-8.64;-3.28;-8.28;-62.49
7114;84.06;-31.51;-49.27;-3.28;-8.28;-0.0
7115;64.24;-31.51;-29.45;-3.28;-8.28;-0.0
7116;55.36;-31.51;-20.56;-3.28;-8.28;-0.0
7117;45.1;-31.51;-10.31;-3.28;-8.28;-0.0
7118;16.4;-14.86;0.0;-1.54;1.38;-0.0
7119;3.42;-7.0;4.31;-0.73;5.94;-0.0
7120;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7121;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7122;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7123;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7124;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7125;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7126;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7127;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7128;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7129;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7130;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7131;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7132;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7133;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7134;2.05;-7.0;5.68;-0.73;5.94;-0.0
7135;34.79;-31.51;0.0;-3.28;-8.28;-9.63
7136;34.79;-31.51;0.0;-3.28;-8.28;-164.76
7137;34.79;-31.51;0.0;-3.28;-8.28;-285.04
7138;48.41;-31.51;-13.62;-3.28;-8.28;-199.66
7139;140.78;-31.51;-105.99;-3.28;-8.28;-0.0
7140;76.54;-31.51;-41.75;-3.28;-8.28;-0.0
7141;47.15;-31.51;-12.36;-3.28;-8.28;-0.0
7142;24.6;-22.29;0.0;-2.32;-2.93;-0.0
7143;6.83;-7.0;0.9;-0.73;5.94;-0.0
7144;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7145;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7146;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7147;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7148;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7149;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7150;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7151;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7152;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7153;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7154;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7155;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7156;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7157;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7158;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7159;6.15;-7.0;1.58;-0.73;5.94;-0.0
7160;27.34;-24.76;0.0;-2.57;-4.36;-0.0
7161;64.92;-31.51;-30.13;-3.28;-8.28;-0.0
7162;83.38;-31.51;-48.58;-3.28;-8.28;-0.0
7163;79.96;-31.51;-45.17;-3.28;-8.28;-0.0
7164;73.81;-31.51;-39.02;-3.28;-8.28;-0.0
7165;59.46;-31.51;-24.66;-3.28;-8.28;-0.0
7166;25.97;-23.52;0.0;-2.45;-3.64;-0.0
7167;4.78;-7.0;2.95;-0.73;5.94;-0.0
7168;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7169;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7170;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7171;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7172;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7173;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7174;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7175;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7176;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7177;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7178;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7179;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7180;-0.0;-7.0;7.73;-0.73;2.6;-0.0
7181;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7182;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7183;4.1;-7.0;3.63;-0.73;5.94;-0.0
7184;12.98;-11.76;0.0;-1.22;3.18;-0.0
7185;21.19;-19.19;0.0;-2.0;-1.13;-0.0
7186;28.7;-26.0;0.0;-2.7;-5.08;-0.0
7187;33.49;-30.33;0.0;-3.15;-7.59;-0.0
7188;33.49;-30.33;0.0;-3.15;-7.59;-0.0
7189;25.29;-22.9;0.0;-2.38;-3.29;-0.0
7190;13.67;-12.38;0.0;-1.29;2.82;-0.0
7191;3.42;-7.0;4.31;-0.73;5.94;-0.0
7192;-0.0;-7.0;7.73;-0.73;5.94;-0.0
7193;-0.0;-7.0;7.73;-0.73;5.94;-0.0
