;pv;grid;PEM input;battery_storage;Compressor;hydrogen_storage;Curtailment
6648;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6649;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6650;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6651;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6652;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6653;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6654;3.93;14.11;-16.33;0.0;-1.7;0.52;-0.0
6655;11.97;14.11;-23.62;0.0;-2.46;-3.7;-0.0
6656;17.72;-0.0;-16.05;0.0;-1.67;0.69;-0.0
6657;21.07;-0.0;-19.08;0.0;-1.98;-1.07;-0.0
6658;30.74;-0.0;-24.2;-4.02;-2.52;-4.04;-0.0
6659;38.02;-0.0;-24.2;-11.3;-2.52;-4.04;-0.0
6660;38.98;-0.0;-24.2;-12.26;-2.52;-4.04;-0.0
6661;26.82;-0.0;-24.2;-0.1;-2.52;-4.04;-0.0
6662;14.37;12.35;-24.2;0.0;-2.52;-4.04;-0.0
6663;6.03;14.11;-18.24;0.0;-1.9;-0.58;-0.0
6664;0.77;14.11;-16.73;3.6;-1.74;0.29;-0.0
6665;-0.0;-0.0;-5.38;5.94;-0.56;6.88;-0.0
6666;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6667;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6668;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6669;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6670;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6671;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6672;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6673;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6674;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6675;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6676;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
6677;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6678;2.49;14.11;-15.03;0.0;-1.56;1.28;-0.0
6679;11.49;-0.0;-10.41;0.0;-1.08;3.96;-0.0
6680;23.27;-0.0;-21.08;0.0;-2.19;-2.23;-0.0
6681;32.47;-0.0;-24.2;-5.75;-2.52;-4.04;-0.0
6682;29.4;-0.0;-24.2;-2.68;-2.52;-4.04;-0.0
6683;23.94;-0.0;-21.69;0.0;-2.26;-2.58;-0.0
6684;19.54;-0.0;-17.7;0.0;-1.84;-0.27;-0.0
6685;18.39;8.33;-24.2;0.0;-2.52;-4.04;-0.0
6686;16.86;9.86;-24.2;0.0;-2.52;-4.04;-0.0
6687;9.29;14.11;-21.19;0.0;-2.2;-2.29;-0.0
6688;1.44;14.11;-14.08;0.0;-1.46;1.83;-0.0
6689;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6690;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6691;-0.0;3.12;-5.38;2.82;-0.56;3.55;-0.0
6692;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6693;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6694;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6695;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6696;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6697;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6698;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
6699;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6700;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6701;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6702;1.15;14.11;-13.82;0.0;-1.44;1.98;-0.0
6703;6.99;14.11;-19.11;0.0;-1.99;-1.09;-0.0
6704;16.57;-0.0;-15.01;0.0;-1.56;1.29;-0.0
6705;18.29;8.43;-24.2;0.0;-2.52;-4.04;-0.0
6706;23.08;-0.0;-20.91;0.0;-2.17;-2.13;-0.0
6707;35.82;-0.0;-24.2;-9.1;-2.52;-4.04;-0.0
6708;23.46;3.26;-24.2;0.0;-2.52;-4.04;-0.0
6709;15.23;-0.0;-22.03;9.1;-2.29;-2.78;-0.0
6710;11.11;14.11;-22.84;0.0;-2.38;-3.25;-0.0
6711;4.88;14.11;-17.2;0.0;-1.79;0.02;-0.0
6712;0.38;14.11;-13.12;0.0;-1.36;2.39;-0.0
6713;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6714;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6715;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
6716;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
6717;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
6718;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
6719;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
6720;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6721;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6722;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6723;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6724;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6725;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6726;1.44;14.11;-14.08;0.0;-1.46;1.83;-0.0
6727;11.97;7.06;-17.24;0.0;-1.79;0.0;-0.0
6728;36.58;-0.0;-24.2;-9.86;-2.52;-4.04;-0.77
6729;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-3.06
6730;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-11.11
6731;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-5.84
6732;37.35;-0.0;-24.2;-10.63;-2.52;-4.04;-0.0
6733;31.8;-0.0;-24.2;-5.08;-2.52;-4.04;-0.0
6734;22.98;3.73;-24.2;0.0;-2.52;-4.04;-0.0
6735;8.62;14.11;-24.2;3.99;-2.52;-4.04;-0.0
6736;0.96;-0.0;-24.03;25.57;-2.5;-3.94;-0.0
6737;-0.0;-0.0;-23.16;25.57;-2.41;-3.43;-0.0
6738;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6739;-0.0;-0.0;-8.74;9.65;-0.91;1.59;-0.0
6740;-0.0;4.88;-11.49;7.81;-1.2;0.0;-0.0
6741;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6742;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6743;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6744;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6745;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6746;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6747;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6748;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6749;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6750;0.29;14.11;-13.04;0.0;-1.36;2.44;-0.0
6751;2.78;14.11;-15.29;0.0;-1.59;1.13;-0.0
6752;9.29;-0.0;-8.41;0.0;-0.87;5.12;-0.0
6753;16.57;10.15;-24.2;0.0;-2.52;-4.04;-0.0
6754;15.04;11.68;-24.2;0.0;-2.52;-4.04;-0.0
6755;19.06;-0.0;-17.26;0.0;-1.8;-0.01;-0.0
6756;21.45;5.27;-24.2;0.0;-2.52;-4.04;-0.0
6757;19.15;-0.0;-17.35;0.0;-1.8;-0.06;-0.0
6758;13.5;13.22;-24.2;0.0;-2.52;-4.04;-0.0
6759;6.99;-0.0;-6.33;0.0;-0.66;6.33;-0.0
6760;1.05;14.11;-13.73;0.0;-1.43;2.03;-0.0
6761;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6762;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6763;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6764;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6765;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
6766;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6767;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6768;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6769;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6770;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6771;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6772;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6773;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6774;1.72;4.21;-5.38;0.0;-0.56;6.88;-0.0
6775;9.29;-0.0;-8.41;0.0;-0.87;5.12;-0.0
6776;18.29;8.43;-24.2;0.0;-2.52;-4.04;-0.0
6777;19.92;-0.0;-18.04;0.0;-1.88;-0.47;-0.0
6778;19.92;6.8;-24.2;0.0;-2.52;-4.04;-0.0
6779;18.96;-0.0;-17.18;0.0;-1.79;0.04;-0.0
6780;17.81;-0.0;-16.14;0.0;-1.68;0.64;-0.0
6781;17.05;9.67;-24.2;0.0;-2.52;-4.04;-0.0
6782;18.96;7.76;-24.2;0.0;-2.52;-4.04;-0.0
6783;8.14;14.11;-20.15;0.0;-2.1;-1.69;-0.0
6784;0.48;14.11;-13.21;0.0;-1.37;2.34;-0.0
6785;-0.0;12.57;-11.39;0.0;-1.18;3.4;-0.0
6786;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6787;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6788;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6789;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
6790;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6791;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6792;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6793;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6794;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6795;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6796;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6797;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6798;2.2;3.73;-5.38;0.0;-0.56;6.88;-0.0
6799;13.31;-0.0;-12.06;0.0;-1.25;3.01;-0.0
6800;31.03;-0.0;-24.2;-4.31;-2.52;-4.04;-2.97
6801;46.16;-0.0;-24.2;-19.44;-2.52;-4.04;-0.0
6802;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-0.19
6803;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-2.11
6804;49.13;-0.0;-24.2;-22.41;-2.52;-4.04;-0.0
6805;31.7;-0.0;-24.2;-4.98;-2.52;-4.04;-0.0
6806;16.86;-0.0;-24.2;9.86;-2.52;-4.04;-0.0
6807;6.8;14.11;-24.2;5.81;-2.52;-4.04;-0.0
6808;0.77;14.11;-24.2;11.85;-2.52;-4.04;-0.0
6809;-0.0;0.71;-23.81;25.57;-2.48;-3.81;-0.0
6810;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
6811;-0.0;14.11;-13.07;0.33;-1.36;-0.92;-0.0
6812;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6813;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6814;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6815;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
6816;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6817;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6818;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6819;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6820;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6821;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6822;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6823;0.67;5.27;-5.38;0.0;-0.56;6.88;-0.0
6824;1.92;14.11;-14.51;0.0;-1.51;1.58;-0.0
6825;3.73;14.11;-16.16;0.0;-1.68;0.63;-0.0
6826;5.55;14.11;-17.81;0.0;-1.85;-0.33;-0.0
6827;7.85;14.11;-19.89;0.0;-2.07;-1.54;-0.0
6828;7.37;14.11;-19.46;0.0;-2.02;-1.29;-0.0
6829;7.57;-0.0;-6.85;0.0;-0.71;6.02;-0.0
6830;6.8;14.11;-18.94;0.0;-1.97;-0.98;-0.0
6831;3.45;14.11;-15.9;0.0;-1.65;0.78;-0.0
6832;0.19;-0.0;-5.38;5.75;-0.56;6.88;-0.0
6833;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6834;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6835;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6836;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6837;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6838;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6839;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6840;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6841;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6842;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6843;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6844;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
6845;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6846;0.29;14.11;-13.04;0.0;-1.36;2.44;-0.0
6847;2.49;14.11;-15.03;0.0;-1.56;1.28;-0.0
6848;7.47;-0.0;-6.77;0.0;-0.7;6.07;-0.0
6849;12.35;6.68;-17.24;0.0;-1.79;0.0;-0.0
6850;25.57;1.15;-24.2;0.0;-2.52;-4.04;-0.0
6851;43.57;-0.0;-24.2;-16.86;-2.52;-4.04;-0.0
6852;50.18;-0.0;-24.2;-23.46;-2.52;-4.04;-0.0
6853;36.49;-0.0;-24.2;-9.77;-2.52;-4.04;-0.0
6854;18.48;8.24;-24.2;0.0;-2.52;-4.04;-0.0
6855;6.03;-0.0;-17.24;13.0;-1.79;0.0;-0.0
6856;0.19;14.11;-17.24;4.73;-1.79;0.0;-0.0
6857;-0.0;-0.0;-5.38;5.94;-0.56;6.88;-0.0
6858;-0.0;14.11;-16.4;4.0;-1.71;0.49;-0.0
6859;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6860;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6861;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6862;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6863;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6864;-0.0;1.34;-5.38;4.6;-0.56;3.55;-0.0
6865;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6866;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6867;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6868;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6869;-0.0;-0.0;-5.38;5.94;-0.56;6.88;-0.0
6870;3.93;14.11;-16.33;0.0;-1.7;0.52;-0.0
6871;22.41;-0.0;-20.3;0.0;-2.11;-1.77;-0.0
6872;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-15.32
6873;38.12;-0.0;-24.2;-11.4;-2.52;-4.04;-16.95
6874;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-9.77
6875;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-10.44
6876;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-3.16
6877;40.89;-0.0;-24.2;-14.17;-2.52;-4.04;-0.0
6878;26.05;0.67;-24.2;0.0;-2.52;-4.04;-0.0
6879;11.11;-0.0;-24.2;15.61;-2.52;-4.04;-0.0
6880;0.67;-0.0;-23.77;25.57;-2.47;-3.79;-0.0
6881;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
6882;-0.0;-0.0;-23.16;25.57;-2.41;-3.43;-0.0
6883;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
6884;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
6885;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
6886;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
6887;-0.0;-0.0;0.0;0.0;0.0;6.67;-0.0
6888;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6889;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
6890;-0.0;-0.0;-6.4;7.07;-0.67;2.95;-0.0
6891;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6892;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6893;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6894;0.67;14.11;-13.39;0.0;-1.39;2.24;-0.0
6895;5.36;14.11;-17.64;0.0;-1.83;-0.23;-0.0
6896;10.82;14.11;-22.58;0.0;-2.35;-3.1;-0.0
6897;17.24;-0.0;-15.61;0.0;-1.62;0.94;-0.0
6898;23.27;-0.0;-21.08;0.0;-2.19;-2.23;-0.0
6899;23.46;3.26;-24.2;0.0;-2.52;-4.04;-0.0
6900;29.5;-0.0;-24.2;-2.78;-2.52;-4.04;-0.0
6901;23.08;3.64;-24.2;0.0;-2.52;-4.04;-0.0
6902;16.18;10.53;-24.2;0.0;-2.52;-4.04;-0.0
6903;10.63;14.11;-22.41;0.0;-2.33;-3.0;-0.0
6904;0.86;14.11;-13.56;0.0;-1.41;2.14;-0.0
6905;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6906;-0.0;11.16;-10.11;0.0;-1.05;4.13;-0.0
6907;-0.0;12.69;-11.49;0.0;-1.2;0.0;-0.0
6908;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6909;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6910;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6911;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
6912;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6913;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6914;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6915;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
6916;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6917;-0.0;5.94;-5.38;0.0;-0.56;6.88;-0.0
6918;0.19;14.11;-12.95;0.0;-1.35;2.49;-0.0
6919;3.35;14.11;-15.81;0.0;-1.64;0.83;-0.0
6920;9.48;-0.0;-8.59;0.0;-0.89;5.02;-0.0
6921;15.13;11.59;-24.2;0.0;-2.52;-4.04;-0.0
6922;22.89;-0.0;-20.73;0.0;-2.16;-2.03;-0.0
6923;34.19;-0.0;-24.2;-7.47;-2.52;-4.04;-0.0
6924;25.67;1.05;-24.2;0.0;-2.52;-4.04;-0.0
6925;18.29;8.43;-24.2;0.0;-2.52;-4.04;-0.0
6926;11.59;14.11;-23.27;0.0;-2.42;-3.5;-0.0
6927;4.69;14.11;-17.03;0.0;-1.77;0.12;-0.0
6928;0.29;14.11;-13.04;0.0;-1.36;2.44;-0.0
6929;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6930;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6931;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6932;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6933;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6934;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6935;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6936;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6937;-0.0;6.87;-6.23;0.0;-0.65;3.05;-0.0
6938;-0.0;4.41;-5.38;1.53;-0.56;3.55;-0.0
6939;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6940;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6941;-0.0;5.94;-5.38;0.0;-0.56;6.88;-0.0
6942;0.86;14.11;-13.56;0.0;-1.41;2.14;-0.0
6943;6.32;14.11;-18.5;0.0;-1.92;-0.73;-0.0
6944;16.38;2.02;-16.67;0.0;-1.73;0.33;-0.0
6945;26.72;-0.0;-24.2;0.0;-2.52;-4.04;-10.15
6946;39.84;-0.0;-24.2;-13.12;-2.52;-4.04;-22.31
6947;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-12.26
6948;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-9.29
6949;52.29;-0.0;-24.2;-25.57;-2.52;-4.04;-0.86
6950;39.17;-0.0;-24.2;-12.45;-2.52;-4.04;-0.0
6951;20.02;6.7;-24.2;0.0;-2.52;-4.04;-0.0
6952;1.05;14.11;-24.2;11.56;-2.52;-4.04;-0.0
6953;-0.0;14.11;-24.2;12.61;-2.52;-4.04;-0.0
6954;-0.0;-0.0;-23.16;25.57;-2.41;-3.43;-0.0
6955;-0.0;14.11;-14.96;2.4;-1.56;-2.01;-0.0
6956;-0.0;-0.0;-23.16;25.57;-2.41;-6.77;-0.0
6957;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6958;-0.0;-0.0;-11.49;12.69;-1.2;0.0;-0.0
6959;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6960;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6961;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6962;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
6963;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6964;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6965;-0.0;-0.0;-5.38;5.94;-0.56;6.88;-0.0
6966;2.3;14.11;-14.86;0.0;-1.55;1.38;-0.0
6967;16.57;10.15;-24.2;0.0;-2.52;-4.04;-0.0
6968;33.04;-0.0;-24.2;-6.32;-2.52;-4.04;-0.0
6969;42.71;-0.0;-24.2;-15.99;-2.52;-4.04;-0.0
6970;46.16;-0.0;-24.2;-19.44;-2.52;-4.04;-0.0
6971;42.43;-0.0;-24.2;-15.71;-2.52;-4.04;-0.0
6972;31.6;-0.0;-24.2;-4.88;-2.52;-4.04;-0.0
6973;19.82;-0.0;-24.2;6.9;-2.52;-4.04;-0.0
6974;9.58;-0.0;-19.91;12.41;-2.07;-1.55;-0.0
6975;3.45;14.11;-17.24;1.48;-1.79;0.0;-0.0
6976;0.1;14.11;-12.86;0.0;-1.34;2.54;-0.0
6977;-0.0;-0.0;-5.38;5.94;-0.56;6.88;-0.0
6978;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6979;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6980;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6981;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6982;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6983;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6984;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6985;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6986;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6987;-0.0;-0.0;-5.38;5.94;-0.56;3.55;-0.0
6988;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
6989;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
6990;-0.0;-0.0;-5.38;5.94;-0.56;6.88;-0.0
6991;2.2;14.11;-14.77;0.0;-1.54;1.43;-0.0
6992;5.75;0.19;-5.38;0.0;-0.56;6.88;-0.0
6993;9.96;14.11;-21.8;0.0;-2.27;-2.64;-0.0
6994;14.65;-0.0;-13.27;0.0;-1.38;2.3;-0.0
6995;15.71;11.01;-24.2;0.0;-2.52;-4.04;-0.0
6996;20.97;5.75;-24.2;0.0;-2.52;-4.04;-0.0
6997;15.71;11.01;-24.2;0.0;-2.52;-4.04;-0.0
6998;9.1;-0.0;-8.24;0.0;-0.86;5.22;-0.0
6999;3.16;14.11;-15.64;0.0;-1.63;0.93;-0.0
7000;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7001;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7002;-0.0;-0.0;-5.38;5.94;-0.56;6.88;-0.0
7003;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7004;-0.0;5.94;-5.38;0.0;-0.56;3.55;-0.0
7005;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7006;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7007;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7008;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7009;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7010;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7011;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7012;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7013;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7014;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7015;1.05;14.11;-13.73;0.0;-1.43;2.03;-0.0
7016;2.49;14.11;-15.03;0.0;-1.56;1.28;-0.0
7017;4.02;1.92;-5.38;0.0;-0.56;6.88;-0.0
7018;6.03;14.11;-18.24;0.0;-1.9;-0.58;-0.0
7019;5.84;14.11;-18.07;0.0;-1.88;-0.48;-0.0
7020;5.46;14.11;-17.72;0.0;-1.84;-0.28;-0.0
7021;5.46;14.11;-17.72;0.0;-1.84;-0.28;-0.0
7022;2.39;14.11;-14.95;0.0;-1.55;1.33;-0.0
7023;0.67;14.11;-13.39;0.0;-1.39;2.24;-0.0
7024;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7025;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7026;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7027;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7028;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7029;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7030;-0.0;12.5;-11.32;0.0;-1.18;0.1;-0.0
7031;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7032;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7033;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7034;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7035;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7036;-0.0;14.11;-12.78;0.0;-1.33;-0.75;-0.0
7037;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7038;-0.0;14.11;-12.78;0.0;-1.33;2.59;-0.0
7039;2.2;14.11;-14.77;0.0;-1.54;1.43;-0.0
7040;12.16;6.87;-17.24;0.0;-1.79;0.0;-0.0
