snapshot;pv;grid;battery_storage;hydrogen_storage;PEM input;Compressor input (MW_H2);PEM output;Compressor output (MW_H2);Compressor;Electrolyzer BoP consumption  (MW);demand
6478;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6479;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6480;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6481;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6482;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6483;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6484;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6485;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6486;5.17;13.86;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
6487;24.23;-0.0;0.0;-2.73;21.95;12.73;-12.73;-12.73;2.28;0.0;10.0
6488;26.72;-0.0;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6489;26.72;-0.0;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6490;45.68;-0.0;-18.96;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6491;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6492;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6493;51.52;-0.0;-24.8;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6494;34.09;-0.0;-7.37;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6495;18.1;-0.0;8.62;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6496;4.5;-0.0;13.43;0.58;16.25;9.42;-9.42;-9.42;1.69;0.0;10.0
6497;-0.0;-0.0;25.57;-3.43;23.16;13.43;-13.43;-13.43;2.41;0.0;10.0
6498;-0.0;-0.0;19.03;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
6499;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6500;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6501;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6502;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6503;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6504;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6505;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6506;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6507;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6508;-0.0;5.94;0.0;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6509;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6510;3.06;2.94;0.0;6.85;5.44;3.15;-3.15;-3.15;0.57;0.0;10.0
6511;7.85;-0.0;0.0;5.87;7.11;4.13;-4.13;-4.13;0.74;0.0;10.0
6512;9.96;14.11;0.0;-2.64;21.8;12.64;-12.64;-12.64;2.27;0.0;10.0
6513;23.56;3.16;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6514;49.42;-0.0;-22.7;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6515;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6516;49.99;-0.0;-23.27;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6517;36.01;-0.0;-9.29;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6518;16.18;10.53;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6519;7.85;-0.0;18.87;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6520;1.92;14.11;10.7;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6521;-0.0;-0.0;15.64;1.78;14.17;8.22;-8.22;-8.22;1.47;0.0;10.0
6522;-0.0;-0.0;5.94;6.88;5.38;3.12;-3.12;-3.12;0.56;0.0;10.0
6523;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6524;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6525;-0.0;13.08;0.0;-0.2;11.85;6.87;-6.87;-6.87;1.23;0.0;6.67
6526;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6527;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6528;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6529;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6530;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6531;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6532;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6533;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6534;2.11;14.11;0.0;1.48;14.69;8.52;-8.52;-8.52;1.53;0.0;10.0
6535;9.96;-0.0;0.0;4.77;9.02;5.23;-5.23;-5.23;0.94;0.0;10.0
6536;26.72;-0.0;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6537;31.41;-0.0;-4.69;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6538;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6539;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6540;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6541;45.11;-0.0;-18.39;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6542;29.21;-0.0;-2.49;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6543;10.25;14.11;2.37;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6544;2.2;-0.0;24.52;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6545;-0.0;5.23;21.49;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6546;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6547;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6548;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6549;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6550;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6551;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6552;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6553;-0.0;14.11;12.61;-7.37;24.2;14.04;-14.04;-14.04;2.52;0.0;6.67
6554;-0.0;-0.0;12.69;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6555;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6556;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6557;-0.0;-0.0;5.94;6.88;5.38;3.12;-3.12;-3.12;0.56;0.0;10.0
6558;2.3;-0.0;16.73;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
6559;9.39;-0.0;0.0;5.07;8.5;4.93;-4.93;-4.93;0.88;0.0;10.0
6560;17.81;8.91;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6561;21.64;-0.0;0.0;-1.37;19.61;11.37;-11.37;-11.37;2.04;0.0;10.0
6562;27.58;-0.0;-0.86;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6563;47.12;-0.0;-20.4;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6564;47.41;-0.0;-20.69;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6565;33.9;-0.0;-7.18;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6566;29.78;-0.0;-3.06;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6567;19.06;7.66;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6568;4.31;-0.0;5.22;4.99;8.63;5.01;-5.01;-5.01;0.9;0.0;10.0
6569;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6570;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6571;-0.0;-0.0;12.69;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6572;-0.0;12.69;0.0;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6573;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6574;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6575;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6576;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6577;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6578;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6579;-0.0;12.84;0.0;-0.08;11.63;6.75;-6.75;-6.75;1.21;0.0;6.67
6580;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6581;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6582;3.54;14.11;0.0;0.73;15.99;9.27;-9.27;-9.27;1.66;0.0;10.0
6583;11.4;14.11;0.0;-3.4;23.1;13.4;-13.4;-13.4;2.4;0.0;10.0
6584;24.33;2.39;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6585;29.69;-0.0;-2.97;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6586;29.88;-0.0;-3.16;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6587;27.87;-0.0;-1.15;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6588;22.79;3.93;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6589;22.98;3.73;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6590;17.33;-0.0;0.0;0.89;15.7;9.11;-9.11;-9.11;1.63;0.0;10.0
6591;8.24;-0.0;0.0;5.67;7.46;4.33;-4.33;-4.33;0.78;0.0;10.0
6592;1.63;14.11;0.0;1.73;14.25;8.27;-8.27;-8.27;1.48;0.0;10.0
6593;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6594;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6595;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6596;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6597;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6598;-0.0;5.94;0.0;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6599;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6600;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6601;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6602;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6603;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6604;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6605;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6606;2.87;4.46;0.0;6.15;6.64;3.85;-3.85;-3.85;0.69;0.0;10.0
6607;13.79;12.93;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6608;21.55;5.17;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6609;34.19;-0.0;-7.47;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6610;38.12;-0.0;-11.4;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6611;33.52;-0.0;-6.8;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6612;29.4;-0.0;-2.68;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6613;18.48;8.24;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6614;6.8;-0.0;6.03;3.26;11.62;6.74;-6.74;-6.74;1.21;0.0;10.0
6615;5.46;14.11;0.0;-0.28;17.72;10.28;-10.28;-10.28;1.84;0.0;10.0
6616;1.44;-0.0;4.5;6.88;5.38;3.12;-3.12;-3.12;0.56;0.0;10.0
6617;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6618;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6619;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6620;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6621;-0.0;12.33;0.0;0.19;11.17;6.48;-6.48;-6.48;1.16;0.0;6.67
6622;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6623;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6624;-0.0;5.94;0.0;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6625;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6626;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6627;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6628;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6629;-0.0;-0.0;5.94;6.88;5.38;3.12;-3.12;-3.12;0.56;0.0;10.0
6630;5.55;14.11;0.0;-0.33;17.81;10.33;-10.33;-10.33;1.85;0.0;10.0
6631;24.8;-0.0;0.0;-3.03;22.47;13.03;-13.03;-13.03;2.34;0.0;10.0
6632;42.43;-0.0;-15.71;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6633;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6634;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6635;48.08;-0.0;-21.36;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6636;22.31;-0.0;4.41;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6637;14.46;-0.0;12.26;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6638;13.79;-0.0;12.93;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6639;8.52;-0.0;18.2;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6640;2.01;14.11;10.6;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6641;-0.0;-0.0;6.06;6.81;5.49;3.18;-3.18;-3.18;0.57;0.0;10.0
6642;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6643;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6644;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6645;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6646;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6647;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6648;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6649;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6650;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6651;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6652;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6653;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6654;3.93;14.11;0.0;0.52;16.33;9.47;-9.47;-9.47;1.7;0.0;10.0
6655;11.97;14.11;0.0;-3.7;23.62;13.7;-13.7;-13.7;2.46;0.0;10.0
6656;17.72;-0.0;0.0;0.69;16.05;9.31;-9.31;-9.31;1.67;0.0;10.0
6657;21.07;-0.0;0.0;-1.07;19.08;11.07;-11.07;-11.07;1.98;0.0;10.0
6658;30.74;-0.0;-4.02;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6659;38.02;-0.0;-11.3;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6660;38.98;-0.0;-12.26;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6661;26.82;-0.0;-0.1;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6662;14.37;12.35;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6663;6.03;14.11;0.0;-0.58;18.24;10.58;-10.58;-10.58;1.9;0.0;10.0
6664;0.77;14.11;3.6;0.29;16.73;9.71;-9.71;-9.71;1.74;0.0;10.0
6665;-0.0;-0.0;5.94;6.88;5.38;3.12;-3.12;-3.12;0.56;0.0;10.0
6666;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6667;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6668;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6669;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6670;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6671;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6672;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6673;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6674;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6675;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6676;-0.0;5.94;0.0;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6677;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6678;2.49;14.11;0.0;1.28;15.03;8.72;-8.72;-8.72;1.56;0.0;10.0
6679;11.49;-0.0;0.0;3.96;10.41;6.04;-6.04;-6.04;1.08;0.0;10.0
6680;23.27;-0.0;0.0;-2.23;21.08;12.23;-12.23;-12.23;2.19;0.0;10.0
6681;32.47;-0.0;-5.75;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6682;29.4;-0.0;-2.68;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6683;23.94;-0.0;0.0;-2.58;21.69;12.58;-12.58;-12.58;2.26;0.0;10.0
6684;19.54;-0.0;0.0;-0.27;17.7;10.26;-10.26;-10.26;1.84;0.0;10.0
6685;18.39;8.33;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6686;16.86;9.86;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6687;9.29;14.11;0.0;-2.29;21.19;12.29;-12.29;-12.29;2.2;0.0;10.0
6688;1.44;14.11;0.0;1.83;14.08;8.17;-8.17;-8.17;1.46;0.0;10.0
6689;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6690;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6691;-0.0;3.12;2.82;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6692;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6693;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6694;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6695;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6696;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6697;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6698;-0.0;5.94;0.0;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6699;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6700;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6701;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6702;1.15;14.11;0.0;1.98;13.82;8.01;-8.01;-8.01;1.44;0.0;10.0
6703;6.99;14.11;0.0;-1.09;19.11;11.08;-11.08;-11.08;1.99;0.0;10.0
6704;16.57;-0.0;0.0;1.29;15.01;8.7;-8.7;-8.7;1.56;0.0;10.0
6705;18.29;8.43;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6706;23.08;-0.0;0.0;-2.13;20.91;12.13;-12.13;-12.13;2.17;0.0;10.0
6707;35.82;-0.0;-9.1;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6708;23.46;3.26;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6709;15.23;-0.0;9.1;-2.78;22.03;12.78;-12.78;-12.78;2.29;0.0;10.0
6710;11.11;14.11;0.0;-3.25;22.84;13.25;-13.25;-13.25;2.38;0.0;10.0
6711;4.88;14.11;0.0;0.02;17.2;9.98;-9.98;-9.98;1.79;0.0;10.0
6712;0.38;14.11;0.0;2.39;13.12;7.61;-7.61;-7.61;1.36;0.0;10.0
6713;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6714;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6715;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6716;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6717;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6718;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6719;-0.0;-0.0;0.0;6.67;-0.0;-0.0;0.0;0.0;-0.0;0.0;6.67
6720;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6721;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6722;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6723;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6724;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6725;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6726;1.44;14.11;0.0;1.83;14.08;8.17;-8.17;-8.17;1.46;0.0;10.0
6727;11.97;7.06;0.0;0.0;17.24;10.0;-10.0;-10.0;1.79;0.0;10.0
6728;36.58;-0.0;-9.86;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6729;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6730;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6731;52.29;-0.0;-25.57;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6732;37.35;-0.0;-10.63;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6733;31.8;-0.0;-5.08;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6734;22.98;3.73;0.0;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6735;8.62;14.11;3.99;-4.04;24.2;14.04;-14.04;-14.04;2.52;0.0;10.0
6736;0.96;-0.0;25.57;-3.94;24.03;13.94;-13.94;-13.94;2.5;0.0;10.0
6737;-0.0;-0.0;25.57;-3.43;23.16;13.43;-13.43;-13.43;2.41;0.0;10.0
6738;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6739;-0.0;-0.0;9.65;1.59;8.74;5.07;-5.07;-5.07;0.91;0.0;6.67
6740;-0.0;4.88;7.81;0.0;11.49;6.67;-6.67;-6.67;1.2;0.0;6.67
6741;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6742;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6743;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6744;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6745;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6746;-0.0;14.11;0.0;-0.75;12.78;7.41;-7.41;-7.41;1.33;0.0;6.67
6747;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6748;-0.0;-0.0;5.94;3.55;5.38;3.12;-3.12;-3.12;0.56;0.0;6.67
6749;-0.0;14.11;0.0;2.59;12.78;7.41;-7.41;-7.41;1.33;0.0;10.0
6750;0.29;14.11;0.0;2.44;13.04;7.56;-7.56;-7.56;1.36;0.0;10.0
