;grid;pv;battery storage;hydrogen_storage;Curtailment
4652;14.11;0.0;19.63;27.88;0.0
4653;14.11;0.0;19.63;27.88;0.0
4654;14.11;0.0;19.63;27.88;0.0
4655;14.11;0.0;19.63;27.88;0.0
4656;14.11;0.0;19.63;27.88;0.0
4657;14.11;0.0;19.63;27.88;0.0
4658;14.11;0.0;19.63;27.88;0.0
4659;14.11;0.0;19.82;27.88;0.0
4660;14.11;0.0;23.27;27.88;0.0
4661;14.11;0.0;25.57;27.06;0.0
4662;14.11;0.0;25.57;34.01;0.0
4663;14.11;13.69;25.57;35.47;13.69
4664;14.11;27.68;25.57;35.47;27.68
4665;14.11;22.22;39.07;35.47;22.22
4666;14.11;9.19;51.14;35.47;9.19
4667;14.11;0.0;50.09;35.47;0.0
4668;14.11;0.0;39.74;35.47;0.0
4669;14.11;0.0;31.41;35.47;0.0
4670;14.11;0.0;37.92;35.47;0.0
4671;14.11;0.0;31.89;35.47;0.0
4672;14.11;0.0;21.07;35.47;0.0
4673;14.11;0.0;13.45;33.03;0.0
4674;14.11;0.0;1.82;35.47;0.0
4675;14.11;0.0;12.88;31.43;0.0
4676;14.11;0.0;19.63;27.88;0.0
4677;14.11;0.0;19.63;27.88;0.0
4678;14.11;0.0;19.63;27.88;0.0
4679;14.11;0.0;19.63;27.88;0.0
4680;14.11;0.0;19.63;27.88;0.0
4681;14.11;0.0;19.63;27.88;0.0
4682;14.11;0.0;19.63;27.88;0.0
4683;14.11;0.0;19.82;27.88;0.0
4684;14.11;0.0;23.65;27.88;0.0
4685;14.11;0.0;25.57;27.57;0.0
4686;14.11;0.0;26.34;35.47;0.0
4687;14.11;0.0;39.84;35.47;0.0
4688;14.11;0.96;51.14;35.47;0.96
4689;14.11;10.92;51.14;35.47;10.92
4690;14.11;12.07;51.14;35.47;12.07
4691;14.11;0.0;24.71;35.47;0.0
4692;14.11;0.0;18.58;35.47;0.0
4693;14.11;0.0;19.82;35.47;0.0
4694;14.11;0.0;21.0;31.43;0.0
4695;14.11;0.0;15.61;35.47;0.0
4696;14.11;0.0;15.35;31.43;0.0
4697;14.11;0.0;14.35;31.55;0.0
4698;14.11;0.0;16.29;27.71;0.0
4699;14.11;0.0;25.57;24.76;0.0
4700;14.11;0.0;25.57;24.76;0.0
4701;14.11;0.0;25.57;24.76;0.0
4702;14.11;0.0;25.57;24.76;0.0
4703;14.11;0.0;25.57;24.76;0.0
4704;14.11;0.0;12.88;31.43;0.0
4705;14.11;0.0;19.63;27.88;0.0
4706;14.11;0.0;19.63;27.88;0.0
4707;14.11;0.0;19.82;27.88;0.0
4708;14.11;0.0;22.98;27.88;0.0
4709;14.11;0.0;25.57;27.17;0.0
4710;14.11;1.34;25.57;35.47;1.34
4711;14.11;18.0;25.57;35.47;18.0
4712;14.11;31.51;25.57;35.47;31.51
4713;14.11;40.7;25.57;35.47;40.7
4714;14.11;45.78;25.57;35.47;45.78
4715;14.11;29.4;42.62;35.47;29.4
4716;14.11;17.33;51.14;35.47;17.33
4717;14.11;10.06;51.14;35.47;10.06
4718;14.11;0.0;50.76;35.47;0.0
4719;14.11;0.0;34.48;35.47;0.0
4720;14.11;0.0;17.05;35.47;0.0
4721;14.11;0.0;14.49;31.43;0.0
4722;14.11;0.0;8.45;31.43;0.0
4723;14.11;0.0;17.9;28.79;0.0
4724;14.11;0.0;12.88;31.43;0.0
4725;14.11;0.0;19.63;27.88;0.0
4726;14.11;0.0;19.63;27.88;0.0
4727;14.11;0.0;19.63;27.88;0.0
4728;14.11;0.0;19.63;27.88;0.0
4729;14.11;0.0;19.63;27.88;0.0
4730;14.11;0.0;19.63;27.88;0.0
4731;14.11;0.0;19.63;27.88;0.0
4732;14.11;0.0;21.93;27.88;0.0
4733;14.11;0.0;25.57;25.56;0.0
4734;14.11;0.0;25.57;34.06;0.0
4735;14.11;15.9;25.57;35.47;15.9
4736;14.11;30.55;25.57;35.47;30.55
4737;14.11;39.94;25.57;35.47;39.94
4738;14.11;31.03;39.55;35.47;31.03
4739;14.11;19.92;51.14;35.47;19.92
4740;14.11;14.17;51.14;35.47;14.17
4741;14.11;0.0;50.76;35.47;0.0
4742;14.11;0.0;37.54;35.47;0.0
4743;14.11;0.0;23.27;35.47;0.0
4744;14.11;0.0;9.29;35.47;0.0
4745;14.11;0.0;7.42;34.03;0.0
4746;14.11;0.0;22.31;24.55;0.0
4747;14.11;0.0;12.88;31.43;0.0
4748;14.11;0.0;19.63;27.88;0.0
4749;14.11;0.0;19.63;27.88;0.0
4750;14.11;0.0;19.63;27.88;0.0
4751;14.11;0.0;19.63;27.88;0.0
4752;14.11;0.0;19.63;27.88;0.0
4753;14.11;0.0;19.63;27.88;0.0
4754;14.11;0.0;19.63;27.88;0.0
4755;14.11;0.0;19.73;27.88;0.0
4756;14.11;0.0;23.37;27.88;0.0
4757;14.11;0.0;25.57;27.37;0.0
4758;14.11;0.0;25.57;34.41;0.0
4759;14.11;10.44;25.57;35.47;10.44
4760;14.11;20.88;25.57;35.47;20.88
4761;14.11;26.91;25.57;35.47;26.91
4762;14.11;30.07;25.57;35.47;30.07
4763;14.11;14.37;38.69;35.47;14.37
4764;14.11;0.1;51.14;35.47;0.1
4765;14.11;9.67;51.14;35.47;9.67
4766;14.11;1.25;51.14;35.47;1.25
4767;14.11;0.0;38.02;35.47;0.0
4768;14.11;0.0;21.09;31.43;0.0
4769;14.11;0.0;4.21;35.47;0.0
4770;14.11;0.0;8.64;31.43;0.0
4771;14.11;0.0;16.61;29.47;0.0
4772;14.11;0.0;19.63;27.88;0.0
4773;14.11;0.0;19.63;27.88;0.0
4774;14.11;0.0;19.63;27.88;0.0
4775;14.11;0.0;19.63;27.88;0.0
4776;14.11;0.0;19.63;27.88;0.0
4777;14.11;0.0;19.63;27.88;0.0
4778;14.11;0.0;19.63;27.88;0.0
4779;14.11;0.0;19.63;27.88;0.0
4780;14.11;0.0;22.51;27.88;0.0
4781;14.11;0.0;25.57;26.86;0.0
4782;14.11;0.0;25.57;32.7;0.0
4783;14.11;9.19;25.57;35.47;9.19
4784;14.11;21.36;25.57;35.47;21.36
4785;14.11;12.83;46.93;35.47;12.83
4786;14.11;13.79;51.14;35.47;13.79
4787;14.11;13.89;51.14;35.47;13.89
4788;14.11;0.86;51.14;35.47;0.86
4789;14.11;0.0;29.78;35.47;0.0
4790;14.11;0.0;22.18;34.08;0.0
4791;14.11;0.0;15.13;35.47;0.0
4792;14.11;0.0;14.84;35.47;0.0
4793;14.11;0.0;14.97;31.43;0.0
4794;14.11;0.0;22.03;24.55;0.0
4795;14.11;0.0;12.88;31.43;0.0
4796;14.11;0.0;19.63;27.88;0.0
4797;14.11;0.0;18.73;28.36;0.0
4798;14.11;0.0;19.63;27.88;0.0
4799;14.11;0.0;19.63;27.88;0.0
4800;14.11;0.0;19.63;27.88;0.0
4801;14.11;0.0;19.63;27.88;0.0
4802;14.11;0.0;19.63;27.88;0.0
4803;14.11;0.0;19.73;27.88;0.0
4804;14.11;0.0;22.98;27.88;0.0
4805;14.11;0.0;25.57;27.06;0.0
4806;14.11;0.1;25.57;35.47;0.1
4807;14.11;16.47;25.57;35.47;16.47
4808;14.11;29.69;25.57;35.47;29.69
4809;14.11;39.07;25.57;35.47;39.07
4810;14.11;44.82;25.57;35.47;44.82
4811;14.11;28.25;43.1;35.47;28.25
4812;14.11;16.95;51.14;35.47;16.95
4813;14.11;8.71;51.14;35.47;8.71
4814;14.11;0.0;49.03;35.47;0.0
4815;14.11;0.0;35.72;35.47;0.0
4816;14.11;0.0;21.21;33.73;0.0
4817;14.11;0.0;15.06;31.43;0.0
4818;14.11;0.0;9.12;31.43;0.0
4819;14.11;0.0;12.88;31.43;0.0
4820;14.11;0.0;12.88;31.43;0.0
4821;14.11;0.0;19.43;27.99;0.0
4822;14.11;0.0;19.63;27.88;0.0
4823;14.11;0.0;19.63;27.88;0.0
4824;14.11;0.0;19.63;27.88;0.0
4825;14.11;0.0;19.63;27.88;0.0
4826;14.11;0.0;19.63;27.88;0.0
4827;14.11;0.0;19.63;27.88;0.0
4828;14.11;0.0;21.74;27.88;0.0
4829;14.11;0.0;25.57;25.25;0.0
4830;14.11;0.0;25.57;30.39;0.0
4831;14.11;3.26;25.57;35.47;3.26
4832;14.11;9.77;33.04;35.47;9.77
4833;14.11;0.0;50.85;35.47;0.0
4834;14.11;3.83;51.14;35.47;3.83
4835;14.11;6.03;51.14;35.47;6.03
4836;14.11;0.0;38.59;35.47;0.0
4837;14.11;0.0;24.04;35.47;0.0
4838;14.11;0.0;32.47;35.47;0.0
4839;14.11;0.0;25.57;33.76;0.0
4840;14.11;0.0;18.13;31.43;0.0
4841;14.11;0.0;9.9;32.28;0.0
4842;14.11;0.0;8.89;30.75;0.0
4843;14.11;0.0;12.88;31.43;0.0
4844;14.11;0.0;19.63;27.88;0.0
4845;14.11;0.0;19.63;27.88;0.0
4846;14.11;0.0;19.63;27.88;0.0
4847;14.11;0.0;19.63;27.88;0.0
4848;14.11;0.0;19.63;27.88;0.0
4849;14.11;0.0;19.63;27.88;0.0
4850;14.11;0.0;19.63;27.88;0.0
4851;14.11;0.0;19.63;27.88;0.0
4852;14.11;0.0;23.27;27.88;0.0
4853;14.11;0.0;25.57;27.22;0.0
4854;14.11;0.0;25.57;33.76;0.0
4855;14.11;5.27;25.57;35.47;5.27
4856;14.11;8.33;31.41;35.47;8.33
4857;14.11;0.0;47.98;35.47;0.0
4858;14.11;0.0;49.8;35.47;0.0
4859;14.11;0.0;45.39;35.47;0.0
4860;14.11;0.0;37.35;35.47;0.0
4861;14.11;0.0;39.36;35.47;0.0
4862;14.11;0.0;29.98;35.47;0.0
4863;14.11;0.0;25.57;33.61;0.0
4864;14.11;0.0;24.35;31.43;0.0
4865;14.11;0.0;15.35;31.43;0.0
4866;14.11;0.0;21.4;24.68;0.0
4867;14.11;0.0;25.57;24.76;0.0
4868;14.11;0.0;25.57;24.76;0.0
4869;14.11;0.0;25.57;24.76;0.0
4870;14.11;0.0;25.57;24.76;0.0
4871;14.11;0.0;25.57;24.76;0.0
4872;14.11;0.0;19.63;27.88;0.0
4873;14.11;0.0;19.63;27.88;0.0
4874;14.11;0.0;19.63;27.88;0.0
4875;14.11;0.0;19.63;27.88;0.0
4876;14.11;0.0;21.07;27.88;0.0
4877;14.11;0.0;25.57;25.05;0.0
4878;14.11;0.0;25.57;27.42;0.0
4879;14.11;0.0;25.57;29.73;0.0
4880;14.11;0.0;25.57;30.33;0.0
4881;14.11;0.0;25.57;32.25;0.0
4882;14.11;0.0;25.57;33.91;0.0
4883;14.11;0.0;25.57;33.4;0.0
4884;14.11;0.0;25.57;34.01;0.0
4885;14.11;0.0;26.72;35.47;0.0
4886;14.11;0.0;26.05;35.47;0.0
4887;14.11;0.0;25.76;35.47;0.0
4888;14.11;0.0;25.57;31.14;0.0
4889;14.11;0.0;25.57;26.31;0.0
4890;14.11;0.0;22.12;24.55;0.0
4891;14.11;0.0;19.63;27.88;0.0
4892;14.11;0.0;19.63;27.88;0.0
4893;14.11;0.0;19.63;27.88;0.0
4894;14.11;0.0;19.63;27.88;0.0
4895;14.11;0.0;19.63;27.88;0.0
4896;14.11;0.0;19.63;27.88;0.0
4897;14.11;0.0;19.63;27.88;0.0
4898;14.11;0.0;19.63;27.88;0.0
4899;14.11;0.0;19.63;27.88;0.0
4900;14.11;0.0;22.22;27.88;0.0
4901;14.11;0.0;25.57;25.91;0.0
4902;14.11;0.0;25.57;29.88;0.0
4903;14.11;0.0;25.57;32.9;0.0
4904;14.11;0.0;25.57;33.05;0.0
4905;14.11;0.0;25.57;34.76;0.0
4906;14.11;0.0;45.11;35.47;0.0
4907;14.11;13.31;51.14;35.47;13.31
4908;14.11;7.18;51.14;35.47;7.18
4909;14.11;0.0;41.18;35.47;0.0
4910;14.11;0.0;28.35;35.47;0.0
4911;14.11;0.0;21.36;35.47;0.0
4912;14.11;0.0;14.37;35.47;0.0
4913;14.11;0.0;24.68;26.17;0.0
4914;14.11;0.0;8.74;31.43;0.0
4915;14.11;0.0;19.63;27.88;0.0
4916;14.11;0.0;19.63;27.88;0.0
4917;14.11;0.0;19.63;27.88;0.0
4918;14.11;0.0;19.63;27.88;0.0
4919;14.11;0.0;19.63;27.88;0.0
4920;14.11;0.0;19.63;27.88;0.0
4921;14.11;0.0;19.63;27.88;0.0
4922;14.11;0.0;19.63;27.88;0.0
4923;14.11;0.0;19.63;27.88;0.0
4924;14.11;0.0;23.08;27.88;0.0
4925;14.11;0.0;25.57;26.86;0.0
4926;14.11;0.0;25.57;34.06;0.0
4927;14.11;15.61;25.57;35.47;15.61
4928;14.11;6.8;46.74;35.47;6.8
4929;14.11;8.62;51.14;35.47;8.62
4930;14.11;5.08;51.14;35.47;5.08
4931;14.11;0.0;41.18;35.47;0.0
4932;14.11;0.0;32.27;35.47;0.0
4933;14.11;0.0;28.06;35.47;0.0
4934;14.11;0.0;29.88;35.47;0.0
4935;14.11;0.0;26.43;35.47;0.0
4936;14.11;0.0;15.13;35.47;0.0
4937;14.11;0.0;7.35;34.98;0.0
4938;14.11;0.0;8.55;31.43;0.0
4939;14.11;0.0;19.63;27.88;0.0
4940;14.11;0.0;19.63;27.88;0.0
4941;14.11;0.0;19.63;27.88;0.0
4942;14.11;0.0;19.63;27.88;0.0
4943;14.11;0.0;19.63;27.88;0.0
4944;14.11;0.0;19.63;27.88;0.0
4945;14.11;0.0;19.63;27.88;0.0
4946;14.11;0.0;19.63;27.88;0.0
4947;14.11;0.0;19.63;27.88;0.0
4948;14.11;0.0;22.41;27.88;0.0
4949;14.11;0.0;25.57;26.01;0.0
4950;14.11;0.0;25.57;31.64;0.0
4951;14.11;4.69;25.57;35.47;4.69
4952;14.11;18.29;25.57;35.47;18.29
4953;14.11;9.48;40.13;35.47;9.48
4954;14.11;0.0;50.57;35.47;0.0
4955;14.11;0.96;51.14;35.47;0.96
4956;14.11;0.0;48.55;35.47;0.0
4957;14.11;0.0;39.74;35.47;0.0
4958;14.11;0.0;25.57;35.47;0.0
4959;14.11;0.0;25.57;30.18;0.0
4960;14.11;0.0;25.57;27.92;0.0
4961;14.11;0.0;25.57;25.96;0.0
4962;14.11;0.0;21.93;24.55;0.0
4963;14.11;0.0;19.63;27.88;0.0
4964;14.11;0.0;19.63;27.88;0.0
4965;14.11;0.0;19.63;27.88;0.0
4966;14.11;0.0;19.63;27.88;0.0
4967;14.11;0.0;19.63;27.88;0.0
4968;14.11;0.0;19.63;27.88;0.0
4969;14.11;0.0;19.63;27.88;0.0
4970;14.11;0.0;19.63;27.88;0.0
4971;14.11;0.0;19.63;27.88;0.0
4972;14.11;0.0;20.4;27.88;0.0
4973;14.11;0.0;22.7;24.55;0.0
4974;14.11;0.0;25.57;24.7;0.0
4975;14.11;0.0;25.57;28.22;0.0
4976;14.11;0.0;25.57;31.34;0.0
4977;14.11;0.0;25.57;33.2;0.0
4978;14.11;0.0;25.57;31.64;0.0
4979;14.11;0.0;25.57;30.64;0.0
4980;14.11;0.0;25.57;30.59;0.0
4981;14.11;0.0;25.57;29.78;0.0
4982;14.11;0.0;25.57;27.57;0.0
4983;14.11;0.0;25.57;25.86;0.0
4984;14.11;0.0;25.57;24.7;0.0
4985;14.11;0.0;23.94;24.55;0.0
4986;9.22;0.0;25.57;24.55;0.0
4987;14.11;0.0;19.63;27.88;0.0
4988;14.11;0.0;19.63;27.88;0.0
4989;14.11;0.0;19.63;27.88;0.0
4990;8.17;0.0;25.57;27.88;0.0
4991;14.01;0.0;19.73;27.88;0.0
4992;14.11;0.0;19.63;27.88;0.0
4993;14.11;0.0;19.63;27.88;0.0
4994;8.17;0.0;25.57;27.88;0.0
4995;8.17;0.0;25.57;27.88;0.0
4996;8.01;0.0;25.57;28.92;0.0
4997;14.11;0.0;25.57;25.56;0.0
4998;14.11;0.0;25.57;30.64;0.0
4999;14.11;3.16;25.57;35.47;3.16
5000;14.11;21.07;25.57;35.47;21.07
5001;14.11;34.29;25.57;35.47;34.29
5002;14.11;39.94;25.57;35.47;39.94
5003;14.11;13.31;49.99;35.47;13.31
5004;14.11;6.9;51.14;35.47;6.9
5005;14.11;2.59;51.14;35.47;2.59
5006;14.11;0.0;44.53;35.47;0.0
5007;14.11;0.0;33.33;35.47;0.0
5008;14.11;0.0;17.33;35.47;0.0
5009;14.11;0.0;6.99;35.47;0.0
5010;14.11;0.0;16.61;27.04;0.0
5011;14.11;0.0;19.63;27.88;0.0
5012;14.11;0.0;19.63;27.88;0.0
5013;14.11;0.0;12.88;31.43;0.0
5014;14.11;0.0;19.63;27.88;0.0
5015;14.11;0.0;19.63;27.88;0.0
5016;14.11;0.0;19.63;27.88;0.0
5017;14.11;0.0;19.63;27.88;0.0
5018;14.11;0.0;19.63;27.88;0.0
5019;14.11;0.0;19.63;27.88;0.0
5020;14.11;0.0;20.21;27.88;0.0
5021;14.11;0.0;24.61;24.55;0.0
5022;2.75;0.0;25.57;33.18;0.0
5023;14.11;0.0;25.57;29.43;0.0
5024;14.11;0.0;25.57;30.44;0.0
5025;14.11;4.31;25.57;35.47;4.31
5026;14.11;13.41;47.02;35.47;13.41
5027;14.11;16.95;51.14;35.47;16.95
5028;14.11;9.96;51.14;35.47;9.96
5029;14.11;0.0;47.31;35.47;0.0
5030;14.11;0.0;33.52;35.47;0.0
5031;14.11;0.0;21.93;35.47;0.0
5032;14.11;0.0;15.99;35.47;0.0
5033;3.96;0.0;17.52;35.47;0.0
5034;14.11;0.0;0.86;35.47;0.0
5035;14.11;0.0;25.57;24.76;0.0
5036;14.11;0.0;25.57;24.76;0.0
5037;14.11;0.0;25.57;24.76;0.0
5038;14.11;0.0;25.57;24.76;0.0
5039;14.11;0.0;25.57;24.76;0.0
5040;14.11;0.0;0.0;38.2;0.0
5041;14.11;0.0;12.88;31.43;0.0
5042;14.11;0.0;16.62;29.46;0.0
5043;14.11;0.0;19.63;27.88;0.0
5044;14.11;0.0;22.41;27.88;0.0
5045;14.11;0.0;25.57;26.66;0.0
5046;14.11;0.0;25.57;34.61;0.0
5047;14.11;9.39;25.57;35.47;9.39
5048;14.11;10.82;25.57;35.47;10.82
5049;14.11;22.03;25.57;35.47;22.03
5050;14.11;33.71;28.35;35.47;33.71
5051;14.11;17.33;51.14;35.47;17.33
5052;14.11;14.46;51.14;35.47;14.46
5053;14.11;6.7;51.14;35.47;6.7
5054;14.11;0.0;44.15;35.47;0.0
5055;14.11;0.0;29.78;35.47;0.0
5056;14.11;0.0;23.49;31.43;0.0
5057;14.11;0.0;7.4;35.0;0.0
5058;14.11;0.0;0.0;35.37;0.0
5059;14.11;0.0;12.88;31.43;0.0
5060;14.11;0.0;19.63;27.88;0.0
5061;14.11;0.0;19.63;27.88;0.0
5062;1.42;0.0;25.57;31.43;0.0
5063;14.11;0.0;19.63;27.88;0.0
5064;14.11;0.0;19.63;27.88;0.0
5065;14.11;0.0;19.63;27.88;0.0
5066;14.11;0.0;19.63;27.88;0.0
5067;0.0;0.0;25.57;32.17;0.0
5068;14.11;0.0;20.21;27.88;0.0
5069;14.11;0.0;22.79;24.55;0.0
5070;14.11;0.0;25.57;25.76;0.0
5071;14.11;0.0;25.57;31.04;0.0
5072;14.11;0.0;28.63;35.47;0.0
5073;14.11;0.0;31.03;35.47;0.0
5074;14.11;0.0;31.8;35.47;0.0
5075;14.11;0.0;26.91;35.47;0.0
5076;12.29;0.0;25.57;35.47;0.0
5077;14.11;0.0;29.11;35.47;0.0
5078;14.11;0.0;25.57;32.2;0.0
5079;14.11;0.0;25.57;26.06;0.0
5080;14.11;0.0;24.54;24.69;0.0
5081;0.0;0.0;23.9;31.43;0.0
5082;0.0;0.0;25.57;28.94;0.0
5083;0.0;0.0;25.57;32.17;0.0
5084;1.42;0.0;25.57;31.43;0.0
5085;14.11;0.0;19.63;27.88;0.0
5086;14.11;0.0;19.63;27.88;0.0
5087;0.0;0.0;25.57;32.17;0.0
5088;0.0;0.0;25.57;32.17;0.0
5089;0.0;0.0;25.57;32.17;0.0
5090;8.17;0.0;25.57;27.88;0.0
5091;8.63;0.0;25.11;27.88;0.0
5092;14.11;0.0;20.97;27.88;0.0
5093;14.11;0.0;25.57;25.76;0.0
5094;14.11;0.0;25.57;31.69;0.0
5095;14.11;0.0;36.68;35.47;0.0
5096;14.11;0.0;50.18;35.47;0.0
5097;14.11;4.5;51.14;35.47;4.5
5098;14.11;2.3;51.14;35.47;2.3
5099;14.11;0.0;34.57;35.47;0.0
5100;14.11;0.0;27.2;35.47;0.0
5101;14.11;0.0;25.28;35.47;0.0
5102;14.11;0.0;27.68;35.47;0.0
5103;14.11;0.0;25.28;35.47;0.0
5104;14.11;0.0;21.59;32.78;0.0
5105;14.11;0.0;7.37;35.47;0.0
5106;14.11;0.0;0.57;35.47;0.0
5107;14.11;0.0;12.88;31.43;0.0
5108;0.0;0.0;25.57;32.17;0.0
5109;14.11;0.0;19.63;27.88;0.0
5110;14.11;0.0;19.63;27.88;0.0
5111;14.11;0.0;19.63;27.88;0.0
5112;14.11;0.0;19.63;27.88;0.0
5113;14.11;0.0;19.63;27.88;0.0
5114;14.11;0.0;19.63;27.88;0.0
5115;8.17;0.0;25.57;27.88;0.0
5116;14.11;0.0;22.03;27.88;0.0
5117;14.11;0.0;25.57;26.61;0.0
5118;14.11;0.0;25.57;35.06;0.0
5119;14.11;0.0;41.18;35.47;0.0
5120;14.11;0.0;37.64;35.47;0.0
5121;14.11;0.0;31.89;35.47;0.0
5122;14.11;0.0;30.36;35.47;0.0
5123;14.11;0.0;30.36;35.47;0.0
5124;9.7;0.0;25.57;35.47;0.0
5125;14.11;0.0;25.57;32.3;0.0
5126;14.11;0.0;29.31;35.47;0.0
5127;14.11;0.0;25.57;35.17;0.0
5128;14.11;0.0;25.57;31.49;0.0
5129;14.11;0.0;25.57;25.81;0.0
5130;9.31;0.0;25.57;24.8;0.0
5131;14.11;0.0;19.63;27.88;0.0
5132;14.11;0.0;19.63;27.88;0.0
5133;14.11;0.0;19.63;27.88;0.0
5134;0.0;0.0;25.57;32.17;0.0
5135;14.11;0.0;19.63;27.88;0.0
5136;14.11;0.0;19.63;27.88;0.0
5137;14.11;0.0;19.63;27.88;0.0
5138;0.0;0.0;25.57;32.17;0.0
5139;14.11;0.0;19.63;27.88;0.0
5140;14.11;0.0;19.92;27.88;0.0
5141;11.23;0.0;25.47;24.55;0.0
5142;14.11;0.0;25.57;27.27;0.0
5143;14.11;1.82;25.57;35.47;1.82
5144;14.11;24.23;25.57;35.47;24.23
5145;14.11;29.98;31.22;35.47;29.98
5146;14.11;13.12;51.14;35.47;13.12
5147;14.11;3.26;51.14;35.47;3.26
5148;14.11;0.0;42.14;35.47;0.0
5149;14.11;0.0;43.96;35.47;0.0
5150;14.11;0.0;35.53;35.47;0.0
5151;14.11;0.0;26.14;35.47;0.0
5152;14.11;0.0;15.9;35.47;0.0
5153;14.11;0.0;21.21;27.95;0.0
5154;14.11;0.0;20.97;24.55;0.0
5155;14.11;0.0;0.0;38.2;0.0
5156;14.11;0.0;19.63;27.88;0.0
5157;14.11;0.0;12.88;31.43;0.0
5158;14.11;0.0;19.63;27.88;0.0
5159;14.11;0.0;19.63;27.88;0.0
5160;14.11;0.0;19.63;27.88;0.0
5161;14.11;0.0;19.63;27.88;0.0
5162;14.11;0.0;19.63;27.88;0.0
5163;14.11;0.0;19.63;27.88;0.0
5164;14.11;0.0;21.74;27.88;0.0
5165;14.11;0.0;25.57;26.11;0.0
5166;14.11;0.0;25.57;33.05;0.0
5167;14.11;13.22;25.57;35.47;13.22
5168;14.11;27.58;25.57;35.47;27.58
5169;14.11;37.35;25.57;35.47;37.35
5170;14.11;20.11;47.21;35.47;20.11
5171;14.11;15.32;51.14;35.47;15.32
5172;14.11;7.76;51.14;35.47;7.76
5173;14.11;0.0;45.2;35.47;0.0
5174;14.11;0.0;35.43;35.47;0.0
5175;14.11;0.0;23.75;35.47;0.0
5176;14.11;0.0;25.57;31.44;0.0
5177;14.11;0.0;6.51;35.47;0.0
5178;14.11;0.0;1.25;34.86;0.0
5179;14.11;0.0;19.63;27.88;0.0
5180;14.11;0.0;19.63;27.88;0.0
5181;14.11;0.0;19.63;27.88;0.0
5182;14.11;0.0;19.63;27.88;0.0
5183;14.11;0.0;19.63;27.88;0.0
5184;14.11;0.0;19.63;27.88;0.0
5185;14.11;0.0;19.63;27.88;0.0
5186;14.11;0.0;19.63;27.88;0.0
5187;14.11;0.0;19.63;27.88;0.0
5188;14.11;0.0;21.93;27.88;0.0
5189;14.11;0.0;25.57;26.36;0.0
5190;14.11;0.0;25.57;35.06;0.0
5191;14.11;15.32;25.57;35.47;15.32
5192;14.11;25.86;25.57;35.47;25.86
5193;14.11;22.98;25.57;35.47;22.98
5194;14.11;6.32;39.17;35.47;6.32
5195;14.11;8.91;51.14;35.47;8.91
5196;14.11;13.31;51.14;35.47;13.31
5197;14.11;4.6;51.14;35.47;4.6
5198;14.11;0.0;37.54;35.47;0.0
5199;14.11;0.0;25.57;31.44;0.0
5200;14.11;0.0;13.02;32.25;0.0
5201;14.11;0.0;8.84;31.43;0.0
5202;14.11;0.0;6.73;31.43;0.0
5203;14.11;0.0;25.57;24.76;0.0
5204;14.11;0.0;25.57;24.76;0.0
5205;14.11;0.0;25.57;24.76;0.0
5206;14.11;0.0;25.57;24.76;0.0
5207;14.11;0.0;25.57;24.76;0.0
5208;14.11;0.0;0.0;38.2;0.0
5209;14.11;0.0;12.88;31.43;0.0
5210;14.11;0.0;19.63;27.88;0.0
5211;14.11;0.0;19.63;27.88;0.0
5212;14.11;0.0;21.55;27.88;0.0
5213;14.11;0.0;25.57;25.96;0.0
5214;14.11;0.0;25.57;31.89;0.0
5215;14.11;0.0;32.27;35.47;0.0
5216;14.11;0.0;42.62;35.47;0.0
5217;14.11;0.0;40.03;35.47;0.0
5218;14.11;0.0;40.61;35.47;0.0
5219;14.11;0.0;38.79;35.47;0.0
5220;14.11;0.0;37.64;35.47;0.0
5221;14.11;0.0;33.61;35.47;0.0
5222;14.11;0.0;18.2;35.47;0.0
5223;14.11;0.0;15.9;35.47;0.0
5224;14.11;0.0;18.7;31.43;0.0
5225;14.11;0.0;14.82;29.49;0.0
5226;14.11;0.0;20.11;24.55;0.0
5227;14.11;0.0;19.63;27.88;0.0
5228;14.11;0.0;19.63;27.88;0.0
5229;14.11;0.0;19.63;27.88;0.0
5230;0.0;0.0;25.57;32.17;0.0
5231;14.11;0.0;19.63;27.88;0.0
5232;0.0;0.0;25.57;32.17;0.0
5233;14.11;0.0;19.63;27.88;0.0
5234;14.11;0.0;19.63;27.88;0.0
5235;14.11;0.0;19.63;27.88;0.0
5236;14.11;0.0;20.69;27.88;0.0
5237;7.03;0.0;25.57;28.72;0.0
5238;14.11;0.0;25.57;30.89;0.0
5239;14.11;0.0;31.03;35.47;0.0
5240;14.11;0.0;45.49;35.47;0.0
5241;14.11;6.22;51.14;35.47;6.22
5242;14.11;10.25;51.14;35.47;10.25
5243;14.11;0.0;42.81;35.47;0.0
5244;14.11;0.0;27.87;35.47;0.0
5245;14.11;0.0;21.45;35.47;0.0
5246;14.11;0.0;21.67;31.43;0.0
5247;14.11;0.0;16.79;31.43;0.0
5248;14.11;0.0;14.65;35.47;0.0
5249;14.11;0.0;20.31;28.42;0.0
5250;14.11;0.0;7.59;31.43;0.0
5251;14.11;0.0;19.63;27.88;0.0
5252;14.11;0.0;12.88;31.43;0.0
5253;6.05;0.0;20.94;31.43;0.0
5254;14.11;0.0;19.63;27.88;0.0
5255;8.17;0.0;25.57;27.88;0.0
5256;14.11;0.0;19.63;27.88;0.0
5257;14.11;0.0;19.63;27.88;0.0
5258;8.17;0.0;25.57;27.88;0.0
